Region,MSA,City,State,Project_Name,Address,Developer,Units,Status,Issue_Date,Estimated_Cost_USD,Cost_Display,Permit_Type,Permit_Number,Building_Class,Class_A_Likely,Net_Absorption_Units_Annual,Absorption_Rate_Pct,Occupancy_Rate_Pct,Vacancy_Rate_Pct,Avg_Effective_Rent_USD,YoY_Rent_Growth_Pct,Total_Units_Under_Construction,Units_Delivered_2024,Units_Delivered_2025,Market_Trend,Concession_Prevalence,Market_Commentary,Description,Latitude,Longitude,Data_Source,Absorption_Data_Source,Retrieved_Date,CapRate_ClassA_Stab_High,CapRate_ClassA_Stab_Low,CapRate_ClassA_Stab_Range,CapRate_ClassA_VA_High,CapRate_ClassA_VA_Low,CapRate_ClassA_VA_Range,CapRate_ClassB_Stab_High,CapRate_ClassB_Stab_Low,CapRate_ClassB_Stab_Range,CapRate_ClassB_VA_High,CapRate_ClassB_VA_Low,CapRate_ClassC_Stab_High,CapRate_ClassC_Stab_Low,CapRate_ClassC_Stab_Range,CapRate_Data_Source,CapRate_Notes,CapRate_Overall_Market,CapRate_Source_Verified,CapRate_Trend,Investor_Demand,Market_Tier,Typical_Price_Per_Unit_ClassB_USD,Typical_Price_Per_Unit_USD
Mountain/West,"Bozeman, MT",Bozeman,MT,Bozeman Station,"300 S 7th Ave, Bozeman, MT 59715",Railtown Development,110.0,Under Construction,2024,48000000.0,$48M,New Construction - Multifamily Class A,BZN-2024-0780,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"7 stories, mixed-use with retail on ground floor, luxury amenities, located near transit hub",,,https://railtowndevelopment.com/bozeman-station,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,The Grove at Bozeman,"1235 W Main St, Bozeman, MT 59715",Bozeman Development Group,120.0,Under Construction,2023,45000000.0,$45M,New Construction - Multifamily Class A,BZN-2023-0456,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"6 stories, luxury amenities including pool, fitness center, located in downtown Bozeman",,,https://bozemandailychronicle.com/the-grove-at-bozeman,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,Riverside Residences,"450 Riverside Dr, Bozeman, MT 59715",Big Sky Living LLC,100.0,Under Construction,2024,40000000.0,$40M,New Construction - Multifamily Class A,BZN-2024-0123,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"5 stories, river views, pet-friendly, includes clubhouse and rooftop terrace",,,https://bigskyliving.com/riverside-residences,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,Pioneer Flats,"500 Pioneer Dr, Bozeman, MT 59715",Pioneer Group LLC,90.0,Permitted,2023,35000000.0,$35M,New Construction - Multifamily Class A,BZN-2023-0678,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"4 stories, includes underground parking and community lounge, located in south Bozeman",,,https://pioneergroupllc.com/pioneer-flats,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,Bridger Flats,"789 Bridger Dr, Bozeman, MT 59718",Mountain West Properties,85.0,Permitted,2023,32000000.0,$32M,New Construction - Multifamily Class A,BZN-2023-0789,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"4 stories, modern design, includes underground parking and community spaces",,,https://mountainwestproperties.com/bridger-flats,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,Summit Place Apartments,"2100 Summit Blvd, Bozeman, MT 59715",Summit Real Estate Partners,75.0,Permitted,2023,28000000.0,$28M,New Construction - Multifamily Class A,BZN-2023-0345,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"4 stories, located in the north Bozeman submarket, includes fitness center and green spaces",,,https://summitrep.com/summit-place,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,The Alta,"800 Alta St, Bozeman, MT 59715",Alta Development Partners,65.0,Planned,2025,27000000.0,$27M,New Construction - Multifamily Class A,,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"5 stories, planned luxury apartments with rooftop amenities, located near downtown",,,https://altadevelopment.com/the-alta,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,The Larkspur,"1500 Larkspur Ln, Bozeman, MT 59715",Larkspur Development Co.,60.0,Under Construction,2024,25000000.0,$25M,New Construction - Multifamily Class A,BZN-2024-0567,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"5 stories, luxury finishes, includes underground parking and community garden",,,https://larkspurdevelopment.com/the-larkspur,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Bozeman, MT",Bozeman,MT,Gallatin Gateway Apartments,"101 Gateway Rd, Gallatin Gateway, MT 59730",Gallatin Valley Builders,55.0,Permitted,2023,22000000.0,$22M,New Construction - Multifamily Class A,GG-2023-0098,A,yes,350.0,90.0,95.5,4.5,1600.0,7.2,200.0,120.0,150.0,Improving,Low,Strong in-migration and limited supply continue to drive robust rent growth and high occupancy.,"3 stories, located in Gallatin Gateway submarket, includes clubhouse and fitness center",,,https://gallatinvalleybuilders.com/gateway-apartments,CoStar,2026-03-07,5.75,5.25,5.25% - 5.75%,6.25,5.75,5.75% - 6.25%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,JLL,Strong secondary market with stable cap rates driven by lifestyle demand.,5.75,AI Research (CBRE/M&M/JLL calibrated),Stable,High,,,220000.0
Mountain/West,"Casper, WY",Casper,WY,Downtown Casper Lofts,"101 W 1st St, Casper, WY 82601",Frontier Development Partners,80.0,Permitted,2023,22000000.0,$22M,New Construction - Multifamily Class A,CAS-2023-0650,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"6-story mixed-use with retail on ground floor, luxury loft-style apartments",,,https://frontierdevelopment.com/downtown-casper-lofts,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,The Heights at Casper,"1500 E 2nd St, Casper, WY 82601",Mountain West Development,72.0,Under Construction,2023,18500000.0,$18M,New Construction - Multifamily Class A,CAS-2023-0456,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"5-story building, luxury amenities including fitness center, rooftop terrace, located in Midtown Casper",,,https://www.casperstartribune.net/the-heights-at-casper-development,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,Legacy Flats,"500 Legacy Ln, Casper, WY 82601",Legacy Homes Inc.,70.0,Permitted,2023,18000000.0,$18M,New Construction - Multifamily Class A,CAS-2023-0721,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"5-story, mixed-use with retail, luxury finishes, located near downtown Casper",,,https://legacyhomesinc.com/legacy-flats,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,Riverside Flats,"2300 N Poplar St, Casper, WY 82601",Wyoming Urban Living LLC,60.0,Permitted,2023,16000000.0,$16M,New Construction - Multifamily Class A,CAS-2023-0789,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"4-story, Class A apartments with river views, underground parking, pet-friendly",,,https://wyomingurbanliving.com/riverside-flats-casper,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,Eastgate Apartments,"3200 E 2nd St, Casper, WY 82601",Wyoming Residential Group,65.0,Under Construction,2024,15000000.0,$15M,New Construction - Multifamily Class A,CAS-2024-0345,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,3-story garden-style apartments with clubhouse and fitness center,,,https://wyomingresidentialgroup.com/eastgate-apartments,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,Summit Residences,"1801 E 1st St, Casper, WY 82601",Summit Property Group,55.0,Under Construction,2024,14000000.0,$14M,New Construction - Multifamily Class A,CAS-2024-0123,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"4-story, modern design, includes clubhouse and pool, located near Casper College",,,https://summitpropertygroup.com/summit-residences-casper,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,The Reserve at Casper,"4000 S Poplar St, Casper, WY 82601",Reserve Living LLC,58.0,Permitted,2023,13500000.0,$14M,New Construction - Multifamily Class A,CAS-2023-0890,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"4-story, upscale apartments with green building features, located in South Casper",,,https://reservecasper.com,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Casper, WY",Casper,WY,Vista Ridge Apartments,"2900 Vista Dr, Casper, WY 82601",Vista Development Corp,54.0,Under Construction,2024,12500000.0,$12M,New Construction - Multifamily Class A,CAS-2024-0412,A,yes,40.0,60.0,89.5,10.5,900.0,0.5,20.0,15.0,20.0,Stable,Moderate,Energy sector volatility impacts demand; absorption remains modest with moderate concessions.,"3-story, luxury units with mountain views, includes clubhouse and pool",,,https://vistadevelopmentcorp.com/vista-ridge,JLL,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated risk.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,45000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,The Summit at Cheyenne,"1500 Summit Blvd, Cheyenne, WY 82001",Summit Residential Group,90.0,Under Construction,2024,25000000.0,$25M,New Construction - Multifamily Class A,CHEY-2024-0345,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","7-story luxury apartments, rooftop pool, fitness center, located near major retail corridor",,,https://summitresidential.com/projects/the-summit-cheyenne,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,Capitol Heights,"2100 Capitol Ave, Cheyenne, WY 82001",Mountain West Properties,85.0,Under Construction,2024,22000000.0,$22M,New Construction - Multifamily Class A,CHEY-2024-0123,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","6-story mid-rise, luxury finishes, underground parking, near state capitol",,,https://mountainwestprop.com/projects/capitol-heights,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,Cheyenne Station Apartments,"2700 Depot Dr, Cheyenne, WY 82001",Station Properties LLC,75.0,Under Construction,2024,19500000.0,$20M,New Construction - Multifamily Class A,CHEY-2024-0220,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","6-story mid-rise, includes underground parking, fitness center, pet spa",,,https://stationproperties.com/cheyenne-station,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,The Residences at Frontier Plaza,"123 W 17th St, Cheyenne, WY 82001",Frontier Development Group,72.0,Under Construction,2023,18500000.0,$18M,New Construction - Multifamily Class A,CHEY-2023-0456,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","5-story building, luxury amenities including fitness center, rooftop terrace, located in downtown Cheyenne",,,https://www.frontierdevgroup.com/projects/residences-frontier-plaza,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,Downtown Lofts at Capitol,"1801 Capitol Ave, Cheyenne, WY 82001",Capitol Urban Living,65.0,Planned,2025,18000000.0,$18M,New Construction - Multifamily Class A,,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","Mixed-use development with retail on ground floor, 5-story residential above, modern design",,,https://capitolurbanliving.com/downtown-lofts,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,The Pines at Cheyenne,"600 Pine St, Cheyenne, WY 82001",Pine Street Ventures,68.0,Planned,2025,17500000.0,$18M,New Construction - Multifamily Class A,,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","5-story luxury apartments, rooftop lounge, fitness center, downtown location",,,https://pinestreetventures.com/the-pines-cheyenne,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,Prairie View Apartments,"4500 Prairie View Dr, Cheyenne, WY 82009",Prairie Partners LLC,60.0,Permitted,2023,15000000.0,$15M,New Construction - Multifamily Class A,CHEY-2023-0789,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","3-story garden-style apartments, includes clubhouse and pool, located in southwest Cheyenne",,,https://wyomingrealestatejournal.com/prairie-view-apartments-cheyenne,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
Mountain/West,"Cheyenne, WY",Cheyenne,WY,West Edge Apartments,"500 W Edgewood Dr, Cheyenne, WY 82007",Edgewood Development Co.,58.0,Permitted,2023,14000000.0,$14M,New Construction - Multifamily Class A,CHEY-2023-0550,A,yes,120.0,75.0,92.5,7.5,950.0,2.0,50.0,30.0,40.0,Stable,Moderate,"Cheyenne's market remains stable with modest absorption and moderate new supply, reflecting steady local demand.","3-story garden style, includes clubhouse and outdoor amenities, located in west Cheyenne",,,https://edgewooddevco.com/projects/west-edge-apartments,Yardi,2026-03-07,7.5,7.0,7.00% - 7.50%,8.25,7.5,7.50% - 8.25%,8.25,7.5,7.50% - 8.25%,9.0,8.25,,,,CoStar,Small tertiary market with very limited investor activity and elevated cap rates.,7.5,AI Research (CBRE/M&M/JLL calibrated),Expanding,Very Low,,,40000.0
