"ZIP_Code","City","State","Metro_MSA","County","Total_Population","Total_Housing_Units","MF_Units_5plus_Stock","Renter_Share_Pct","Median_Gross_Rent_Monthly","Median_HH_Income","MF_MedianSalePrice_PerUnit_Latest","MF_MedianSalePrice_PerUnit_12MoAgo","MF_MedianSalePrice_PerUnit_24MoAgo","MF_Price_PerSF","MF_CapRate_At_Sale_Pct","MF_Sale_Volume_Annual_Deals","MF_Avg_Building_Size_Units","MF_YoY_PriceChange_Pct","MF_24Mo_PriceChange_Pct","Market_Type","MF_GrossRentMultiplier","MF_Price_Trend","Data_Source","Data_Period","Note","","","","","","","","","","","","","","","","","","","","","","","",""
"7111","Irvington","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County","60268","22178","16846","70.3","1273","57293","331725","341000","356809","541","4.75","42","85","-2.72","-7.03","Gateway","21.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7112","Newark","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County","27122","10823","9705","72","1301","49966","320375","334176","352603","523","4.75","24","85","-4.13","-9.14","Gateway","20.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7114","Newark","NJ","New York-Newark-Jersey City, NY-NJ-PA","Essex County","13154","4205","3965","79.3","625","32591","228000","238894","252772","372","4.75","10","85","-4.56","-9.8","Gateway","30.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7201","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","27996","9545","8070","77.4","1414","60377","361384","377425","398571","590","4.75","20","85","-4.25","-9.33","Gateway","21.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7202","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","44673","14985","12321","75.3","1407","63032","366009","383376","405505","597","4.75","31","85","-4.53","-9.74","Gateway","21.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7203","Roselle","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","22500","8223","4271","46.6","1367","75264","386056","396932","415382","630","4.75","11","85","-2.74","-7.06","Gateway","23.5","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7204","Roselle Park","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","13964","5100","2341","39.8","1455","97769","449256","462769","484791","733","4.75","6","85","-2.92","-7.33","Gateway","25.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7205","Hillside","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","22262","7248","2751","30.1","1596","89804","454923","476559","504070","742","4.75","7","85","-4.54","-9.75","Gateway","23.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7206","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","30364","8839","7470","73.4","1457","54206","354987","362343","377606","579","4.85","19","85","-2.03","-5.99","Gateway","20.3","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7208","Elizabeth","NJ","New York-Newark-Jersey City, NY-NJ-PA","Union County","32632","12119","9470","73.3","1309","59085","341479","349840","365374","557","4.75","24","85","-2.39","-6.54","Gateway","21.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7302","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","53237","26529","20506","75.1","2792","165235","532000","540486","561774","868","4.75","51","85","-1.57","-5.3","Gateway","15.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7304","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","50805","19122","14524","71.3","1500","65504","386523","403469","425921","631","4.75","36","85","-4.2","-9.25","Gateway","21.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7305","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","70738","25628","16491","57.2","1523","73735","408142","421373","441999","666","4.75","41","85","-3.14","-7.66","Gateway","22.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7306","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","54779","22582","18234","76.6","1522","74610","409879","420648","439690","669","4.75","46","85","-2.56","-6.78","Gateway","22.4","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7307","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","42184","17132","12159","66.4","1591","76664","425576","442065","465314","694","4.75","30","85","-3.73","-8.54","Gateway","22.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7310","Jersey City","NJ","New York-Newark-Jersey City, NY-NJ-PA","Hudson County","14371","7122","6436","89","3327","191912","532000","549417","576381","868","4.75","16","85","-3.17","-7.7","Gateway","13.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7311","","","","","1785","1163","1163","100","3501","175795","196000","198763","204978","322","5.55","2","120","-1.39","-4.38","Secondary","4.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7401","Allendale","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County","6817","2271","584","20","2589","163875","532000","553302","582822","868","4.75","1","85","-3.85","-8.72","Gateway","17.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7403","Bloomingdale","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County","7726","2949","1227","34.4","1795","125865","532000","558296","591177","868","4.75","3","85","-4.71","-10.01","Gateway","24.7","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7405","Kinnelon","NJ","New York-Newark-Jersey City, NY-NJ-PA","Morris County","17993","6810","1619","20","1563","125896","527920","548602","577656","861","4.75","4","85","-3.77","-8.61","Gateway","28.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7407","Elmwood Park","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County","21261","7220","4316","46.1","1979","84578","505949","519775","543622","825","4.75","11","85","-2.66","-6.93","Gateway","21.3","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7410","Fair Lawn","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County","34948","12309","3038","20.7","1836","141540","532000","548850","575508","868","4.75","8","85","-3.07","-7.56","Gateway","24.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7416","Franklin","NJ","New York-Newark-Jersey City, NY-NJ-PA","Sussex County","5736","2576","1156","36.5","1136","88557","377301","383787","399218","616","4.75","3","85","-1.69","-5.49","Gateway","27.7","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7417","Franklin Lakes","NJ","New York-Newark-Jersey City, NY-NJ-PA","Bergen County","11010","3770","651","12","3043","204833","532000","556369","587975","868","4.75","2","85","-4.38","-9.52","Gateway","14.6","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7418","Glenwood","NJ","New York-Newark-Jersey City, NY-NJ-PA","Sussex County","2473","900","26","1.4","","178750","380000","388866","405853","620","4.75","","85","-2.28","-6.37","Gateway","","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7419","Hamburg","NJ","New York-Newark-Jersey City, NY-NJ-PA","Sussex County","9927","4057","1245","22.7","1711","112555","523054","541296","568537","853","4.85","3","85","-3.37","-8","Gateway","25.5","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"7420","Wanaque","NJ","New York-Newark-Jersey City, NY-NJ-PA","Passaic County","5185","1857","675","29.4","1714","99375","494923","521850","554163","808","4.85","2","85","-5.16","-10.69","Gateway","24.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
