zip_code,metro,lat,lng,cap_rate_pct,cap_rate_class_a_pct,cap_rate_class_b_pct,data_source,as_of_date,source_url
43219,Columbus,39.8485,-82.8873,6.45,4.67,5.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43220,Columbus,39.8452,-83.0673,6.55,5.32,6.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43221,Columbus,39.9889,-82.939,6.36,5.18,6.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43222,Columbus,39.9443,-83.0074,5.34,4.76,5.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43223,Columbus,40.0075,-82.9615,5.93,5.45,6.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43224,Columbus,39.9804,-82.8342,4.93,4.89,6.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43225,Columbus,39.8397,-82.8365,6.12,5.13,6.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43226,Columbus,39.8909,-83.0486,4.91,4.63,6.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43227,Columbus,40.0849,-83.0658,6.18,6.14,6.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43228,Columbus,39.9456,-82.8252,5.1,5.55,6.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43229,Columbus,39.9931,-83.1476,5.54,6.11,6.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43230,Columbus,39.8566,-83.1024,5.41,5.79,6.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43231,Columbus,39.926,-83.0788,6.47,5.85,6.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43232,Columbus,39.9156,-82.9289,5.72,5.08,5.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43233,Columbus,40.0732,-83.1598,5.81,5.72,6.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43234,Columbus,39.9025,-83.1296,6.54,5.38,6.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
43235,Columbus,40.0553,-83.0767,5.3,5.53,6.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28201,Charlotte,35.114,-80.9609,4.88,4.26,5.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28202,Charlotte,35.2349,-80.7388,6.18,4.47,6.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28203,Charlotte,35.3304,-81.0086,6.35,5.16,5.55,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28204,Charlotte,35.2807,-80.8843,6.18,5.21,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28205,Charlotte,35.2993,-80.8051,6.18,4.21,6.12,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28206,Charlotte,35.1703,-80.9353,4.61,4.36,5.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28207,Charlotte,35.0789,-80.9889,6.13,5.14,6.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28208,Charlotte,35.2953,-80.8903,4.63,5.61,6.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28209,Charlotte,35.1328,-80.8814,5.44,5.86,5.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28210,Charlotte,35.2871,-80.8476,6.21,4.2,6.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28211,Charlotte,35.1844,-80.7765,5.94,5.05,4.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28212,Charlotte,35.0849,-80.767,4.89,5.09,5.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28213,Charlotte,35.1226,-80.9349,4.64,5.06,5.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28214,Charlotte,35.0786,-80.9486,5.45,4.33,6.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28215,Charlotte,35.1748,-80.8935,5.22,5.36,5.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28216,Charlotte,35.3338,-80.7734,4.96,4.85,6.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28217,Charlotte,35.146,-80.7171,4.97,5.59,5.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28218,Charlotte,35.3371,-80.9789,5.47,5.79,6.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28219,Charlotte,35.2189,-80.8338,5.66,4.48,6.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28220,Charlotte,35.3229,-81.0049,5.8,4.75,5.6,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28221,Charlotte,35.1368,-80.6844,5.51,4.86,6.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28222,Charlotte,35.3012,-80.9534,5.78,4.46,5.28,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28223,Charlotte,35.1556,-80.7174,6.33,5.62,6.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28224,Charlotte,35.1506,-80.9397,5.6,5.85,4.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28225,Charlotte,35.0836,-80.702,5.6,5.15,5.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28226,Charlotte,35.3561,-81.0101,5.53,4.59,4.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28227,Charlotte,35.1523,-81.0029,4.87,4.19,5.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28228,Charlotte,35.3138,-80.9725,4.58,4.65,6.33,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28229,Charlotte,35.1326,-80.6913,5.36,5.6,4.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28230,Charlotte,35.1131,-80.7382,4.6,4.71,4.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28231,Charlotte,35.2488,-80.91,5.83,5.37,5.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28232,Charlotte,35.1105,-80.9699,5.0,5.21,5.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28233,Charlotte,35.2,-80.9636,6.47,5.74,4.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28234,Charlotte,35.1898,-80.8272,5.1,5.77,6.09,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28235,Charlotte,35.3317,-80.9685,6.2,6.0,5.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28236,Charlotte,35.132,-80.9687,6.35,4.87,6.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28237,Charlotte,35.0896,-80.7634,5.03,4.35,5.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28238,Charlotte,35.0773,-80.8534,5.03,4.19,5.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28239,Charlotte,35.2769,-80.8749,4.8,4.46,5.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
28240,Charlotte,35.2606,-81.0069,5.89,4.59,4.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46201,Indianapolis,39.818,-86.2891,5.98,6.27,6.8,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46202,Indianapolis,39.7269,-86.2056,4.96,6.14,6.14,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46203,Indianapolis,39.6224,-86.0448,6.33,5.79,5.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46204,Indianapolis,39.7655,-86.087,5.54,5.9,5.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46205,Indianapolis,39.6699,-86.0599,6.17,5.87,5.38,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46206,Indianapolis,39.9067,-86.0748,5.83,6.04,5.4,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46207,Indianapolis,39.6444,-86.2115,4.91,4.84,5.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46208,Indianapolis,39.6796,-86.0884,6.72,6.36,6.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46209,Indianapolis,39.7959,-86.2879,5.41,4.75,5.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46210,Indianapolis,39.7777,-86.026,6.35,4.49,7.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46211,Indianapolis,39.7722,-86.1321,5.01,4.85,6.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46212,Indianapolis,39.7517,-86.2824,6.02,5.94,6.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46213,Indianapolis,39.6656,-86.1348,6.16,4.83,6.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46214,Indianapolis,39.7742,-86.0613,4.96,4.82,6.34,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46215,Indianapolis,39.8959,-86.0608,6.75,5.31,7.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46216,Indianapolis,39.8445,-86.27,6.01,5.18,6.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46217,Indianapolis,39.7732,-86.0725,5.25,4.77,6.61,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46218,Indianapolis,39.7687,-85.9884,5.29,5.53,6.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46219,Indianapolis,39.6651,-86.1852,6.53,5.65,5.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46220,Indianapolis,39.7833,-86.0479,5.63,6.25,5.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46221,Indianapolis,39.773,-85.9968,5.18,5.1,5.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46222,Indianapolis,39.6397,-86.2797,5.75,6.32,5.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46223,Indianapolis,39.8894,-86.2675,5.66,4.7,6.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46224,Indianapolis,39.7344,-86.0993,6.63,6.2,5.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46225,Indianapolis,39.8196,-86.19,5.26,6.34,6.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46226,Indianapolis,39.7708,-86.2166,6.28,4.79,6.14,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46227,Indianapolis,39.8156,-86.3179,4.97,4.5,6.73,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46228,Indianapolis,39.6766,-86.1958,6.75,4.88,6.34,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46229,Indianapolis,39.8318,-86.2823,5.5,5.31,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
46230,Indianapolis,39.9109,-86.2648,6.56,5.05,4.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98101,Seattle,47.4979,-122.3808,4.77,4.59,4.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98102,Seattle,47.5801,-122.2696,3.95,4.25,5.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98103,Seattle,47.6485,-122.1809,4.07,4.8,4.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98104,Seattle,47.7062,-122.5068,3.86,3.66,5.11,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98105,Seattle,47.4843,-122.1605,3.87,3.66,4.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98106,Seattle,47.7263,-122.1912,5.01,4.78,4.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98107,Seattle,47.659,-122.3495,4.64,4.56,5.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98108,Seattle,47.6168,-122.4704,5.24,4.25,4.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98109,Seattle,47.7366,-122.4055,4.02,4.72,5.19,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98110,Seattle,47.6062,-122.2585,4.25,3.66,4.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98111,Seattle,47.4864,-122.2214,3.96,3.86,3.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98112,Seattle,47.5813,-122.3599,4.37,4.76,4.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98113,Seattle,47.7045,-122.3161,4.65,4.17,4.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98114,Seattle,47.7105,-122.4683,5.25,3.5,5.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98115,Seattle,47.4769,-122.3493,3.84,3.39,4.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98116,Seattle,47.6752,-122.3707,4.66,3.49,5.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98117,Seattle,47.5965,-122.2721,4.11,4.04,4.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98118,Seattle,47.5301,-122.153,4.12,3.38,5.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98119,Seattle,47.6787,-122.5039,5.13,3.63,4.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98120,Seattle,47.503,-122.4108,4.55,4.7,5.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98121,Seattle,47.6754,-122.3445,5.25,3.92,4.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98122,Seattle,47.5799,-122.1603,4.67,3.87,4.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98123,Seattle,47.4899,-122.3389,5.1,3.92,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98124,Seattle,47.5505,-122.3795,4.97,4.76,5.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98125,Seattle,47.6061,-122.2312,4.01,4.6,4.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98126,Seattle,47.6999,-122.3046,4.67,3.54,4.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98127,Seattle,47.457,-122.3199,4.43,4.8,4.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98128,Seattle,47.4624,-122.4788,3.74,3.44,5.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98129,Seattle,47.5938,-122.4359,4.85,4.46,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98130,Seattle,47.6215,-122.4707,3.7,3.9,5.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98131,Seattle,47.4666,-122.3512,4.82,4.27,4.64,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98132,Seattle,47.6181,-122.245,3.75,4.72,5.17,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98133,Seattle,47.4939,-122.4709,4.81,4.07,4.14,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98134,Seattle,47.5725,-122.3074,5.29,4.72,4.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98135,Seattle,47.7065,-122.4742,5.01,4.6,4.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98136,Seattle,47.6082,-122.3517,3.81,3.45,5.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98137,Seattle,47.6423,-122.509,5.05,4.68,5.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98138,Seattle,47.5649,-122.5058,4.7,4.38,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98139,Seattle,47.6434,-122.3681,4.07,4.16,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
98140,Seattle,47.6197,-122.3275,5.1,4.02,5.4,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80201,Denver,39.6256,-104.8904,4.71,5.38,5.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80202,Denver,39.7955,-105.1676,4.14,4.71,5.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80203,Denver,39.6205,-104.9694,4.22,4.52,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80204,Denver,39.6214,-104.8226,4.25,4.16,4.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80205,Denver,39.8852,-104.971,5.56,5.31,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80206,Denver,39.5892,-104.8225,4.43,3.88,5.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80207,Denver,39.7636,-105.0675,5.34,4.17,4.42,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80208,Denver,39.7129,-105.1077,5.05,3.86,6.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80209,Denver,39.7826,-105.024,5.9,5.41,5.53,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80210,Denver,39.7974,-104.8199,4.24,4.64,5.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80211,Denver,39.8421,-105.1424,5.51,3.94,5.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80212,Denver,39.7524,-105.0872,5.85,5.08,5.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80213,Denver,39.7777,-104.9079,5.11,5.34,5.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80214,Denver,39.6262,-105.0972,4.84,4.77,5.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80215,Denver,39.6144,-104.9171,4.82,4.34,5.74,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80216,Denver,39.8482,-105.1308,4.86,4.5,4.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80217,Denver,39.6421,-104.9933,5.12,4.71,5.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80218,Denver,39.87,-105.1205,5.52,4.01,4.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80219,Denver,39.7441,-104.9701,4.78,5.03,4.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80220,Denver,39.8626,-105.0258,5.02,4.27,5.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80221,Denver,39.6695,-104.8716,5.22,4.79,5.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80222,Denver,39.751,-105.0555,5.21,5.08,5.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80223,Denver,39.7075,-104.9194,5.87,4.9,6.0,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80224,Denver,39.6004,-104.9767,5.03,4.22,5.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80225,Denver,39.7674,-105.0961,5.04,4.37,5.0,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80226,Denver,39.8197,-104.8277,4.26,4.88,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80227,Denver,39.7255,-105.1182,4.45,5.17,5.41,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80228,Denver,39.7241,-104.8297,4.28,4.08,5.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80229,Denver,39.8002,-104.858,5.62,5.39,4.37,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80230,Denver,39.8066,-105.1441,4.52,4.96,5.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80231,Denver,39.7183,-105.0303,4.66,4.61,4.94,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80232,Denver,39.6139,-104.8504,5.16,4.54,4.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80233,Denver,39.8433,-104.9956,4.18,5.38,5.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80234,Denver,39.711,-104.9693,4.18,4.7,4.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80235,Denver,39.6442,-105.056,5.49,4.76,5.51,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80236,Denver,39.7299,-105.025,4.81,4.77,4.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80237,Denver,39.747,-105.0579,4.79,4.39,4.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80238,Denver,39.6272,-104.8347,5.89,4.78,4.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80239,Denver,39.7318,-104.8504,4.79,3.81,5.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
80240,Denver,39.8095,-105.1393,4.87,5.04,4.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
