zip_code,metro,lat,lng,insurance_cost_pct_of_ebi,avg_annual_premium_per_unit,premium_yoy_chg_pct,carrier_availability,data_source,as_of_date,source_url
98122,Seattle,47.5799,-122.1603,0.47,678.0,17.25,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98123,Seattle,47.4899,-122.3389,0.46,602.0,15.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98124,Seattle,47.5505,-122.3795,0.51,575.0,15.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98125,Seattle,47.6061,-122.2312,0.42,509.0,17.84,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98126,Seattle,47.6999,-122.3046,0.53,629.0,19.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98127,Seattle,47.457,-122.3199,0.39,504.0,15.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98128,Seattle,47.4624,-122.4788,0.55,610.0,19.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98129,Seattle,47.5938,-122.4359,0.49,541.0,19.39,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98130,Seattle,47.6215,-122.4707,0.53,650.0,21.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98131,Seattle,47.4666,-122.3512,0.43,477.0,21.25,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98132,Seattle,47.6181,-122.245,0.47,601.0,18.83,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98133,Seattle,47.4939,-122.4709,0.49,576.0,19.85,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98134,Seattle,47.5725,-122.3074,0.56,615.0,20.89,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98135,Seattle,47.7065,-122.4742,0.52,532.0,19.97,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98136,Seattle,47.6082,-122.3517,0.48,648.0,19.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98137,Seattle,47.6423,-122.509,0.57,549.0,17.49,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98138,Seattle,47.5649,-122.5058,0.53,635.0,19.91,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98139,Seattle,47.6434,-122.3681,0.55,523.0,21.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
98140,Seattle,47.6197,-122.3275,0.5,592.0,19.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80201,Denver,39.6256,-104.8904,0.56,604.0,19.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80202,Denver,39.7955,-105.1676,0.53,552.0,20.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80203,Denver,39.6205,-104.9694,0.55,673.0,17.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80204,Denver,39.6214,-104.8226,0.44,482.0,16.62,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80205,Denver,39.8852,-104.971,0.48,611.0,16.85,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80206,Denver,39.5892,-104.8225,0.56,603.0,15.34,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80207,Denver,39.7636,-105.0675,0.51,602.0,20.44,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80208,Denver,39.7129,-105.1077,0.48,610.0,18.95,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80209,Denver,39.7826,-105.024,0.52,646.0,18.77,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80210,Denver,39.7974,-104.8199,0.43,674.0,15.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80211,Denver,39.8421,-105.1424,0.4,538.0,18.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80212,Denver,39.7524,-105.0872,0.41,609.0,15.41,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80213,Denver,39.7777,-104.9079,0.54,603.0,21.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80214,Denver,39.6262,-105.0972,0.51,615.0,20.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80215,Denver,39.6144,-104.9171,0.52,514.0,19.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80216,Denver,39.8482,-105.1308,0.42,560.0,21.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80217,Denver,39.6421,-104.9933,0.44,630.0,21.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80218,Denver,39.87,-105.1205,0.4,630.0,18.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80219,Denver,39.7441,-104.9701,0.4,553.0,15.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80220,Denver,39.8626,-105.0258,0.47,645.0,16.37,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80221,Denver,39.6695,-104.8716,0.47,602.0,19.09,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80222,Denver,39.751,-105.0555,0.41,523.0,18.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80223,Denver,39.7075,-104.9194,0.46,635.0,16.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80224,Denver,39.6004,-104.9767,0.39,523.0,19.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80225,Denver,39.7674,-105.0961,0.52,525.0,21.09,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80226,Denver,39.8197,-104.8277,0.51,677.0,19.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80227,Denver,39.7255,-105.1182,0.43,632.0,16.04,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80228,Denver,39.7241,-104.8297,0.45,503.0,17.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80229,Denver,39.8002,-104.858,0.49,556.0,16.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80230,Denver,39.8066,-105.1441,0.44,668.0,16.57,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80231,Denver,39.7183,-105.0303,0.45,621.0,18.75,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80232,Denver,39.6139,-104.8504,0.43,604.0,16.15,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80233,Denver,39.8433,-104.9956,0.46,660.0,15.65,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80234,Denver,39.711,-104.9693,0.52,549.0,18.06,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80235,Denver,39.6442,-105.056,0.46,502.0,20.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80236,Denver,39.7299,-105.025,0.52,623.0,21.33,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80237,Denver,39.747,-105.0579,0.47,540.0,18.23,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80238,Denver,39.6272,-104.8347,0.53,476.0,17.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80239,Denver,39.7318,-104.8504,0.52,507.0,19.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
80240,Denver,39.8095,-105.1393,0.44,596.0,18.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37201,Nashville,36.0208,-86.6646,0.43,483.0,16.76,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37202,Nashville,36.0437,-86.8936,0.49,485.0,20.41,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37203,Nashville,36.2552,-86.9376,0.43,595.0,17.28,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37204,Nashville,36.061,-86.7206,0.47,543.0,17.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37205,Nashville,36.273,-86.7606,0.41,627.0,21.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37206,Nashville,36.0539,-86.9444,0.43,601.0,15.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37207,Nashville,36.1991,-86.8882,0.43,487.0,20.72,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37208,Nashville,36.1133,-86.8843,0.4,487.0,17.05,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37209,Nashville,36.0776,-86.7782,0.54,655.0,19.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37210,Nashville,36.0648,-86.7019,0.54,483.0,20.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37211,Nashville,36.1831,-86.7614,0.54,584.0,18.19,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37212,Nashville,36.2249,-86.8918,0.55,532.0,15.93,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37213,Nashville,36.1193,-86.6146,0.52,546.0,20.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37214,Nashville,36.2372,-86.9343,0.53,652.0,20.58,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37215,Nashville,36.1308,-86.804,0.51,568.0,16.76,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37216,Nashville,36.1976,-86.8175,0.4,489.0,16.11,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37217,Nashville,36.047,-86.7987,0.54,525.0,17.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37218,Nashville,36.0669,-86.7894,0.4,497.0,18.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37219,Nashville,36.2677,-86.8998,0.52,673.0,19.43,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37220,Nashville,36.0888,-86.7075,0.51,648.0,21.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37221,Nashville,36.0932,-86.8885,0.52,579.0,16.04,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37222,Nashville,36.0957,-86.7309,0.43,554.0,18.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37223,Nashville,36.1804,-86.9233,0.47,485.0,17.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37224,Nashville,36.1991,-86.8106,0.42,592.0,19.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37225,Nashville,36.0932,-86.9133,0.46,540.0,20.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37226,Nashville,36.0599,-86.712,0.47,675.0,15.96,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37227,Nashville,36.2288,-86.9448,0.44,494.0,18.89,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37228,Nashville,36.032,-86.7091,0.41,564.0,16.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37229,Nashville,36.0883,-86.6111,0.54,480.0,17.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37230,Nashville,36.1872,-86.8513,0.53,545.0,21.45,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37231,Nashville,36.2605,-86.9274,0.53,639.0,18.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37232,Nashville,36.2478,-86.6341,0.53,545.0,19.6,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37233,Nashville,36.3052,-86.6856,0.5,526.0,18.32,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37234,Nashville,36.0397,-86.6274,0.53,520.0,17.36,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
37235,Nashville,36.1547,-86.957,0.55,631.0,18.94,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73101,Oklahoma City,35.6037,-97.591,0.6,675.0,16.02,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73102,Oklahoma City,35.4681,-97.3571,0.47,725.0,16.09,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73103,Oklahoma City,35.4548,-97.6706,0.53,655.0,20.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73104,Oklahoma City,35.4168,-97.4255,0.44,582.0,21.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73105,Oklahoma City,35.4295,-97.4105,0.49,531.0,21.25,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73106,Oklahoma City,35.5475,-97.6195,0.57,717.0,15.78,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73107,Oklahoma City,35.5533,-97.6583,0.58,528.0,19.76,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73108,Oklahoma City,35.3279,-97.5559,0.47,668.0,21.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73109,Oklahoma City,35.4958,-97.3883,0.59,529.0,19.91,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73110,Oklahoma City,35.4209,-97.4156,0.52,594.0,20.12,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73111,Oklahoma City,35.5567,-97.6376,0.56,595.0,19.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73112,Oklahoma City,35.3984,-97.5047,0.51,702.0,19.45,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73113,Oklahoma City,35.5518,-97.4942,0.5,625.0,18.41,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73114,Oklahoma City,35.3548,-97.4308,0.57,694.0,15.71,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73115,Oklahoma City,35.5467,-97.4573,0.6,590.0,20.96,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73116,Oklahoma City,35.4305,-97.5983,0.54,693.0,18.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73117,Oklahoma City,35.5923,-97.652,0.49,550.0,18.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73118,Oklahoma City,35.3641,-97.637,0.61,514.0,18.73,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73119,Oklahoma City,35.5716,-97.4115,0.55,578.0,21.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73120,Oklahoma City,35.4239,-97.5125,0.47,619.0,19.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73121,Oklahoma City,35.3321,-97.6073,0.44,517.0,20.27,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73122,Oklahoma City,35.3422,-97.6863,0.57,650.0,16.58,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73123,Oklahoma City,35.4703,-97.5255,0.58,608.0,18.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73124,Oklahoma City,35.4068,-97.4963,0.56,563.0,16.67,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
73125,Oklahoma City,35.336,-97.5992,0.58,610.0,21.4,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20001,DC Metro,38.8522,-76.9887,0.47,701.0,17.81,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20002,DC Metro,39.0445,-77.0157,0.45,592.0,16.82,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20003,DC Metro,38.9831,-77.2136,0.56,575.0,15.36,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20004,DC Metro,38.9602,-77.0049,0.48,584.0,20.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20005,DC Metro,38.9425,-77.149,0.51,521.0,20.64,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20006,DC Metro,39.0088,-77.1003,0.5,638.0,18.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20007,DC Metro,38.872,-76.8676,0.61,601.0,19.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20008,DC Metro,38.9171,-76.9756,0.53,570.0,19.65,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20009,DC Metro,38.7857,-77.0455,0.58,620.0,15.91,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20010,DC Metro,38.7584,-76.9012,0.55,621.0,16.74,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20011,DC Metro,38.794,-77.2078,0.44,716.0,15.62,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20012,DC Metro,38.7665,-76.9568,0.53,669.0,17.46,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20013,DC Metro,38.9812,-76.995,0.49,607.0,20.71,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20014,DC Metro,39.0348,-77.0962,0.58,645.0,16.01,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20015,DC Metro,38.9911,-77.1869,0.59,558.0,17.98,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20016,DC Metro,38.8253,-76.9366,0.46,637.0,20.92,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20017,DC Metro,38.9662,-76.977,0.49,569.0,16.49,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20018,DC Metro,38.8646,-77.21,0.58,512.0,20.77,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20019,DC Metro,38.9553,-76.8956,0.57,552.0,18.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20020,DC Metro,38.7979,-77.1619,0.43,635.0,19.42,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20021,DC Metro,39.0079,-77.1623,0.54,729.0,21.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20022,DC Metro,38.9866,-77.0719,0.57,655.0,19.8,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20023,DC Metro,38.9536,-77.156,0.53,520.0,19.86,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20024,DC Metro,38.8401,-77.1032,0.51,615.0,15.19,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20025,DC Metro,38.7892,-77.0699,0.48,567.0,17.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20026,DC Metro,38.9616,-77.1038,0.46,654.0,21.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20027,DC Metro,38.8274,-77.1586,0.47,599.0,18.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20028,DC Metro,39.0115,-77.1344,0.48,682.0,17.18,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20029,DC Metro,38.8472,-76.9973,0.49,569.0,17.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20030,DC Metro,38.9185,-77.1125,0.44,720.0,16.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20031,DC Metro,38.7612,-77.1986,0.58,600.0,16.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20032,DC Metro,38.7593,-77.1012,0.46,605.0,17.13,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20033,DC Metro,38.7699,-77.1005,0.6,652.0,17.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20034,DC Metro,38.9067,-76.9561,0.47,569.0,19.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20035,DC Metro,38.7968,-76.9933,0.51,726.0,19.6,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20036,DC Metro,38.7817,-76.9203,0.44,706.0,18.93,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20037,DC Metro,38.8108,-76.8749,0.43,728.0,19.6,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20038,DC Metro,38.9192,-77.2011,0.48,692.0,15.47,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20039,DC Metro,38.8452,-77.1042,0.49,674.0,16.44,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20040,DC Metro,38.8013,-77.0232,0.48,685.0,19.31,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20041,DC Metro,38.7759,-77.015,0.59,694.0,18.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20042,DC Metro,38.8429,-77.0214,0.54,574.0,19.26,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20043,DC Metro,38.9096,-76.9566,0.5,723.0,20.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20044,DC Metro,38.9256,-77.0429,0.57,595.0,20.45,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
20045,DC Metro,38.9869,-77.1316,0.57,688.0,19.65,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02101,Boston,42.2888,-71.2358,0.51,684.0,16.55,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02102,Boston,42.3949,-71.127,0.64,723.0,20.38,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02103,Boston,42.4624,-71.2124,0.53,778.0,20.35,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02104,Boston,42.3011,-70.971,0.58,807.0,17.6,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02105,Boston,42.3122,-70.9078,0.54,634.0,17.5,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02106,Boston,42.4218,-71.1243,0.54,721.0,20.57,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02107,Boston,42.2993,-71.057,0.68,806.0,15.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02108,Boston,42.4827,-70.9577,0.61,762.0,17.72,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02109,Boston,42.3871,-71.0184,0.58,632.0,18.07,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02110,Boston,42.2128,-71.1224,0.58,795.0,19.21,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02111,Boston,42.2683,-71.1002,0.48,752.0,19.14,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02112,Boston,42.229,-71.074,0.65,798.0,15.64,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02113,Boston,42.4654,-70.9379,0.64,659.0,16.68,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02114,Boston,42.2752,-71.0315,0.55,736.0,15.46,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02115,Boston,42.4287,-71.09,0.62,692.0,18.01,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02116,Boston,42.4749,-70.9787,0.67,737.0,16.3,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02117,Boston,42.4059,-71.1689,0.51,775.0,19.2,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02118,Boston,42.2179,-71.1725,0.57,674.0,18.06,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02119,Boston,42.2587,-70.8882,0.54,816.0,18.29,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02120,Boston,42.3015,-70.9349,0.51,819.0,15.22,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02121,Boston,42.4944,-71.2319,0.54,613.0,20.51,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02122,Boston,42.5039,-70.929,0.49,762.0,16.16,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02123,Boston,42.4874,-70.887,0.64,607.0,16.27,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02124,Boston,42.3576,-71.1333,0.53,659.0,17.79,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02125,Boston,42.2331,-71.1867,0.53,601.0,16.58,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02126,Boston,42.4779,-70.9171,0.62,628.0,20.54,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02127,Boston,42.4419,-71.1238,0.56,645.0,19.36,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02128,Boston,42.3162,-70.9911,0.57,691.0,21.28,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02129,Boston,42.3318,-71.0208,0.55,613.0,19.48,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02130,Boston,42.2201,-71.1511,0.61,782.0,15.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02131,Boston,42.2459,-71.0242,0.65,715.0,19.45,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02132,Boston,42.4292,-71.0688,0.62,788.0,17.76,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02133,Boston,42.3126,-70.8861,0.59,806.0,15.45,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02134,Boston,42.4447,-70.9739,0.55,614.0,19.0,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02135,Boston,42.2554,-71.0226,0.63,606.0,17.63,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02136,Boston,42.3511,-70.9958,0.55,773.0,18.11,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02137,Boston,42.4714,-71.1196,0.52,745.0,19.51,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02138,Boston,42.3347,-71.1223,0.61,744.0,18.63,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02139,Boston,42.4636,-70.9143,0.48,813.0,16.66,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
02140,Boston,42.3181,-71.1547,0.49,803.0,16.9,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89101,Las Vegas,36.0881,-115.066,0.27,299.0,19.1,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89102,Las Vegas,36.1985,-115.2699,0.29,334.0,21.69,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89103,Las Vegas,36.1595,-115.116,0.29,312.0,15.7,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89104,Las Vegas,36.0799,-115.1755,0.23,386.0,17.56,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89105,Las Vegas,36.0909,-115.203,0.3,296.0,19.99,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89106,Las Vegas,36.2842,-115.2977,0.3,276.0,18.17,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
89107,Las Vegas,36.0821,-114.966,0.28,305.0,15.52,Ample,NMHC Insurance Survey,2025,https://www.nmhc.org
