zip_code,metro,lat,lng,rent_growth_yoy_pct,rent_growth_3yr_avg_pct,market_trend,data_source,as_of_date,source_url
20018,DC Metro,38.8646,-77.21,2.62,2.95,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20019,DC Metro,38.9553,-76.8956,2.42,2.54,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20020,DC Metro,38.7979,-77.1619,2.93,2.24,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20021,DC Metro,39.0079,-77.1623,3.21,2.87,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20022,DC Metro,38.9866,-77.0719,2.51,2.87,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20023,DC Metro,38.9536,-77.156,2.79,2.38,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20024,DC Metro,38.8401,-77.1032,3.24,2.67,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20025,DC Metro,38.7892,-77.0699,3.22,2.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20026,DC Metro,38.9616,-77.1038,3.23,2.29,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20027,DC Metro,38.8274,-77.1586,2.78,3.1,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20028,DC Metro,39.0115,-77.1344,2.37,2.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20029,DC Metro,38.8472,-76.9973,3.27,2.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20030,DC Metro,38.9185,-77.1125,2.67,2.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20031,DC Metro,38.7612,-77.1986,3.09,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20032,DC Metro,38.7593,-77.1012,2.36,2.53,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20033,DC Metro,38.7699,-77.1005,3.29,2.84,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20034,DC Metro,38.9067,-76.9561,2.56,2.54,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20035,DC Metro,38.7968,-76.9933,2.42,2.62,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20036,DC Metro,38.7817,-76.9203,2.32,2.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20037,DC Metro,38.8108,-76.8749,3.11,3.1,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20038,DC Metro,38.9192,-77.2011,2.53,3.11,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20039,DC Metro,38.8452,-77.1042,3.19,2.93,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20040,DC Metro,38.8013,-77.0232,2.85,2.87,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20041,DC Metro,38.7759,-77.015,3.01,2.39,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20042,DC Metro,38.8429,-77.0214,3.03,2.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20043,DC Metro,38.9096,-76.9566,2.47,2.48,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20044,DC Metro,38.9256,-77.0429,3.17,2.94,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
20045,DC Metro,38.9869,-77.1316,3.17,3.13,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02101,Boston,42.2888,-71.2358,3.89,3.61,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02102,Boston,42.3949,-71.127,4.0,3.41,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02103,Boston,42.4624,-71.2124,3.52,3.54,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02104,Boston,42.3011,-70.971,3.91,3.79,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02105,Boston,42.3122,-70.9078,3.41,3.49,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02106,Boston,42.4218,-71.1243,4.04,3.61,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02107,Boston,42.2993,-71.057,3.84,3.73,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02108,Boston,42.4827,-70.9577,3.95,3.44,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02109,Boston,42.3871,-71.0184,3.25,3.34,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02110,Boston,42.2128,-71.1224,3.12,3.8,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02111,Boston,42.2683,-71.1002,3.68,3.78,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02112,Boston,42.229,-71.074,3.97,3.36,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02113,Boston,42.4654,-70.9379,3.17,3.66,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02114,Boston,42.2752,-71.0315,4.11,2.73,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02115,Boston,42.4287,-71.09,3.98,2.83,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02116,Boston,42.4749,-70.9787,3.96,3.41,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02117,Boston,42.4059,-71.1689,3.75,3.29,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02118,Boston,42.2179,-71.1725,3.76,3.79,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02119,Boston,42.2587,-70.8882,3.33,3.0,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02120,Boston,42.3015,-70.9349,3.13,3.24,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02121,Boston,42.4944,-71.2319,3.79,3.02,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02122,Boston,42.5039,-70.929,2.96,3.19,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02123,Boston,42.4874,-70.887,4.0,3.66,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02124,Boston,42.3576,-71.1333,3.22,2.93,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02125,Boston,42.2331,-71.1867,3.51,3.56,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02126,Boston,42.4779,-70.9171,2.89,3.69,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02127,Boston,42.4419,-71.1238,3.05,3.83,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02128,Boston,42.3162,-70.9911,3.78,2.98,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02129,Boston,42.3318,-71.0208,3.19,3.32,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02130,Boston,42.2201,-71.1511,2.9,3.53,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02131,Boston,42.2459,-71.0242,3.06,3.24,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02132,Boston,42.4292,-71.0688,3.27,3.34,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02133,Boston,42.3126,-70.8861,3.86,3.22,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02134,Boston,42.4447,-70.9739,3.44,2.88,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02135,Boston,42.2554,-71.0226,3.48,3.72,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02136,Boston,42.3511,-70.9958,3.16,2.79,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02137,Boston,42.4714,-71.1196,3.97,3.4,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02138,Boston,42.3347,-71.1223,3.13,3.9,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02139,Boston,42.4636,-70.9143,3.8,2.95,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
02140,Boston,42.3181,-71.1547,2.87,2.9,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89101,Las Vegas,36.0881,-115.066,1.05,0.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89102,Las Vegas,36.1985,-115.2699,0.87,0.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89103,Las Vegas,36.1595,-115.116,0.91,0.81,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89104,Las Vegas,36.0799,-115.1755,0.97,0.81,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89105,Las Vegas,36.0909,-115.203,1.01,0.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89106,Las Vegas,36.2842,-115.2977,0.87,0.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89107,Las Vegas,36.0821,-114.966,0.77,0.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89108,Las Vegas,36.0827,-115.2645,0.87,0.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89109,Las Vegas,36.2104,-115.2103,0.76,0.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89110,Las Vegas,36.2844,-115.1276,0.76,0.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89111,Las Vegas,36.3006,-115.2032,0.84,0.95,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89112,Las Vegas,36.1278,-115.1449,0.84,0.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89113,Las Vegas,36.0502,-115.2217,0.9,0.87,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89114,Las Vegas,36.2666,-115.2042,0.9,0.93,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89115,Las Vegas,36.1032,-114.983,1.06,0.94,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89116,Las Vegas,36.1385,-114.975,0.98,0.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89117,Las Vegas,36.301,-115.2698,1.0,0.81,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89118,Las Vegas,36.2468,-115.2981,1.01,0.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89119,Las Vegas,36.1507,-115.0383,0.85,0.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89120,Las Vegas,36.1585,-115.102,0.84,0.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89121,Las Vegas,36.3044,-115.2709,0.99,0.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89122,Las Vegas,36.0702,-115.2357,0.89,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89123,Las Vegas,36.222,-115.2371,0.86,0.9,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89124,Las Vegas,36.0827,-115.0777,0.94,0.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89125,Las Vegas,36.103,-114.9972,1.05,0.85,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89126,Las Vegas,36.1679,-115.2606,0.89,0.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89127,Las Vegas,36.1609,-115.3072,1.04,0.74,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89128,Las Vegas,36.2017,-115.1096,0.96,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89129,Las Vegas,36.2464,-115.2331,0.97,0.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89130,Las Vegas,36.1026,-115.2511,0.77,0.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89131,Las Vegas,36.2754,-115.027,1.04,0.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89132,Las Vegas,36.1857,-115.0072,1.02,0.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89133,Las Vegas,36.13,-115.0453,0.92,0.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89134,Las Vegas,36.0332,-115.2496,0.85,0.83,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
89135,Las Vegas,36.0297,-115.299,0.86,0.81,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38101,Memphis,35.0347,-90.0124,1.51,1.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38102,Memphis,35.294,-90.0607,1.94,1.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38103,Memphis,35.2591,-90.1138,1.78,1.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38104,Memphis,35.1223,-90.0692,1.5,1.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38105,Memphis,35.2454,-90.124,2.07,1.46,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38106,Memphis,35.0063,-89.9722,2.01,1.68,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38107,Memphis,35.1312,-90.0383,1.86,1.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38108,Memphis,35.299,-90.2098,1.54,1.55,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38109,Memphis,35.2124,-90.1748,1.96,1.94,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38110,Memphis,35.1476,-89.9807,1.9,1.6,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38111,Memphis,35.2569,-89.9095,2.04,1.48,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38112,Memphis,35.2609,-90.1995,1.57,1.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38113,Memphis,35.138,-90.0297,1.87,1.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38114,Memphis,35.0541,-90.0841,1.75,1.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38115,Memphis,35.2038,-90.1041,1.95,1.54,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38116,Memphis,35.0455,-89.971,1.83,1.93,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38117,Memphis,35.232,-90.0571,1.7,2.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38118,Memphis,35.2229,-90.0467,1.49,1.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38119,Memphis,35.0606,-90.0138,2.03,1.62,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38120,Memphis,35.0379,-90.2229,1.66,1.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38121,Memphis,35.2494,-90.1093,1.82,1.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38122,Memphis,35.2792,-89.8938,1.57,1.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38123,Memphis,35.1025,-90.0006,1.57,1.54,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38124,Memphis,35.1225,-89.9388,1.51,1.59,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
38125,Memphis,35.0114,-90.0239,2.1,1.61,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40201,Louisville,38.2239,-85.7344,3.71,3.05,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40202,Louisville,38.1542,-85.7337,3.92,3.43,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40203,Louisville,38.3797,-85.6344,3.5,3.26,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40204,Louisville,38.1507,-85.5987,3.0,3.06,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40205,Louisville,38.3187,-85.8167,3.95,3.09,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40206,Louisville,38.1181,-85.7972,3.91,3.56,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40207,Louisville,38.3589,-85.6096,4.02,2.8,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40208,Louisville,38.238,-85.8908,3.88,3.54,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40209,Louisville,38.3919,-85.6878,4.06,3.72,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40210,Louisville,38.1672,-85.8342,4.03,3.56,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40211,Louisville,38.2952,-85.6491,2.91,3.7,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40212,Louisville,38.3548,-85.8855,3.92,3.27,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40213,Louisville,38.376,-85.6054,3.72,3.81,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40214,Louisville,38.2477,-85.7564,4.13,3.83,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40215,Louisville,38.1695,-85.6305,4.04,2.85,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40216,Louisville,38.1775,-85.8448,3.7,2.87,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40217,Louisville,38.1058,-85.6206,3.69,3.47,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40218,Louisville,38.2934,-85.7714,3.09,3.73,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40219,Louisville,38.1829,-85.781,3.0,3.17,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40220,Louisville,38.2687,-85.6054,3.4,3.44,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40221,Louisville,38.3321,-85.7819,3.91,2.74,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40222,Louisville,38.3324,-85.7193,3.92,3.0,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40223,Louisville,38.3881,-85.8208,3.55,3.65,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40224,Louisville,38.1365,-85.901,2.96,3.84,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
40225,Louisville,38.2037,-85.937,4.03,3.92,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97201,Portland,45.5758,-122.7217,1.4,0.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97202,Portland,45.3654,-122.7149,1.22,1.08,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97203,Portland,45.4034,-122.6156,1.37,1.34,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97204,Portland,45.473,-122.5729,1.37,1.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97205,Portland,45.5416,-122.7433,1.33,1.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97206,Portland,45.6335,-122.5799,1.26,1.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97207,Portland,45.528,-122.6786,1.09,1.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97208,Portland,45.5849,-122.4972,1.21,1.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97209,Portland,45.5541,-122.8055,1.17,1.21,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97210,Portland,45.4677,-122.6188,1.01,1.02,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97211,Portland,45.5918,-122.6433,1.21,1.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97212,Portland,45.616,-122.6937,1.2,1.01,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97213,Portland,45.4458,-122.6381,1.2,1.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97214,Portland,45.6394,-122.8185,1.2,1.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97215,Portland,45.4166,-122.6499,1.17,1.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97216,Portland,45.3858,-122.7448,1.02,1.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97217,Portland,45.3892,-122.822,1.41,1.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97218,Portland,45.3887,-122.7348,1.22,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97219,Portland,45.5247,-122.5518,1.02,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97220,Portland,45.4349,-122.6732,1.27,1.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97221,Portland,45.6099,-122.6183,1.0,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97222,Portland,45.5721,-122.6025,1.38,1.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97223,Portland,45.6546,-122.8095,1.31,1.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97224,Portland,45.4131,-122.658,1.25,1.28,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97225,Portland,45.4825,-122.5811,0.98,1.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97226,Portland,45.3769,-122.6534,1.13,1.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97227,Portland,45.3755,-122.6924,1.37,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97228,Portland,45.5661,-122.7239,1.27,1.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97229,Portland,45.6222,-122.5005,1.23,1.04,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
97230,Portland,45.5447,-122.8046,1.29,1.34,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
21201,Baltimore,39.3796,-76.6571,2.81,2.39,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
21202,Baltimore,39.1582,-76.5462,2.49,2.29,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
21203,Baltimore,39.2915,-76.7551,2.13,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
21204,Baltimore,39.3704,-76.4717,2.22,2.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
