zip_code,metro,lat,lng,job_growth_yoy_pct,unemployment_rate_pct,top_growth_sector,data_source,as_of_date,source_url
98103,Seattle,47.6485,-122.1809,2.14,3.36,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98104,Seattle,47.7062,-122.5068,2.13,3.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98105,Seattle,47.4843,-122.1605,2.38,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98106,Seattle,47.7263,-122.1912,2.16,3.03,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98107,Seattle,47.659,-122.3495,2.54,3.27,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98108,Seattle,47.6168,-122.4704,2.55,4.01,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98109,Seattle,47.7366,-122.4055,2.22,3.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98110,Seattle,47.6062,-122.2585,2.32,3.34,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98111,Seattle,47.4864,-122.2214,2.32,3.03,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98112,Seattle,47.5813,-122.3599,1.92,3.42,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98113,Seattle,47.7045,-122.3161,2.5,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98114,Seattle,47.7105,-122.4683,2.48,3.01,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98115,Seattle,47.4769,-122.3493,2.26,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98116,Seattle,47.6752,-122.3707,2.02,3.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98117,Seattle,47.5965,-122.2721,2.53,2.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98118,Seattle,47.5301,-122.153,2.13,2.98,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98119,Seattle,47.6787,-122.5039,2.46,3.52,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98120,Seattle,47.503,-122.4108,1.87,3.56,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98121,Seattle,47.6754,-122.3445,2.53,3.03,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98122,Seattle,47.5799,-122.1603,2.45,3.18,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98123,Seattle,47.4899,-122.3389,2.01,3.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98124,Seattle,47.5505,-122.3795,2.34,3.49,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98125,Seattle,47.6061,-122.2312,2.22,3.99,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98126,Seattle,47.6999,-122.3046,2.32,3.63,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98127,Seattle,47.457,-122.3199,1.91,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98128,Seattle,47.4624,-122.4788,1.93,3.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98129,Seattle,47.5938,-122.4359,1.88,3.12,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98130,Seattle,47.6215,-122.4707,1.93,3.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98131,Seattle,47.4666,-122.3512,2.04,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98132,Seattle,47.6181,-122.245,2.23,4.05,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98133,Seattle,47.4939,-122.4709,2.56,3.03,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98134,Seattle,47.5725,-122.3074,1.94,4.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98135,Seattle,47.7065,-122.4742,2.19,4.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98136,Seattle,47.6082,-122.3517,2.34,3.73,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98137,Seattle,47.6423,-122.509,1.9,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98138,Seattle,47.5649,-122.5058,2.06,3.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98139,Seattle,47.6434,-122.3681,1.91,3.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
98140,Seattle,47.6197,-122.3275,2.39,3.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80201,Denver,39.6256,-104.8904,2.9,2.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80202,Denver,39.7955,-105.1676,2.17,3.04,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80203,Denver,39.6205,-104.9694,2.85,3.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80204,Denver,39.6214,-104.8226,2.6,3.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80205,Denver,39.8852,-104.971,2.84,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80206,Denver,39.5892,-104.8225,2.49,3.12,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80207,Denver,39.7636,-105.0675,2.83,3.42,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80208,Denver,39.7129,-105.1077,2.4,3.59,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80209,Denver,39.7826,-105.024,2.09,3.58,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80210,Denver,39.7974,-104.8199,2.39,3.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80211,Denver,39.8421,-105.1424,2.83,2.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80212,Denver,39.7524,-105.0872,2.4,3.04,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80213,Denver,39.7777,-104.9079,2.79,3.46,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80214,Denver,39.6262,-105.0972,2.72,3.58,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80215,Denver,39.6144,-104.9171,2.81,3.23,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80216,Denver,39.8482,-105.1308,2.69,2.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80217,Denver,39.6421,-104.9933,2.23,3.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80218,Denver,39.87,-105.1205,2.23,2.95,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80219,Denver,39.7441,-104.9701,2.28,2.74,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80220,Denver,39.8626,-105.0258,2.57,3.77,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80221,Denver,39.6695,-104.8716,2.44,2.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80222,Denver,39.751,-105.0555,2.5,3.08,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80223,Denver,39.7075,-104.9194,2.29,3.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80224,Denver,39.6004,-104.9767,2.47,2.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80225,Denver,39.7674,-105.0961,2.79,3.19,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80226,Denver,39.8197,-104.8277,2.79,2.77,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80227,Denver,39.7255,-105.1182,2.66,3.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80228,Denver,39.7241,-104.8297,2.27,2.64,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80229,Denver,39.8002,-104.858,2.41,3.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80230,Denver,39.8066,-105.1441,2.75,2.67,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80231,Denver,39.7183,-105.0303,2.39,3.51,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80232,Denver,39.6139,-104.8504,2.8,3.41,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80233,Denver,39.8433,-104.9956,2.52,3.73,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80234,Denver,39.711,-104.9693,2.57,2.82,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80235,Denver,39.6442,-105.056,2.45,2.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80236,Denver,39.7299,-105.025,2.57,2.93,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80237,Denver,39.747,-105.0579,2.87,3.01,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80238,Denver,39.6272,-104.8347,2.57,3.57,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80239,Denver,39.7318,-104.8504,2.45,3.02,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
80240,Denver,39.8095,-105.1393,2.11,3.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37201,Nashville,36.0208,-86.6646,2.56,3.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37202,Nashville,36.0437,-86.8936,2.92,3.26,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37203,Nashville,36.2552,-86.9376,2.93,4.02,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37204,Nashville,36.061,-86.7206,3.26,3.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37205,Nashville,36.273,-86.7606,2.43,3.61,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37206,Nashville,36.0539,-86.9444,2.98,3.77,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37207,Nashville,36.1991,-86.8882,2.65,2.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37208,Nashville,36.1133,-86.8843,2.89,4.05,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37209,Nashville,36.0776,-86.7782,2.42,3.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37210,Nashville,36.0648,-86.7019,2.47,3.67,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37211,Nashville,36.1831,-86.7614,2.68,3.57,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37212,Nashville,36.2249,-86.8918,2.88,3.57,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37213,Nashville,36.1193,-86.6146,2.85,4.12,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37214,Nashville,36.2372,-86.9343,2.36,4.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37215,Nashville,36.1308,-86.804,3.13,3.32,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37216,Nashville,36.1976,-86.8175,2.77,3.53,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37217,Nashville,36.047,-86.7987,2.52,3.26,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37218,Nashville,36.0669,-86.7894,2.73,3.44,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37219,Nashville,36.2677,-86.8998,3.03,3.18,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37220,Nashville,36.0888,-86.7075,3.27,3.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37221,Nashville,36.0932,-86.8885,3.25,2.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37222,Nashville,36.0957,-86.7309,2.39,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37223,Nashville,36.1804,-86.9233,3.02,2.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37224,Nashville,36.1991,-86.8106,2.76,3.99,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37225,Nashville,36.0932,-86.9133,2.52,4.02,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37226,Nashville,36.0599,-86.712,2.75,4.04,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37227,Nashville,36.2288,-86.9448,3.2,3.98,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37228,Nashville,36.032,-86.7091,3.29,3.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37229,Nashville,36.0883,-86.6111,2.6,3.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37230,Nashville,36.1872,-86.8513,2.94,3.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37231,Nashville,36.2605,-86.9274,2.85,3.73,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37232,Nashville,36.2478,-86.6341,2.95,3.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37233,Nashville,36.3052,-86.6856,2.55,3.04,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37234,Nashville,36.0397,-86.6274,2.9,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
37235,Nashville,36.1547,-86.957,2.47,3.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73101,Oklahoma City,35.6037,-97.591,1.92,4.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73102,Oklahoma City,35.4681,-97.3571,1.91,3.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73103,Oklahoma City,35.4548,-97.6706,1.91,3.96,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73104,Oklahoma City,35.4168,-97.4255,2.38,3.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73105,Oklahoma City,35.4295,-97.4105,2.3,4.08,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73106,Oklahoma City,35.5475,-97.6195,1.88,3.49,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73107,Oklahoma City,35.5533,-97.6583,2.17,3.76,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73108,Oklahoma City,35.3279,-97.5559,2.3,3.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73109,Oklahoma City,35.4958,-97.3883,2.41,3.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73110,Oklahoma City,35.4209,-97.4156,2.47,4.09,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73111,Oklahoma City,35.5567,-97.6376,2.21,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73112,Oklahoma City,35.3984,-97.5047,2.17,3.86,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73113,Oklahoma City,35.5518,-97.4942,2.08,3.12,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73114,Oklahoma City,35.3548,-97.4308,2.22,3.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73115,Oklahoma City,35.5467,-97.4573,2.39,4.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73116,Oklahoma City,35.4305,-97.5983,2.3,3.82,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73117,Oklahoma City,35.5923,-97.652,2.18,4.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73118,Oklahoma City,35.3641,-97.637,1.86,4.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73119,Oklahoma City,35.5716,-97.4115,2.53,4.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73120,Oklahoma City,35.4239,-97.5125,2.36,4.27,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73121,Oklahoma City,35.3321,-97.6073,2.19,3.86,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73122,Oklahoma City,35.3422,-97.6863,2.13,3.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73123,Oklahoma City,35.4703,-97.5255,1.95,4.32,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73124,Oklahoma City,35.4068,-97.4963,2.4,3.28,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
73125,Oklahoma City,35.336,-97.5992,2.13,4.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20001,DC Metro,38.8522,-76.9887,2.11,2.96,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20002,DC Metro,39.0445,-77.0157,1.6,3.49,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20003,DC Metro,38.9831,-77.2136,1.84,2.7,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20004,DC Metro,38.9602,-77.0049,1.58,3.77,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20005,DC Metro,38.9425,-77.149,1.66,2.81,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20006,DC Metro,39.0088,-77.1003,1.56,3.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20007,DC Metro,38.872,-76.8676,2.01,3.41,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20008,DC Metro,38.9171,-76.9756,2.09,3.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20009,DC Metro,38.7857,-77.0455,2.12,3.54,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20010,DC Metro,38.7584,-76.9012,1.54,3.49,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20011,DC Metro,38.794,-77.2078,2.0,2.84,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20012,DC Metro,38.7665,-76.9568,1.6,3.62,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20013,DC Metro,38.9812,-76.995,1.59,2.67,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20014,DC Metro,39.0348,-77.0962,1.85,3.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20015,DC Metro,38.9911,-77.1869,2.0,3.55,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20016,DC Metro,38.8253,-76.9366,1.93,2.95,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20017,DC Metro,38.9662,-76.977,1.84,2.8,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20018,DC Metro,38.8646,-77.21,1.88,3.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20019,DC Metro,38.9553,-76.8956,1.65,3.16,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20020,DC Metro,38.7979,-77.1619,1.49,2.7,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20021,DC Metro,39.0079,-77.1623,1.87,2.75,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20022,DC Metro,38.9866,-77.0719,2.09,2.91,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20023,DC Metro,38.9536,-77.156,1.54,2.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20024,DC Metro,38.8401,-77.1032,1.91,3.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20025,DC Metro,38.7892,-77.0699,1.75,3.51,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20026,DC Metro,38.9616,-77.1038,1.55,3.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20027,DC Metro,38.8274,-77.1586,2.11,3.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
20028,DC Metro,39.0115,-77.1344,1.77,3.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
