zip_code,metro,lat,lng,units_delivered_12mo,pct_class_a,pct_class_b,pct_class_c,data_source,as_of_date,source_url
73119,Oklahoma City,35.5716,-97.4115,92,63.62,31.91,8.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73120,Oklahoma City,35.4239,-97.5125,129,66.72,28.43,8.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73121,Oklahoma City,35.3321,-97.6073,121,64.99,33.15,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73122,Oklahoma City,35.3422,-97.6863,105,73.28,23.53,7.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73123,Oklahoma City,35.4703,-97.5255,100,55.56,32.28,8.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73124,Oklahoma City,35.4068,-97.4963,102,57.75,29.53,9.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
73125,Oklahoma City,35.336,-97.5992,92,60.41,29.17,9.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20001,DC Metro,38.8522,-76.9887,348,62.57,24.37,8.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20002,DC Metro,39.0445,-77.0157,374,66.73,29.74,8.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20003,DC Metro,38.9831,-77.2136,354,54.79,26.78,10.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20004,DC Metro,38.9602,-77.0049,407,55.1,33.56,7.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20005,DC Metro,38.9425,-77.149,403,51.71,31.88,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20006,DC Metro,39.0088,-77.1003,439,71.54,29.32,8.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20007,DC Metro,38.872,-76.8676,337,73.6,26.58,9.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20008,DC Metro,38.9171,-76.9756,395,53.15,24.32,7.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20009,DC Metro,38.7857,-77.0455,411,57.48,26.62,9.79,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20010,DC Metro,38.7584,-76.9012,339,56.58,24.58,8.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20011,DC Metro,38.794,-77.2078,351,65.09,29.03,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20012,DC Metro,38.7665,-76.9568,437,72.2,24.14,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20013,DC Metro,38.9812,-76.995,360,58.89,24.22,10.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20014,DC Metro,39.0348,-77.0962,435,68.03,33.33,9.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20015,DC Metro,38.9911,-77.1869,393,62.36,28.47,7.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20016,DC Metro,38.8253,-76.9366,407,66.68,33.07,9.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20017,DC Metro,38.9662,-76.977,337,57.86,32.72,8.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20018,DC Metro,38.8646,-77.21,390,62.73,27.41,9.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20019,DC Metro,38.9553,-76.8956,351,72.4,28.05,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20020,DC Metro,38.7979,-77.1619,355,71.47,26.23,9.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20021,DC Metro,39.0079,-77.1623,395,62.03,31.5,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20022,DC Metro,38.9866,-77.0719,326,60.77,25.11,9.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20023,DC Metro,38.9536,-77.156,442,63.44,26.15,8.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20024,DC Metro,38.8401,-77.1032,421,70.3,28.4,9.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20025,DC Metro,38.7892,-77.0699,320,59.83,29.78,7.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20026,DC Metro,38.9616,-77.1038,373,56.08,31.56,7.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20027,DC Metro,38.8274,-77.1586,325,70.58,27.57,8.75,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20028,DC Metro,39.0115,-77.1344,388,61.98,29.77,8.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20029,DC Metro,38.8472,-76.9973,435,56.74,26.15,8.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20030,DC Metro,38.9185,-77.1125,317,64.57,28.23,8.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20031,DC Metro,38.7612,-77.1986,444,59.75,29.75,9.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20032,DC Metro,38.7593,-77.1012,439,64.68,33.12,10.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20033,DC Metro,38.7699,-77.1005,332,62.1,23.39,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20034,DC Metro,38.9067,-76.9561,372,56.46,24.22,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20035,DC Metro,38.7968,-76.9933,391,56.68,29.58,9.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20036,DC Metro,38.7817,-76.9203,451,63.03,28.49,9.33,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20037,DC Metro,38.8108,-76.8749,421,60.59,27.72,8.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20038,DC Metro,38.9192,-77.2011,377,68.22,24.1,9.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20039,DC Metro,38.8452,-77.1042,368,72.2,32.98,10.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20040,DC Metro,38.8013,-77.0232,371,53.57,32.32,7.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20041,DC Metro,38.7759,-77.015,362,58.26,30.41,10.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20042,DC Metro,38.8429,-77.0214,371,53.14,33.48,10.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20043,DC Metro,38.9096,-76.9566,411,51.82,28.98,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20044,DC Metro,38.9256,-77.0429,431,72.47,29.52,8.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
20045,DC Metro,38.9869,-77.1316,403,60.27,29.2,8.72,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02101,Boston,42.2888,-71.2358,273,57.44,30.61,9.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02102,Boston,42.3949,-71.127,242,65.21,25.27,10.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02103,Boston,42.4624,-71.2124,318,72.31,28.92,10.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02104,Boston,42.3011,-70.971,264,69.14,23.9,8.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02105,Boston,42.3122,-70.9078,262,51.88,26.96,8.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02106,Boston,42.4218,-71.1243,235,59.68,27.79,9.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02107,Boston,42.2993,-71.057,272,60.73,30.81,9.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02108,Boston,42.4827,-70.9577,277,58.25,30.59,7.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02109,Boston,42.3871,-71.0184,288,51.35,29.03,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02110,Boston,42.2128,-71.1224,269,70.02,27.91,10.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02111,Boston,42.2683,-71.1002,224,55.61,26.49,8.75,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02112,Boston,42.229,-71.074,227,60.66,32.12,10.3,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02113,Boston,42.4654,-70.9379,292,67.74,30.72,8.67,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02114,Boston,42.2752,-71.0315,290,56.07,29.63,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02115,Boston,42.4287,-71.09,235,70.86,30.57,8.64,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02116,Boston,42.4749,-70.9787,272,71.53,27.16,10.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02117,Boston,42.4059,-71.1689,226,67.29,33.5,8.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02118,Boston,42.2179,-71.1725,265,67.62,31.52,8.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02119,Boston,42.2587,-70.8882,229,72.17,26.63,7.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02120,Boston,42.3015,-70.9349,262,68.64,27.45,9.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02121,Boston,42.4944,-71.2319,261,58.07,25.38,9.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02122,Boston,42.5039,-70.929,288,54.69,24.82,7.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02123,Boston,42.4874,-70.887,267,66.68,27.69,8.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02124,Boston,42.3576,-71.1333,279,53.06,26.33,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02125,Boston,42.2331,-71.1867,277,68.79,30.25,9.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02126,Boston,42.4779,-70.9171,243,58.16,29.32,8.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02127,Boston,42.4419,-71.1238,224,54.82,31.53,8.95,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02128,Boston,42.3162,-70.9911,307,61.38,25.06,8.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02129,Boston,42.3318,-71.0208,258,57.29,26.96,8.02,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02130,Boston,42.2201,-71.1511,292,65.82,26.34,9.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02131,Boston,42.2459,-71.0242,269,53.54,23.95,9.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02132,Boston,42.4292,-71.0688,318,52.33,24.8,8.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02133,Boston,42.3126,-70.8861,242,71.48,32.51,7.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02134,Boston,42.4447,-70.9739,317,60.97,32.97,10.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02135,Boston,42.2554,-71.0226,295,66.72,28.44,7.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02136,Boston,42.3511,-70.9958,261,67.64,28.54,10.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02137,Boston,42.4714,-71.1196,287,60.3,32.27,8.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02138,Boston,42.3347,-71.1223,223,59.71,23.84,8.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02139,Boston,42.4636,-70.9143,280,70.24,31.75,8.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
02140,Boston,42.3181,-71.1547,317,52.92,28.13,8.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89101,Las Vegas,36.0881,-115.066,302,73.52,28.15,10.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89102,Las Vegas,36.1985,-115.2699,230,52.3,24.71,9.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89103,Las Vegas,36.1595,-115.116,226,70.32,30.79,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89104,Las Vegas,36.0799,-115.1755,225,51.63,25.91,10.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89105,Las Vegas,36.0909,-115.203,289,57.34,25.02,8.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89106,Las Vegas,36.2842,-115.2977,241,58.77,33.32,7.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89107,Las Vegas,36.0821,-114.966,316,63.75,25.57,8.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89108,Las Vegas,36.0827,-115.2645,253,58.34,30.53,7.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89109,Las Vegas,36.2104,-115.2103,232,52.24,30.61,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89110,Las Vegas,36.2844,-115.1276,303,73.44,27.62,9.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89111,Las Vegas,36.3006,-115.2032,252,53.31,26.29,7.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89112,Las Vegas,36.1278,-115.1449,230,58.07,33.34,8.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89113,Las Vegas,36.0502,-115.2217,267,65.31,26.69,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89114,Las Vegas,36.2666,-115.2042,293,55.76,24.21,10.02,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89115,Las Vegas,36.1032,-114.983,234,64.44,27.35,8.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89116,Las Vegas,36.1385,-114.975,289,59.08,24.42,9.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89117,Las Vegas,36.301,-115.2698,247,64.09,25.52,9.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89118,Las Vegas,36.2468,-115.2981,255,72.62,24.63,10.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89119,Las Vegas,36.1507,-115.0383,252,62.5,32.73,8.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89120,Las Vegas,36.1585,-115.102,299,67.24,28.05,7.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89121,Las Vegas,36.3044,-115.2709,242,71.28,32.1,9.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89122,Las Vegas,36.0702,-115.2357,295,54.35,26.89,8.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89123,Las Vegas,36.222,-115.2371,283,56.77,32.5,8.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89124,Las Vegas,36.0827,-115.0777,272,69.84,24.55,7.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89125,Las Vegas,36.103,-114.9972,253,71.32,23.69,8.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89126,Las Vegas,36.1679,-115.2606,267,71.59,29.5,9.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89127,Las Vegas,36.1609,-115.3072,308,71.12,33.41,10.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89128,Las Vegas,36.2017,-115.1096,276,66.56,28.37,10.03,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89129,Las Vegas,36.2464,-115.2331,290,72.47,25.91,7.91,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89130,Las Vegas,36.1026,-115.2511,300,67.25,24.0,9.03,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89131,Las Vegas,36.2754,-115.027,280,73.61,27.46,9.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89132,Las Vegas,36.1857,-115.0072,268,54.06,24.77,8.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89133,Las Vegas,36.13,-115.0453,294,70.86,32.64,7.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89134,Las Vegas,36.0332,-115.2496,247,70.73,28.58,10.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
89135,Las Vegas,36.0297,-115.299,256,69.33,27.3,8.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38101,Memphis,35.0347,-90.0124,92,54.86,25.46,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38102,Memphis,35.294,-90.0607,114,54.31,27.4,10.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38103,Memphis,35.2591,-90.1138,110,71.52,24.6,9.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38104,Memphis,35.1223,-90.0692,109,55.31,24.49,9.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38105,Memphis,35.2454,-90.124,92,51.7,27.1,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38106,Memphis,35.0063,-89.9722,84,55.84,25.36,10.34,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38107,Memphis,35.1312,-90.0383,96,57.51,33.51,8.47,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38108,Memphis,35.299,-90.2098,110,54.67,30.02,8.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38109,Memphis,35.2124,-90.1748,89,61.67,30.27,8.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38110,Memphis,35.1476,-89.9807,96,57.57,24.17,10.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38111,Memphis,35.2569,-89.9095,106,64.54,29.32,9.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38112,Memphis,35.2609,-90.1995,99,54.2,31.83,9.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38113,Memphis,35.138,-90.0297,100,59.59,31.59,9.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38114,Memphis,35.0541,-90.0841,97,68.08,24.17,7.74,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38115,Memphis,35.2038,-90.1041,86,65.22,29.56,9.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38116,Memphis,35.0455,-89.971,86,72.88,30.69,8.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38117,Memphis,35.232,-90.0571,84,54.34,29.84,10.15,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38118,Memphis,35.2229,-90.0467,95,68.67,25.1,7.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38119,Memphis,35.0606,-90.0138,116,67.29,27.76,8.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38120,Memphis,35.0379,-90.2229,115,68.19,25.92,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38121,Memphis,35.2494,-90.1093,90,52.22,26.07,7.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38122,Memphis,35.2792,-89.8938,113,54.36,32.11,8.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38123,Memphis,35.1025,-90.0006,93,69.08,25.75,9.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38124,Memphis,35.1225,-89.9388,105,51.66,33.21,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
38125,Memphis,35.0114,-90.0239,92,72.42,23.92,8.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40201,Louisville,38.2239,-85.7344,118,58.91,27.95,8.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40202,Louisville,38.1542,-85.7337,95,61.57,28.97,8.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40203,Louisville,38.3797,-85.6344,104,55.89,29.54,8.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40204,Louisville,38.1507,-85.5987,102,52.18,24.16,7.8,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40205,Louisville,38.3187,-85.8167,109,66.15,26.57,9.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40206,Louisville,38.1181,-85.7972,85,60.75,32.78,9.9,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40207,Louisville,38.3589,-85.6096,106,73.27,33.08,8.83,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40208,Louisville,38.238,-85.8908,114,56.32,26.7,10.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40209,Louisville,38.3919,-85.6878,91,67.42,32.96,9.3,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40210,Louisville,38.1672,-85.8342,100,70.17,26.79,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40211,Louisville,38.2952,-85.6491,88,68.76,30.25,10.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40212,Louisville,38.3548,-85.8855,89,61.15,29.61,9.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40213,Louisville,38.376,-85.6054,115,70.16,30.55,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40214,Louisville,38.2477,-85.7564,87,72.53,33.34,8.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40215,Louisville,38.1695,-85.6305,117,52.83,23.55,10.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40216,Louisville,38.1775,-85.8448,113,60.81,32.84,8.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40217,Louisville,38.1058,-85.6206,108,54.97,26.37,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40218,Louisville,38.2934,-85.7714,99,52.64,32.17,10.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40219,Louisville,38.1829,-85.781,83,54.57,27.11,10.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40220,Louisville,38.2687,-85.6054,90,55.32,27.91,8.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40221,Louisville,38.3321,-85.7819,84,68.2,25.42,7.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40222,Louisville,38.3324,-85.7193,96,68.42,28.47,10.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40223,Louisville,38.3881,-85.8208,113,56.56,33.2,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40224,Louisville,38.1365,-85.901,119,54.79,28.12,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
40225,Louisville,38.2037,-85.937,116,68.91,28.27,9.33,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97201,Portland,45.5758,-122.7217,190,68.19,24.13,8.68,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97202,Portland,45.3654,-122.7149,235,58.65,23.77,10.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97203,Portland,45.4034,-122.6156,175,60.77,26.04,9.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97204,Portland,45.473,-122.5729,244,68.05,29.15,8.11,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97205,Portland,45.5416,-122.7433,173,72.93,27.43,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97206,Portland,45.6335,-122.5799,178,56.49,27.62,10.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97207,Portland,45.528,-122.6786,173,62.42,33.28,7.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97208,Portland,45.5849,-122.4972,183,60.52,29.88,10.34,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97209,Portland,45.5541,-122.8055,213,61.7,31.58,9.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97210,Portland,45.4677,-122.6188,195,72.24,26.41,10.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97211,Portland,45.5918,-122.6433,237,53.84,23.68,10.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97212,Portland,45.616,-122.6937,237,71.8,30.41,7.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97213,Portland,45.4458,-122.6381,190,70.46,27.86,8.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97214,Portland,45.6394,-122.8185,233,73.41,29.59,10.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97215,Portland,45.4166,-122.6499,207,62.64,29.97,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97216,Portland,45.3858,-122.7448,195,67.94,23.51,8.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97217,Portland,45.3892,-122.822,200,64.53,25.51,7.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97218,Portland,45.3887,-122.7348,196,66.86,27.09,10.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97219,Portland,45.5247,-122.5518,198,71.28,24.56,10.22,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97220,Portland,45.4349,-122.6732,195,54.69,28.21,9.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97221,Portland,45.6099,-122.6183,232,68.83,30.79,10.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97222,Portland,45.5721,-122.6025,236,60.82,33.1,7.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97223,Portland,45.6546,-122.8095,208,60.04,24.39,8.02,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97224,Portland,45.4131,-122.658,221,62.48,31.52,8.33,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97225,Portland,45.4825,-122.5811,230,65.45,33.17,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97226,Portland,45.3769,-122.6534,217,58.43,26.58,9.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97227,Portland,45.3755,-122.6924,180,64.79,30.85,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97228,Portland,45.5661,-122.7239,173,66.4,32.3,8.78,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
97229,Portland,45.6222,-122.5005,218,73.35,30.32,8.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
