zip_code,metro,lat,lng,units_under_construction,units_delivering_12mo,pct_affordable,data_source,as_of_date,source_url
98112,Seattle,47.5813,-122.3599,728,491,11.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98113,Seattle,47.7045,-122.3161,930,584,12.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98114,Seattle,47.7105,-122.4683,751,525,10.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98115,Seattle,47.4769,-122.3493,726,457,12.92,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98116,Seattle,47.6752,-122.3707,829,519,14.23,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98117,Seattle,47.5965,-122.2721,779,501,10.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98118,Seattle,47.5301,-122.153,728,581,14.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98119,Seattle,47.6787,-122.5039,868,562,13.57,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98120,Seattle,47.503,-122.4108,740,519,12.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98121,Seattle,47.6754,-122.3445,735,596,11.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98122,Seattle,47.5799,-122.1603,888,502,13.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98123,Seattle,47.4899,-122.3389,665,549,13.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98124,Seattle,47.5505,-122.3795,800,535,11.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98125,Seattle,47.6061,-122.2312,726,591,11.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98126,Seattle,47.6999,-122.3046,809,537,14.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98127,Seattle,47.457,-122.3199,845,617,11.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98128,Seattle,47.4624,-122.4788,930,538,13.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98129,Seattle,47.5938,-122.4359,708,623,14.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98130,Seattle,47.6215,-122.4707,753,563,13.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98131,Seattle,47.4666,-122.3512,658,540,11.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98132,Seattle,47.6181,-122.245,775,592,11.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98133,Seattle,47.4939,-122.4709,887,585,12.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98134,Seattle,47.5725,-122.3074,852,500,13.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98135,Seattle,47.7065,-122.4742,752,499,11.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98136,Seattle,47.6082,-122.3517,855,532,13.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98137,Seattle,47.6423,-122.509,843,510,11.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98138,Seattle,47.5649,-122.5058,789,454,13.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98139,Seattle,47.6434,-122.3681,682,528,10.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
98140,Seattle,47.6197,-122.3275,774,624,10.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80201,Denver,39.6256,-104.8904,658,452,11.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80202,Denver,39.7955,-105.1676,564,456,12.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80203,Denver,39.6205,-104.9694,557,381,11.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80204,Denver,39.6214,-104.8226,658,424,13.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80205,Denver,39.8852,-104.971,704,412,11.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80206,Denver,39.5892,-104.8225,677,470,13.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80207,Denver,39.7636,-105.0675,717,370,11.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80208,Denver,39.7129,-105.1077,713,430,10.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80209,Denver,39.7826,-105.024,670,387,12.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80210,Denver,39.7974,-104.8199,614,459,12.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80211,Denver,39.8421,-105.1424,630,392,12.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80212,Denver,39.7524,-105.0872,638,497,12.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80213,Denver,39.7777,-104.9079,649,488,10.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80214,Denver,39.6262,-105.0972,732,381,11.85,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80215,Denver,39.6144,-104.9171,678,378,12.49,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80216,Denver,39.8482,-105.1308,600,387,13.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80217,Denver,39.6421,-104.9933,618,480,12.57,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80218,Denver,39.87,-105.1205,735,432,11.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80219,Denver,39.7441,-104.9701,696,465,14.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80220,Denver,39.8626,-105.0258,594,466,12.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80221,Denver,39.6695,-104.8716,588,371,12.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80222,Denver,39.751,-105.0555,682,373,11.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80223,Denver,39.7075,-104.9194,675,363,11.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80224,Denver,39.6004,-104.9767,694,406,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80225,Denver,39.7674,-105.0961,701,504,13.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80226,Denver,39.8197,-104.8277,591,390,10.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80227,Denver,39.7255,-105.1182,558,455,12.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80228,Denver,39.7241,-104.8297,524,451,11.85,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80229,Denver,39.8002,-104.858,724,355,11.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80230,Denver,39.8066,-105.1441,694,422,14.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80231,Denver,39.7183,-105.0303,672,376,10.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80232,Denver,39.6139,-104.8504,673,407,12.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80233,Denver,39.8433,-104.9956,567,399,11.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80234,Denver,39.711,-104.9693,635,472,10.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80235,Denver,39.6442,-105.056,637,445,13.81,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80236,Denver,39.7299,-105.025,670,402,12.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80237,Denver,39.747,-105.0579,651,471,13.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80238,Denver,39.6272,-104.8347,705,484,10.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80239,Denver,39.7318,-104.8504,707,481,13.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
80240,Denver,39.8095,-105.1393,624,464,13.93,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37201,Nashville,36.0208,-86.6646,710,623,12.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37202,Nashville,36.0437,-86.8936,889,590,11.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37203,Nashville,36.2552,-86.9376,1001,570,11.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37204,Nashville,36.061,-86.7206,921,502,13.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37205,Nashville,36.273,-86.7606,1003,565,14.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37206,Nashville,36.0539,-86.9444,883,604,10.72,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37207,Nashville,36.1991,-86.8882,767,652,11.25,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37208,Nashville,36.1133,-86.8843,919,627,10.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37209,Nashville,36.0776,-86.7782,941,645,13.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37210,Nashville,36.0648,-86.7019,824,666,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37211,Nashville,36.1831,-86.7614,760,536,12.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37212,Nashville,36.2249,-86.8918,781,677,14.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37213,Nashville,36.1193,-86.6146,841,587,13.49,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37214,Nashville,36.2372,-86.9343,957,589,11.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37215,Nashville,36.1308,-86.804,885,537,11.91,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37216,Nashville,36.1976,-86.8175,829,551,14.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37217,Nashville,36.047,-86.7987,752,545,10.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37218,Nashville,36.0669,-86.7894,971,579,12.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37219,Nashville,36.2677,-86.8998,704,621,13.0,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37220,Nashville,36.0888,-86.7075,977,477,10.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37221,Nashville,36.0932,-86.8885,988,479,13.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37222,Nashville,36.0957,-86.7309,709,652,12.86,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37223,Nashville,36.1804,-86.9233,990,582,13.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37224,Nashville,36.1991,-86.8106,712,612,11.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37225,Nashville,36.0932,-86.9133,772,484,11.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37226,Nashville,36.0599,-86.712,815,549,11.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37227,Nashville,36.2288,-86.9448,976,500,11.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37228,Nashville,36.032,-86.7091,710,636,14.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37229,Nashville,36.0883,-86.6111,777,539,10.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37230,Nashville,36.1872,-86.8513,870,613,11.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37231,Nashville,36.2605,-86.9274,1004,625,12.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37232,Nashville,36.2478,-86.6341,863,616,11.33,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37233,Nashville,36.3052,-86.6856,814,632,10.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37234,Nashville,36.0397,-86.6274,941,517,11.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
37235,Nashville,36.1547,-86.957,814,515,13.32,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73101,Oklahoma City,35.6037,-97.591,254,146,11.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73102,Oklahoma City,35.4681,-97.3571,206,165,12.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73103,Oklahoma City,35.4548,-97.6706,214,158,13.27,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73104,Oklahoma City,35.4168,-97.4255,272,135,11.63,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73105,Oklahoma City,35.4295,-97.4105,198,182,10.63,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73106,Oklahoma City,35.5475,-97.6195,209,156,10.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73107,Oklahoma City,35.5533,-97.6583,268,149,11.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73108,Oklahoma City,35.3279,-97.5559,211,154,12.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73109,Oklahoma City,35.4958,-97.3883,259,165,12.92,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73110,Oklahoma City,35.4209,-97.4156,201,139,10.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73111,Oklahoma City,35.5567,-97.6376,219,150,11.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73112,Oklahoma City,35.3984,-97.5047,202,160,14.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73113,Oklahoma City,35.5518,-97.4942,195,172,12.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73114,Oklahoma City,35.3548,-97.4308,216,166,10.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73115,Oklahoma City,35.5467,-97.4573,245,139,14.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73116,Oklahoma City,35.4305,-97.5983,236,147,11.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73117,Oklahoma City,35.5923,-97.652,242,151,13.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73118,Oklahoma City,35.3641,-97.637,202,160,13.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73119,Oklahoma City,35.5716,-97.4115,239,180,11.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73120,Oklahoma City,35.4239,-97.5125,263,141,11.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73121,Oklahoma City,35.3321,-97.6073,217,174,12.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73122,Oklahoma City,35.3422,-97.6863,240,172,10.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73123,Oklahoma City,35.4703,-97.5255,206,143,13.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73124,Oklahoma City,35.4068,-97.4963,221,175,14.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
73125,Oklahoma City,35.336,-97.5992,255,177,14.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20001,DC Metro,38.8522,-76.9887,713,463,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20002,DC Metro,39.0445,-77.0157,723,501,10.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20003,DC Metro,38.9831,-77.2136,774,462,13.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20004,DC Metro,38.9602,-77.0049,857,558,13.01,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20005,DC Metro,38.9425,-77.149,664,462,11.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20006,DC Metro,39.0088,-77.1003,927,547,13.92,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20007,DC Metro,38.872,-76.8676,913,608,14.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20008,DC Metro,38.9171,-76.9756,852,472,13.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20009,DC Metro,38.7857,-77.0455,877,626,14.05,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20010,DC Metro,38.7584,-76.9012,776,547,11.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20011,DC Metro,38.794,-77.2078,901,591,12.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20012,DC Metro,38.7665,-76.9568,929,597,10.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20013,DC Metro,38.9812,-76.995,883,555,12.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20014,DC Metro,39.0348,-77.0962,845,532,12.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20015,DC Metro,38.9911,-77.1869,892,497,13.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20016,DC Metro,38.8253,-76.9366,845,502,13.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20017,DC Metro,38.9662,-76.977,771,604,14.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20018,DC Metro,38.8646,-77.21,887,614,13.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20019,DC Metro,38.9553,-76.8956,879,550,13.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20020,DC Metro,38.7979,-77.1619,789,493,11.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20021,DC Metro,39.0079,-77.1623,742,450,13.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20022,DC Metro,38.9866,-77.0719,703,577,12.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20023,DC Metro,38.9536,-77.156,929,578,14.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20024,DC Metro,38.8401,-77.1032,832,560,13.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20025,DC Metro,38.7892,-77.0699,700,497,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20026,DC Metro,38.9616,-77.1038,880,592,12.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20027,DC Metro,38.8274,-77.1586,845,506,13.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20028,DC Metro,39.0115,-77.1344,740,505,12.23,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20029,DC Metro,38.8472,-76.9973,701,523,12.05,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20030,DC Metro,38.9185,-77.1125,747,480,14.3,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20031,DC Metro,38.7612,-77.1986,706,568,13.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20032,DC Metro,38.7593,-77.1012,799,500,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20033,DC Metro,38.7699,-77.1005,868,506,14.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20034,DC Metro,38.9067,-76.9561,892,530,14.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20035,DC Metro,38.7968,-76.9933,904,616,12.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20036,DC Metro,38.7817,-76.9203,658,455,12.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20037,DC Metro,38.8108,-76.8749,939,642,13.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20038,DC Metro,38.9192,-77.2011,818,580,11.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20039,DC Metro,38.8452,-77.1042,724,593,10.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20040,DC Metro,38.8013,-77.0232,811,483,13.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20041,DC Metro,38.7759,-77.015,940,603,10.93,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20042,DC Metro,38.8429,-77.0214,859,613,14.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20043,DC Metro,38.9096,-76.9566,942,586,12.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20044,DC Metro,38.9256,-77.0429,833,501,11.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
20045,DC Metro,38.9869,-77.1316,801,523,14.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02101,Boston,42.2888,-71.2358,553,382,12.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02102,Boston,42.3949,-71.127,647,319,11.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02103,Boston,42.4624,-71.2124,479,349,13.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02104,Boston,42.3011,-70.971,502,325,14.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02105,Boston,42.3122,-70.9078,586,340,12.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02106,Boston,42.4218,-71.1243,532,447,14.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02107,Boston,42.2993,-71.057,520,395,11.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02108,Boston,42.4827,-70.9577,660,431,10.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02109,Boston,42.3871,-71.0184,499,440,12.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02110,Boston,42.2128,-71.1224,635,336,11.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02111,Boston,42.2683,-71.1002,642,342,13.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02112,Boston,42.229,-71.074,495,316,13.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02113,Boston,42.4654,-70.9379,540,324,10.46,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02114,Boston,42.2752,-71.0315,580,446,11.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02115,Boston,42.4287,-71.09,531,333,14.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02116,Boston,42.4749,-70.9787,512,427,11.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02117,Boston,42.4059,-71.1689,533,441,12.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02118,Boston,42.2179,-71.1725,573,432,10.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02119,Boston,42.2587,-70.8882,507,316,10.61,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02120,Boston,42.3015,-70.9349,482,401,10.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02121,Boston,42.4944,-71.2319,604,416,10.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02122,Boston,42.5039,-70.929,664,337,14.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02123,Boston,42.4874,-70.887,575,431,11.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02124,Boston,42.3576,-71.1333,523,400,13.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02125,Boston,42.2331,-71.1867,522,396,13.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02126,Boston,42.4779,-70.9171,661,426,14.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02127,Boston,42.4419,-71.1238,561,378,13.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02128,Boston,42.3162,-70.9911,653,448,13.2,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02129,Boston,42.3318,-71.0208,588,430,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02130,Boston,42.2201,-71.1511,598,318,10.78,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02131,Boston,42.2459,-71.0242,661,449,11.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02132,Boston,42.4292,-71.0688,586,325,11.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
02133,Boston,42.3126,-70.8861,542,433,11.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
