zip_code,metro,lat,lng,price_per_unit,price_per_unit_class_a,price_per_unit_class_b,price_per_unit_yoy_chg_pct,data_source,as_of_date,source_url
73111,Oklahoma City,35.5567,-97.6376,114627.58,169260.0,110783.0,-4.15,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73112,Oklahoma City,35.3984,-97.5047,117221.89,150909.0,105814.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73113,Oklahoma City,35.5518,-97.4942,111438.85,158100.0,110779.0,-4.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73114,Oklahoma City,35.3548,-97.4308,124253.7,159637.0,120821.0,-3.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73115,Oklahoma City,35.5467,-97.4573,145948.16,174343.0,104155.0,-4.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73116,Oklahoma City,35.4305,-97.5983,135736.83,143096.0,115712.0,-4.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73117,Oklahoma City,35.5923,-97.652,140340.22,173074.0,106686.0,-3.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73118,Oklahoma City,35.3641,-97.637,146459.65,168881.0,141426.0,-4.42,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73119,Oklahoma City,35.5716,-97.4115,114194.43,161416.0,117362.0,-4.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73120,Oklahoma City,35.4239,-97.5125,106817.02,197640.0,123167.0,-4.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73121,Oklahoma City,35.3321,-97.6073,121981.95,154187.0,118838.0,-3.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73122,Oklahoma City,35.3422,-97.6863,127622.14,187537.0,120488.0,-4.68,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73123,Oklahoma City,35.4703,-97.5255,136699.9,157117.0,111737.0,-4.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73124,Oklahoma City,35.4068,-97.4963,138450.94,199182.0,118549.0,-4.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
73125,Oklahoma City,35.336,-97.5992,149602.3,196172.0,118461.0,-3.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20001,DC Metro,38.8522,-76.9887,320929.76,594444.0,405355.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20002,DC Metro,39.0445,-77.0157,396799.04,491319.0,410437.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20003,DC Metro,38.9831,-77.2136,332297.84,509510.0,366471.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20004,DC Metro,38.9602,-77.0049,330752.0,549493.0,409995.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20005,DC Metro,38.9425,-77.149,415609.04,519261.0,408682.0,-4.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20006,DC Metro,39.0088,-77.1003,362161.28,556437.0,316372.0,-3.81,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20007,DC Metro,38.872,-76.8676,425472.32,480570.0,314721.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20008,DC Metro,38.9171,-76.9756,375102.56,484929.0,382859.0,-5.01,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20009,DC Metro,38.7857,-77.0455,411122.0,458963.0,412126.0,-3.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20010,DC Metro,38.7584,-76.9012,338399.12,594407.0,303168.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20011,DC Metro,38.794,-77.2078,364924.64,502547.0,338751.0,-5.13,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20012,DC Metro,38.7665,-76.9568,343488.08,576179.0,328640.0,-5.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20013,DC Metro,38.9812,-76.995,385184.72,458852.0,334670.0,-4.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20014,DC Metro,39.0348,-77.0962,415568.0,471207.0,385368.0,-4.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20015,DC Metro,38.9911,-77.1869,330081.68,436986.0,302518.0,-4.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20016,DC Metro,38.8253,-76.9366,321682.16,458095.0,340882.0,-4.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20017,DC Metro,38.9662,-76.977,353939.6,457171.0,395725.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20018,DC Metro,38.8646,-77.21,386032.88,438943.0,356737.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20019,DC Metro,38.9553,-76.8956,405171.2,588608.0,410632.0,-4.38,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20020,DC Metro,38.7979,-77.1619,311832.56,476341.0,298879.0,-5.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20021,DC Metro,39.0079,-77.1623,318809.36,476821.0,340245.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20022,DC Metro,38.9866,-77.0719,316401.68,567961.0,421821.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20023,DC Metro,38.9536,-77.156,380889.2,427235.0,394803.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20024,DC Metro,38.8401,-77.1032,368905.52,559225.0,362858.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20025,DC Metro,38.7892,-77.0699,338070.8,468215.0,368837.0,-4.54,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20026,DC Metro,38.9616,-77.1038,380041.04,559964.0,346860.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20027,DC Metro,38.8274,-77.1586,426689.84,602256.0,318945.0,-4.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20028,DC Metro,39.0115,-77.1344,384377.6,583326.0,361663.0,-4.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20029,DC Metro,38.8472,-76.9973,431108.48,585561.0,316073.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20030,DC Metro,38.9185,-77.1125,404213.6,575717.0,384068.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20031,DC Metro,38.7612,-77.1986,399931.76,577065.0,403185.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20032,DC Metro,38.7593,-77.1012,386498.0,580094.0,333838.0,-5.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20033,DC Metro,38.7699,-77.1005,412558.4,427290.0,364392.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20034,DC Metro,38.9067,-76.9561,342448.4,581830.0,376192.0,-4.43,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20035,DC Metro,38.7968,-76.9933,371915.12,542937.0,302960.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20036,DC Metro,38.7817,-76.9203,443187.92,529381.0,328835.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20037,DC Metro,38.8108,-76.8749,347701.52,551229.0,335437.0,-4.59,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20038,DC Metro,38.9192,-77.2011,344541.44,429340.0,361364.0,-4.52,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20039,DC Metro,38.8452,-77.1042,443105.84,475325.0,403653.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20040,DC Metro,38.8013,-77.0232,354883.52,473146.0,343105.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20041,DC Metro,38.7759,-77.015,417018.08,448344.0,360337.0,-5.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20042,DC Metro,38.8429,-77.0214,422257.52,438833.0,307755.0,-5.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20043,DC Metro,38.9096,-76.9566,400136.96,504061.0,411100.0,-4.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20044,DC Metro,38.9256,-77.0429,326388.08,491633.0,311602.0,-4.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
20045,DC Metro,38.9869,-77.1316,351887.6,502067.0,387083.0,-4.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02101,Boston,42.2888,-71.2358,487227.6,613514.0,377406.0,-4.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02102,Boston,42.3949,-71.127,509648.4,632541.0,436318.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02103,Boston,42.4624,-71.2124,472566.6,521617.0,401599.0,-3.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02104,Boston,42.3011,-70.971,518266.8,606713.0,452170.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02105,Boston,42.3122,-70.9078,521053.2,651284.0,378945.0,-4.44,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02106,Boston,42.4218,-71.1243,385086.6,532989.0,430793.0,-5.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02107,Boston,42.2993,-71.057,487843.2,551272.0,485428.0,-4.44,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02108,Boston,42.4827,-70.9577,378136.8,504449.0,487583.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02109,Boston,42.3871,-71.0184,469456.2,598490.0,428439.0,-5.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02110,Boston,42.2128,-71.1224,519773.4,682164.0,414680.0,-4.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02111,Boston,42.2683,-71.1002,427255.2,706396.0,407924.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02112,Boston,42.229,-71.074,377213.4,652312.0,377498.0,-3.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02113,Boston,42.4654,-70.9379,397431.0,554596.0,369957.0,-5.01,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02114,Boston,42.2752,-71.0315,489949.2,512540.0,459357.0,-4.57,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02115,Boston,42.4287,-71.09,394158.6,548867.0,492877.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02116,Boston,42.4749,-70.9787,481541.4,628605.0,484828.0,-4.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02117,Boston,42.4059,-71.1689,522576.0,714379.0,470515.0,-5.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02118,Boston,42.2179,-71.1725,414408.6,591185.0,455310.0,-5.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02119,Boston,42.2587,-70.8882,516987.0,683936.0,494847.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02120,Boston,42.3015,-70.9349,461323.8,507335.0,392226.0,-4.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02121,Boston,42.4944,-71.2319,377634.6,507051.0,466037.0,-5.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02122,Boston,42.5039,-70.929,387921.6,693668.0,433533.0,-3.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02123,Boston,42.4874,-70.887,421358.4,715188.0,477610.0,-3.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02124,Boston,42.3576,-71.1333,507801.6,539287.0,357953.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02125,Boston,42.2331,-71.1867,528894.0,527237.0,364878.0,-4.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02126,Boston,42.4779,-70.9171,422314.2,521288.0,374666.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02127,Boston,42.4419,-71.1238,429085.8,581890.0,436934.0,-5.15,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02128,Boston,42.3162,-70.9911,456334.2,580075.0,485043.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02129,Boston,42.3318,-71.0208,399439.8,508516.0,367325.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02130,Boston,42.2201,-71.1511,485737.2,607675.0,502896.0,-3.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02131,Boston,42.2459,-71.0242,477135.0,536597.0,408970.0,-3.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02132,Boston,42.4292,-71.0688,417114.0,534301.0,480688.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02133,Boston,42.3126,-70.8861,405433.8,535045.0,434826.0,-4.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02134,Boston,42.4447,-70.9739,401416.2,529074.0,364524.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02135,Boston,42.2554,-71.0226,519579.0,573317.0,424068.0,-4.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02136,Boston,42.3511,-70.9958,476908.2,599605.0,478933.0,-3.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02137,Boston,42.4714,-71.1196,389331.0,552628.0,481057.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02138,Boston,42.3347,-71.1223,505549.8,509479.0,492784.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02139,Boston,42.4636,-70.9143,409386.6,694061.0,439396.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
02140,Boston,42.3181,-71.1547,394887.6,661410.0,404646.0,-4.27,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89101,Las Vegas,36.0881,-115.066,215133.36,276034.0,156273.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89102,Las Vegas,36.1985,-115.2699,213209.88,294543.0,159588.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89103,Las Vegas,36.1595,-115.116,179541.96,277882.0,199575.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89104,Las Vegas,36.0799,-115.1755,221275.86,269382.0,187011.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89105,Las Vegas,36.0909,-115.203,222483.3,290932.0,207411.0,-5.17,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89106,Las Vegas,36.2842,-115.2977,171651.48,263165.0,216574.0,-3.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89107,Las Vegas,36.0821,-114.966,161774.34,287814.0,204897.0,-4.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89108,Las Vegas,36.0827,-115.2645,184336.62,260066.0,176140.0,-5.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89109,Las Vegas,36.2104,-115.2103,194438.4,302532.0,156840.0,-4.17,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89110,Las Vegas,36.2844,-115.1276,204392.76,236260.0,186917.0,-4.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89111,Las Vegas,36.3006,-115.2032,160152.72,226650.0,162555.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89112,Las Vegas,36.1278,-115.1449,190289.58,230185.0,181375.0,-4.48,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89113,Las Vegas,36.0502,-115.2217,194712.18,295434.0,210992.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89114,Las Vegas,36.2666,-115.2042,211117.92,276717.0,200289.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89115,Las Vegas,36.1032,-114.983,166407.54,222679.0,166137.0,-5.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89116,Las Vegas,36.1385,-114.975,170984.58,298561.0,198308.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89117,Las Vegas,36.301,-115.2698,215505.42,269183.0,202749.0,-3.99,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89118,Las Vegas,36.2468,-115.2981,184898.22,295472.0,175587.0,-4.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89119,Las Vegas,36.1507,-115.0383,189313.8,310502.0,188851.0,-4.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89120,Las Vegas,36.1585,-115.102,180819.6,265686.0,176500.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89121,Las Vegas,36.3044,-115.2709,210352.74,243396.0,158761.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89122,Las Vegas,36.0702,-115.2357,178615.32,227588.0,198895.0,-4.43,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89123,Las Vegas,36.222,-115.2371,174333.12,248589.0,199542.0,-3.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89124,Las Vegas,36.0827,-115.0777,221619.84,246220.0,199555.0,-4.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89125,Las Vegas,36.103,-114.9972,172023.54,255403.0,162702.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89126,Las Vegas,36.1679,-115.2606,175631.82,305394.0,170331.0,-4.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89127,Las Vegas,36.1609,-115.3072,228457.32,285237.0,204690.0,-4.41,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89128,Las Vegas,36.2017,-115.1096,210071.94,230877.0,163676.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89129,Las Vegas,36.2464,-115.2331,217976.46,286374.0,208365.0,-3.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89130,Las Vegas,36.1026,-115.2511,197878.2,288620.0,185550.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89131,Las Vegas,36.2754,-115.027,195800.28,227427.0,168598.0,-3.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89132,Las Vegas,36.1857,-115.0072,194782.38,237435.0,172979.0,-3.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89133,Las Vegas,36.13,-115.0453,177709.74,226877.0,214013.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89134,Las Vegas,36.0332,-115.2496,221339.04,239491.0,190865.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
89135,Las Vegas,36.0297,-115.299,211279.38,229332.0,169044.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38101,Memphis,35.0347,-90.0124,125480.73,133488.0,104162.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38102,Memphis,35.294,-90.0607,117273.59,144751.0,92895.0,-4.52,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38103,Memphis,35.2591,-90.1138,100629.93,144246.0,122399.0,-4.59,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38104,Memphis,35.1223,-90.0692,126020.22,158962.0,127371.0,-4.41,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38105,Memphis,35.2454,-90.124,106683.33,167306.0,130434.0,-4.55,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38106,Memphis,35.0063,-89.9722,136805.9,151030.0,105542.0,-3.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38107,Memphis,35.1312,-90.0383,99996.98,133270.0,121834.0,-4.47,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38108,Memphis,35.299,-90.2098,108871.05,142107.0,129570.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38109,Memphis,35.2124,-90.1748,132201.06,149109.0,94351.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38110,Memphis,35.1476,-89.9807,103165.98,163876.0,92398.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38111,Memphis,35.2569,-89.9095,138636.78,162408.0,127605.0,-3.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38112,Memphis,35.2609,-90.1995,128165.46,149516.0,111095.0,-3.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38113,Memphis,35.138,-90.0297,103429.36,138540.0,108504.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38114,Memphis,35.0541,-90.0841,104261.97,159948.0,105094.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38115,Memphis,35.2038,-90.1041,131534.13,148415.0,120389.0,-4.44,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38116,Memphis,35.0455,-89.971,97078.6,138546.0,92947.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38117,Memphis,35.232,-90.0571,104669.78,166033.0,128372.0,-5.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38118,Memphis,35.2229,-90.0467,107885.51,158509.0,121015.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
38119,Memphis,35.0606,-90.0138,98709.83,181562.0,129316.0,-3.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
