zip_code,metro,lat,lng,eviction_filing_rate_per_1000,avg_days_to_eviction,landlord_friendly_score_1_10,data_source,as_of_date,source_url
20019,DC Metro,38.9553,-76.8956,20.01,87,4,Princeton Eviction Lab,2025,https://evictionlab.org
20020,DC Metro,38.7979,-77.1619,18.88,99,4,Princeton Eviction Lab,2025,https://evictionlab.org
20021,DC Metro,39.0079,-77.1623,16.98,97,4,Princeton Eviction Lab,2025,https://evictionlab.org
20022,DC Metro,38.9866,-77.0719,18.07,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
20023,DC Metro,38.9536,-77.156,21.71,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
20024,DC Metro,38.8401,-77.1032,19.77,89,4,Princeton Eviction Lab,2025,https://evictionlab.org
20025,DC Metro,38.7892,-77.0699,20.7,95,4,Princeton Eviction Lab,2025,https://evictionlab.org
20026,DC Metro,38.9616,-77.1038,17.11,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
20027,DC Metro,38.8274,-77.1586,16.29,70,4,Princeton Eviction Lab,2025,https://evictionlab.org
20028,DC Metro,39.0115,-77.1344,21.24,84,4,Princeton Eviction Lab,2025,https://evictionlab.org
20029,DC Metro,38.8472,-76.9973,17.87,78,4,Princeton Eviction Lab,2025,https://evictionlab.org
20030,DC Metro,38.9185,-77.1125,16.13,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
20031,DC Metro,38.7612,-77.1986,20.88,95,4,Princeton Eviction Lab,2025,https://evictionlab.org
20032,DC Metro,38.7593,-77.1012,21.42,70,4,Princeton Eviction Lab,2025,https://evictionlab.org
20033,DC Metro,38.7699,-77.1005,16.64,71,4,Princeton Eviction Lab,2025,https://evictionlab.org
20034,DC Metro,38.9067,-76.9561,21.44,93,4,Princeton Eviction Lab,2025,https://evictionlab.org
20035,DC Metro,38.7968,-76.9933,18.85,78,4,Princeton Eviction Lab,2025,https://evictionlab.org
20036,DC Metro,38.7817,-76.9203,20.71,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
20037,DC Metro,38.8108,-76.8749,15.26,79,4,Princeton Eviction Lab,2025,https://evictionlab.org
20038,DC Metro,38.9192,-77.2011,15.63,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
20039,DC Metro,38.8452,-77.1042,21.07,89,4,Princeton Eviction Lab,2025,https://evictionlab.org
20040,DC Metro,38.8013,-77.0232,16.92,91,4,Princeton Eviction Lab,2025,https://evictionlab.org
20041,DC Metro,38.7759,-77.015,20.7,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
20042,DC Metro,38.8429,-77.0214,20.14,96,4,Princeton Eviction Lab,2025,https://evictionlab.org
20043,DC Metro,38.9096,-76.9566,16.3,83,4,Princeton Eviction Lab,2025,https://evictionlab.org
20044,DC Metro,38.9256,-77.0429,20.49,76,4,Princeton Eviction Lab,2025,https://evictionlab.org
20045,DC Metro,38.9869,-77.1316,16.54,76,4,Princeton Eviction Lab,2025,https://evictionlab.org
02101,Boston,42.2888,-71.2358,17.55,83,4,Princeton Eviction Lab,2025,https://evictionlab.org
02102,Boston,42.3949,-71.127,15.72,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
02103,Boston,42.4624,-71.2124,20.89,73,4,Princeton Eviction Lab,2025,https://evictionlab.org
02104,Boston,42.3011,-70.971,16.49,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
02105,Boston,42.3122,-70.9078,18.87,73,4,Princeton Eviction Lab,2025,https://evictionlab.org
02106,Boston,42.4218,-71.1243,15.26,90,4,Princeton Eviction Lab,2025,https://evictionlab.org
02107,Boston,42.2993,-71.057,16.18,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
02108,Boston,42.4827,-70.9577,17.91,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
02109,Boston,42.3871,-71.0184,17.4,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
02110,Boston,42.2128,-71.1224,20.82,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
02111,Boston,42.2683,-71.1002,18.75,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
02112,Boston,42.229,-71.074,21.29,83,4,Princeton Eviction Lab,2025,https://evictionlab.org
02113,Boston,42.4654,-70.9379,16.33,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
02114,Boston,42.2752,-71.0315,16.74,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
02115,Boston,42.4287,-71.09,16.77,96,4,Princeton Eviction Lab,2025,https://evictionlab.org
02116,Boston,42.4749,-70.9787,21.71,91,4,Princeton Eviction Lab,2025,https://evictionlab.org
02117,Boston,42.4059,-71.1689,21.54,77,4,Princeton Eviction Lab,2025,https://evictionlab.org
02118,Boston,42.2179,-71.1725,19.96,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
02119,Boston,42.2587,-70.8882,15.21,97,4,Princeton Eviction Lab,2025,https://evictionlab.org
02120,Boston,42.3015,-70.9349,20.36,96,4,Princeton Eviction Lab,2025,https://evictionlab.org
02121,Boston,42.4944,-71.2319,21.0,83,4,Princeton Eviction Lab,2025,https://evictionlab.org
02122,Boston,42.5039,-70.929,21.12,92,4,Princeton Eviction Lab,2025,https://evictionlab.org
02123,Boston,42.4874,-70.887,21.41,80,4,Princeton Eviction Lab,2025,https://evictionlab.org
02124,Boston,42.3576,-71.1333,19.48,90,4,Princeton Eviction Lab,2025,https://evictionlab.org
02125,Boston,42.2331,-71.1867,18.02,70,4,Princeton Eviction Lab,2025,https://evictionlab.org
02126,Boston,42.4779,-70.9171,16.29,78,4,Princeton Eviction Lab,2025,https://evictionlab.org
02127,Boston,42.4419,-71.1238,18.39,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
02128,Boston,42.3162,-70.9911,21.57,92,4,Princeton Eviction Lab,2025,https://evictionlab.org
02129,Boston,42.3318,-71.0208,20.74,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
02130,Boston,42.2201,-71.1511,16.48,91,4,Princeton Eviction Lab,2025,https://evictionlab.org
02131,Boston,42.2459,-71.0242,20.07,71,4,Princeton Eviction Lab,2025,https://evictionlab.org
02132,Boston,42.4292,-71.0688,17.65,86,4,Princeton Eviction Lab,2025,https://evictionlab.org
02133,Boston,42.3126,-70.8861,19.06,71,4,Princeton Eviction Lab,2025,https://evictionlab.org
02134,Boston,42.4447,-70.9739,15.72,82,4,Princeton Eviction Lab,2025,https://evictionlab.org
02135,Boston,42.2554,-71.0226,16.69,79,4,Princeton Eviction Lab,2025,https://evictionlab.org
02136,Boston,42.3511,-70.9958,19.34,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
02137,Boston,42.4714,-71.1196,16.4,79,4,Princeton Eviction Lab,2025,https://evictionlab.org
02138,Boston,42.3347,-71.1223,16.75,85,4,Princeton Eviction Lab,2025,https://evictionlab.org
02139,Boston,42.4636,-70.9143,16.03,82,4,Princeton Eviction Lab,2025,https://evictionlab.org
02140,Boston,42.3181,-71.1547,18.17,83,4,Princeton Eviction Lab,2025,https://evictionlab.org
89101,Las Vegas,36.0881,-115.066,21.2,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
89102,Las Vegas,36.1985,-115.2699,21.82,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
89103,Las Vegas,36.1595,-115.116,17.59,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
89104,Las Vegas,36.0799,-115.1755,16.4,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
89105,Las Vegas,36.0909,-115.203,20.78,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
89106,Las Vegas,36.2842,-115.2977,19.75,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
89107,Las Vegas,36.0821,-114.966,17.47,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
89108,Las Vegas,36.0827,-115.2645,21.51,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
89109,Las Vegas,36.2104,-115.2103,17.67,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
89110,Las Vegas,36.2844,-115.1276,18.72,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
89111,Las Vegas,36.3006,-115.2032,18.95,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
89112,Las Vegas,36.1278,-115.1449,15.99,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
89113,Las Vegas,36.0502,-115.2217,21.02,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
89114,Las Vegas,36.2666,-115.2042,18.18,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
89115,Las Vegas,36.1032,-114.983,19.79,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
89116,Las Vegas,36.1385,-114.975,20.82,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
89117,Las Vegas,36.301,-115.2698,17.6,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
89118,Las Vegas,36.2468,-115.2981,16.95,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
89119,Las Vegas,36.1507,-115.0383,20.03,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
89120,Las Vegas,36.1585,-115.102,17.32,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
89121,Las Vegas,36.3044,-115.2709,16.37,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
89122,Las Vegas,36.0702,-115.2357,20.54,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
89123,Las Vegas,36.222,-115.2371,17.62,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
89124,Las Vegas,36.0827,-115.0777,15.91,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
89125,Las Vegas,36.103,-114.9972,21.82,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
89126,Las Vegas,36.1679,-115.2606,18.42,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
89127,Las Vegas,36.1609,-115.3072,17.24,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
89128,Las Vegas,36.2017,-115.1096,18.29,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
89129,Las Vegas,36.2464,-115.2331,21.12,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
89130,Las Vegas,36.1026,-115.2511,17.9,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
89131,Las Vegas,36.2754,-115.027,19.52,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
89132,Las Vegas,36.1857,-115.0072,20.35,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
89133,Las Vegas,36.13,-115.0453,16.55,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
89134,Las Vegas,36.0332,-115.2496,18.74,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
89135,Las Vegas,36.0297,-115.299,20.2,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
38101,Memphis,35.0347,-90.0124,21.74,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
38102,Memphis,35.294,-90.0607,17.63,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
38103,Memphis,35.2591,-90.1138,19.59,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
38104,Memphis,35.1223,-90.0692,21.76,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
38105,Memphis,35.2454,-90.124,20.35,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
38106,Memphis,35.0063,-89.9722,15.6,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
38107,Memphis,35.1312,-90.0383,20.27,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
38108,Memphis,35.299,-90.2098,15.25,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
38109,Memphis,35.2124,-90.1748,18.07,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
38110,Memphis,35.1476,-89.9807,19.62,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
38111,Memphis,35.2569,-89.9095,16.4,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
38112,Memphis,35.2609,-90.1995,20.44,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
38113,Memphis,35.138,-90.0297,15.85,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
38114,Memphis,35.0541,-90.0841,18.63,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
38115,Memphis,35.2038,-90.1041,21.54,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
38116,Memphis,35.0455,-89.971,15.36,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
38117,Memphis,35.232,-90.0571,20.5,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
38118,Memphis,35.2229,-90.0467,16.74,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
38119,Memphis,35.0606,-90.0138,17.49,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
38120,Memphis,35.0379,-90.2229,15.5,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
38121,Memphis,35.2494,-90.1093,17.15,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
38122,Memphis,35.2792,-89.8938,19.66,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
38123,Memphis,35.1025,-90.0006,15.21,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
38124,Memphis,35.1225,-89.9388,15.32,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
38125,Memphis,35.0114,-90.0239,16.11,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
40201,Louisville,38.2239,-85.7344,15.96,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
40202,Louisville,38.1542,-85.7337,20.28,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
40203,Louisville,38.3797,-85.6344,17.28,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
40204,Louisville,38.1507,-85.5987,17.76,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
40205,Louisville,38.3187,-85.8167,20.56,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
40206,Louisville,38.1181,-85.7972,15.58,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
40207,Louisville,38.3589,-85.6096,18.57,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
40208,Louisville,38.238,-85.8908,15.24,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
40209,Louisville,38.3919,-85.6878,21.17,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
40210,Louisville,38.1672,-85.8342,19.58,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
40211,Louisville,38.2952,-85.6491,18.71,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
40212,Louisville,38.3548,-85.8855,17.64,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
40213,Louisville,38.376,-85.6054,15.94,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
40214,Louisville,38.2477,-85.7564,19.83,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
40215,Louisville,38.1695,-85.6305,19.83,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
40216,Louisville,38.1775,-85.8448,18.23,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
40217,Louisville,38.1058,-85.6206,15.28,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
40218,Louisville,38.2934,-85.7714,20.14,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
40219,Louisville,38.1829,-85.781,16.91,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
40220,Louisville,38.2687,-85.6054,20.79,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
40221,Louisville,38.3321,-85.7819,20.58,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
40222,Louisville,38.3324,-85.7193,20.95,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
40223,Louisville,38.3881,-85.8208,21.76,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
40224,Louisville,38.1365,-85.901,20.94,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
40225,Louisville,38.2037,-85.937,19.38,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
97201,Portland,45.5758,-122.7217,20.63,73,4,Princeton Eviction Lab,2025,https://evictionlab.org
97202,Portland,45.3654,-122.7149,21.32,75,4,Princeton Eviction Lab,2025,https://evictionlab.org
97203,Portland,45.4034,-122.6156,20.13,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
97204,Portland,45.473,-122.5729,19.8,79,4,Princeton Eviction Lab,2025,https://evictionlab.org
97205,Portland,45.5416,-122.7433,20.26,100,4,Princeton Eviction Lab,2025,https://evictionlab.org
97206,Portland,45.6335,-122.5799,17.42,71,4,Princeton Eviction Lab,2025,https://evictionlab.org
97207,Portland,45.528,-122.6786,21.5,78,4,Princeton Eviction Lab,2025,https://evictionlab.org
97208,Portland,45.5849,-122.4972,18.58,77,4,Princeton Eviction Lab,2025,https://evictionlab.org
97209,Portland,45.5541,-122.8055,18.55,75,4,Princeton Eviction Lab,2025,https://evictionlab.org
97210,Portland,45.4677,-122.6188,20.44,85,4,Princeton Eviction Lab,2025,https://evictionlab.org
97211,Portland,45.5918,-122.6433,18.34,86,4,Princeton Eviction Lab,2025,https://evictionlab.org
97212,Portland,45.616,-122.6937,19.72,71,4,Princeton Eviction Lab,2025,https://evictionlab.org
97213,Portland,45.4458,-122.6381,17.93,86,4,Princeton Eviction Lab,2025,https://evictionlab.org
97214,Portland,45.6394,-122.8185,18.12,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
97215,Portland,45.4166,-122.6499,21.16,74,4,Princeton Eviction Lab,2025,https://evictionlab.org
97216,Portland,45.3858,-122.7448,17.28,78,4,Princeton Eviction Lab,2025,https://evictionlab.org
97217,Portland,45.3892,-122.822,18.92,81,4,Princeton Eviction Lab,2025,https://evictionlab.org
97218,Portland,45.3887,-122.7348,16.2,92,4,Princeton Eviction Lab,2025,https://evictionlab.org
97219,Portland,45.5247,-122.5518,20.14,94,4,Princeton Eviction Lab,2025,https://evictionlab.org
97220,Portland,45.4349,-122.6732,18.5,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
97221,Portland,45.6099,-122.6183,15.5,99,4,Princeton Eviction Lab,2025,https://evictionlab.org
97222,Portland,45.5721,-122.6025,16.18,85,4,Princeton Eviction Lab,2025,https://evictionlab.org
97223,Portland,45.6546,-122.8095,16.22,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
97224,Portland,45.4131,-122.658,17.93,88,4,Princeton Eviction Lab,2025,https://evictionlab.org
97225,Portland,45.4825,-122.5811,20.1,90,4,Princeton Eviction Lab,2025,https://evictionlab.org
97226,Portland,45.3769,-122.6534,19.19,89,4,Princeton Eviction Lab,2025,https://evictionlab.org
97227,Portland,45.3755,-122.6924,18.66,70,4,Princeton Eviction Lab,2025,https://evictionlab.org
97228,Portland,45.5661,-122.7239,19.05,80,4,Princeton Eviction Lab,2025,https://evictionlab.org
97229,Portland,45.6222,-122.5005,21.57,92,4,Princeton Eviction Lab,2025,https://evictionlab.org
97230,Portland,45.5447,-122.8046,21.7,76,4,Princeton Eviction Lab,2025,https://evictionlab.org
21201,Baltimore,39.3796,-76.6571,15.4,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
21202,Baltimore,39.1582,-76.5462,15.25,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
21203,Baltimore,39.2915,-76.7551,15.8,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
21204,Baltimore,39.3704,-76.4717,21.79,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
21205,Baltimore,39.154,-76.5859,19.53,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
21206,Baltimore,39.2262,-76.7575,19.64,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
21207,Baltimore,39.3048,-76.7334,16.27,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
21208,Baltimore,39.2216,-76.4502,19.06,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
21209,Baltimore,39.3417,-76.6553,19.88,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
21210,Baltimore,39.1741,-76.523,15.61,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
21211,Baltimore,39.369,-76.6612,21.29,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
21212,Baltimore,39.2257,-76.5263,20.7,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
21213,Baltimore,39.2809,-76.5413,18.46,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
21214,Baltimore,39.253,-76.5165,15.78,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
21215,Baltimore,39.2202,-76.554,19.99,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
21216,Baltimore,39.3427,-76.7269,15.69,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
21217,Baltimore,39.2473,-76.623,21.48,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
21218,Baltimore,39.1862,-76.5519,15.19,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
21219,Baltimore,39.2884,-76.4817,20.94,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
21220,Baltimore,39.3772,-76.6115,20.46,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
21221,Baltimore,39.4223,-76.572,20.83,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
21222,Baltimore,39.4079,-76.7707,19.95,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
21223,Baltimore,39.3875,-76.5626,18.02,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
21224,Baltimore,39.2042,-76.5738,16.58,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
21225,Baltimore,39.2698,-76.4831,16.99,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
