zip_code,metro,lat,lng,occupancy_rate_pct,vacancy_rate_pct,market_tightness,data_source,as_of_date,source_url
20021,DC Metro,39.0079,-77.1623,104.3,-0.04,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20022,DC Metro,38.9866,-77.0719,99.74,0.24,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20023,DC Metro,38.9536,-77.156,97.05,15.65,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20024,DC Metro,38.8401,-77.1032,87.25,19.52,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20025,DC Metro,38.7892,-77.0699,103.88,10.92,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20026,DC Metro,38.9616,-77.1038,111.74,-0.98,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20027,DC Metro,38.8274,-77.1586,82.47,13.91,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20028,DC Metro,39.0115,-77.1344,90.39,9.78,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20029,DC Metro,38.8472,-76.9973,100.94,15.36,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20030,DC Metro,38.9185,-77.1125,111.59,-7.45,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20031,DC Metro,38.7612,-77.1986,90.88,-2.15,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20032,DC Metro,38.7593,-77.1012,82.36,14.55,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20033,DC Metro,38.7699,-77.1005,87.02,-6.8,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20034,DC Metro,38.9067,-76.9561,81.33,12.81,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20035,DC Metro,38.7968,-76.9933,77.9,-9.66,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20036,DC Metro,38.7817,-76.9203,110.27,3.28,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20037,DC Metro,38.8108,-76.8749,85.32,-4.13,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20038,DC Metro,38.9192,-77.2011,92.85,-0.12,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20039,DC Metro,38.8452,-77.1042,87.84,3.85,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20040,DC Metro,38.8013,-77.0232,79.2,-8.37,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20041,DC Metro,38.7759,-77.015,93.59,-0.8,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20042,DC Metro,38.8429,-77.0214,84.4,2.3,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20043,DC Metro,38.9096,-76.9566,111.43,13.08,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20044,DC Metro,38.9256,-77.0429,105.17,7.73,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
20045,DC Metro,38.9869,-77.1316,94.21,15.8,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02101,Boston,42.2888,-71.2358,84.3,0.07,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02102,Boston,42.3949,-71.127,90.52,5.71,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02103,Boston,42.4624,-71.2124,86.34,-13.56,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02104,Boston,42.3011,-70.971,100.41,0.63,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02105,Boston,42.3122,-70.9078,110.51,-4.89,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02106,Boston,42.4218,-71.1243,85.41,1.66,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02107,Boston,42.2993,-71.057,96.72,-9.88,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02108,Boston,42.4827,-70.9577,109.22,-1.4,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02109,Boston,42.3871,-71.0184,93.61,-0.07,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02110,Boston,42.2128,-71.1224,103.96,-3.4,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02111,Boston,42.2683,-71.1002,79.98,-1.94,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02112,Boston,42.229,-71.074,107.41,-5.55,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02113,Boston,42.4654,-70.9379,82.31,13.16,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02114,Boston,42.2752,-71.0315,102.78,11.24,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02115,Boston,42.4287,-71.09,91.43,-8.83,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02116,Boston,42.4749,-70.9787,112.39,-11.5,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02117,Boston,42.4059,-71.1689,93.89,10.41,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02118,Boston,42.2179,-71.1725,108.98,10.78,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02119,Boston,42.2587,-70.8882,84.84,-11.82,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02120,Boston,42.3015,-70.9349,112.85,-6.22,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02121,Boston,42.4944,-71.2319,101.47,-11.7,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02122,Boston,42.5039,-70.929,92.85,20.61,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02123,Boston,42.4874,-70.887,88.21,12.81,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02124,Boston,42.3576,-71.1333,103.41,-12.14,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02125,Boston,42.2331,-71.1867,86.69,15.05,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02126,Boston,42.4779,-70.9171,82.54,20.4,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02127,Boston,42.4419,-71.1238,99.38,18.24,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02128,Boston,42.3162,-70.9911,103.11,19.87,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02129,Boston,42.3318,-71.0208,108.17,-0.48,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02130,Boston,42.2201,-71.1511,92.63,-4.51,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02131,Boston,42.2459,-71.0242,107.33,-11.68,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02132,Boston,42.4292,-71.0688,90.59,1.43,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02133,Boston,42.3126,-70.8861,108.77,14.22,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02134,Boston,42.4447,-70.9739,92.35,15.3,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02135,Boston,42.2554,-71.0226,112.88,20.46,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02136,Boston,42.3511,-70.9958,81.65,-6.02,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02137,Boston,42.4714,-71.1196,111.22,-13.22,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02138,Boston,42.3347,-71.1223,101.67,-7.83,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02139,Boston,42.4636,-70.9143,96.76,0.09,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
02140,Boston,42.3181,-71.1547,109.26,18.95,Very Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89101,Las Vegas,36.0881,-115.066,101.91,22.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89102,Las Vegas,36.1985,-115.2699,81.34,9.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89103,Las Vegas,36.1595,-115.116,95.9,16.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89104,Las Vegas,36.0799,-115.1755,81.91,22.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89105,Las Vegas,36.0909,-115.203,106.38,16.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89106,Las Vegas,36.2842,-115.2977,93.6,11.38,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89107,Las Vegas,36.0821,-114.966,101.14,18.09,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89108,Las Vegas,36.0827,-115.2645,91.22,14.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89109,Las Vegas,36.2104,-115.2103,90.11,18.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89110,Las Vegas,36.2844,-115.1276,76.98,15.85,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89111,Las Vegas,36.3006,-115.2032,94.35,21.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89112,Las Vegas,36.1278,-115.1449,85.43,2.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89113,Las Vegas,36.0502,-115.2217,88.4,6.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89114,Las Vegas,36.2666,-115.2042,98.84,22.93,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89115,Las Vegas,36.1032,-114.983,100.78,4.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89116,Las Vegas,36.1385,-114.975,79.18,0.02,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89117,Las Vegas,36.301,-115.2698,98.44,-5.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89118,Las Vegas,36.2468,-115.2981,85.81,2.17,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89119,Las Vegas,36.1507,-115.0383,105.96,19.59,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89120,Las Vegas,36.1585,-115.102,81.54,20.73,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89121,Las Vegas,36.3044,-115.2709,80.24,6.76,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89122,Las Vegas,36.0702,-115.2357,94.88,17.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89123,Las Vegas,36.222,-115.2371,96.16,20.04,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89124,Las Vegas,36.0827,-115.0777,95.79,10.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89125,Las Vegas,36.103,-114.9972,97.75,-6.62,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89126,Las Vegas,36.1679,-115.2606,90.28,23.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89127,Las Vegas,36.1609,-115.3072,88.33,13.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89128,Las Vegas,36.2017,-115.1096,100.32,-5.63,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89129,Las Vegas,36.2464,-115.2331,92.77,19.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89130,Las Vegas,36.1026,-115.2511,95.21,15.29,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89131,Las Vegas,36.2754,-115.027,104.77,4.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89132,Las Vegas,36.1857,-115.0072,101.76,6.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89133,Las Vegas,36.13,-115.0453,105.9,7.73,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89134,Las Vegas,36.0332,-115.2496,104.31,-8.09,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
89135,Las Vegas,36.0297,-115.299,99.86,-7.76,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38101,Memphis,35.0347,-90.0124,80.88,19.85,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38102,Memphis,35.294,-90.0607,98.85,19.23,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38103,Memphis,35.2591,-90.1138,99.17,13.73,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38104,Memphis,35.1223,-90.0692,89.81,5.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38105,Memphis,35.2454,-90.124,86.44,-2.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38106,Memphis,35.0063,-89.9722,77.3,7.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38107,Memphis,35.1312,-90.0383,96.61,23.25,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38108,Memphis,35.299,-90.2098,76.65,3.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38109,Memphis,35.2124,-90.1748,82.67,4.23,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38110,Memphis,35.1476,-89.9807,102.65,23.75,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38111,Memphis,35.2569,-89.9095,78.81,7.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38112,Memphis,35.2609,-90.1995,89.29,20.11,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38113,Memphis,35.138,-90.0297,101.48,16.37,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38114,Memphis,35.0541,-90.0841,87.47,9.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38115,Memphis,35.2038,-90.1041,98.64,14.87,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38116,Memphis,35.0455,-89.971,90.91,-7.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38117,Memphis,35.232,-90.0571,92.95,11.16,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38118,Memphis,35.2229,-90.0467,85.94,2.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38119,Memphis,35.0606,-90.0138,99.18,6.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38120,Memphis,35.0379,-90.2229,85.52,2.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38121,Memphis,35.2494,-90.1093,86.25,24.58,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38122,Memphis,35.2792,-89.8938,97.32,7.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38123,Memphis,35.1025,-90.0006,91.69,13.75,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38124,Memphis,35.1225,-89.9388,82.94,23.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
38125,Memphis,35.0114,-90.0239,103.0,-0.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40201,Louisville,38.2239,-85.7344,78.07,-7.46,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40202,Louisville,38.1542,-85.7337,80.27,20.89,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40203,Louisville,38.3797,-85.6344,77.43,9.45,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40204,Louisville,38.1507,-85.5987,102.94,7.37,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40205,Louisville,38.3187,-85.8167,103.52,-6.91,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40206,Louisville,38.1181,-85.7972,83.56,-2.26,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40207,Louisville,38.3589,-85.6096,88.41,13.1,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40208,Louisville,38.238,-85.8908,97.2,15.76,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40209,Louisville,38.3919,-85.6878,84.82,17.97,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40210,Louisville,38.1672,-85.8342,87.58,0.39,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40211,Louisville,38.2952,-85.6491,103.06,15.47,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40212,Louisville,38.3548,-85.8855,107.98,16.6,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40213,Louisville,38.376,-85.6054,105.9,3.73,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40214,Louisville,38.2477,-85.7564,107.27,16.18,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40215,Louisville,38.1695,-85.6305,101.3,12.46,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40216,Louisville,38.1775,-85.8448,94.59,-8.24,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40217,Louisville,38.1058,-85.6206,87.0,11.87,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40218,Louisville,38.2934,-85.7714,90.74,-0.16,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40219,Louisville,38.1829,-85.781,98.58,10.11,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40220,Louisville,38.2687,-85.6054,85.14,12.65,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40221,Louisville,38.3321,-85.7819,101.73,6.62,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40222,Louisville,38.3324,-85.7193,80.8,4.52,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40223,Louisville,38.3881,-85.8208,89.81,20.71,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40224,Louisville,38.1365,-85.901,100.59,9.47,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
40225,Louisville,38.2037,-85.937,87.96,-2.83,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97201,Portland,45.5758,-122.7217,78.37,1.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97202,Portland,45.3654,-122.7149,87.5,18.84,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97203,Portland,45.4034,-122.6156,84.36,-5.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97204,Portland,45.473,-122.5729,106.72,-1.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97205,Portland,45.5416,-122.7433,98.04,15.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97206,Portland,45.6335,-122.5799,104.12,12.77,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97207,Portland,45.528,-122.6786,92.13,4.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97208,Portland,45.5849,-122.4972,100.04,-8.77,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97209,Portland,45.5541,-122.8055,83.25,-8.37,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97210,Portland,45.4677,-122.6188,90.72,-6.54,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97211,Portland,45.5918,-122.6433,103.97,-2.47,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97212,Portland,45.616,-122.6937,99.79,-2.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97213,Portland,45.4458,-122.6381,103.18,19.79,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97214,Portland,45.6394,-122.8185,91.81,-2.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97215,Portland,45.4166,-122.6499,92.91,1.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97216,Portland,45.3858,-122.7448,89.96,15.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97217,Portland,45.3892,-122.822,97.67,4.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97218,Portland,45.3887,-122.7348,96.91,14.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97219,Portland,45.5247,-122.5518,88.0,-3.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97220,Portland,45.4349,-122.6732,83.41,6.99,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97221,Portland,45.6099,-122.6183,88.82,1.08,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97222,Portland,45.5721,-122.6025,87.91,-2.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97223,Portland,45.6546,-122.8095,79.51,-4.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97224,Portland,45.4131,-122.658,95.61,-2.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97225,Portland,45.4825,-122.5811,79.63,12.95,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97226,Portland,45.3769,-122.6534,103.8,-5.76,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97227,Portland,45.3755,-122.6924,86.49,15.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97228,Portland,45.5661,-122.7239,102.09,6.18,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97229,Portland,45.6222,-122.5005,81.34,-4.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
97230,Portland,45.5447,-122.8046,96.51,-1.0,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
21201,Baltimore,39.3796,-76.6571,89.86,-3.78,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
