zip_code,metro,lat,lng,renter_occupied_pct,owner_occupied_pct,avg_household_size,data_source,as_of_date,source_url
73102,Oklahoma City,35.4681,-97.3571,50.54,46.7,2.64,US Census ACS,2023,https://data.census.gov
73103,Oklahoma City,35.4548,-97.6706,42.03,57.3,2.4,US Census ACS,2023,https://data.census.gov
73104,Oklahoma City,35.4168,-97.4255,51.04,59.1,2.59,US Census ACS,2023,https://data.census.gov
73105,Oklahoma City,35.4295,-97.4105,43.68,48.0,2.6,US Census ACS,2023,https://data.census.gov
73106,Oklahoma City,35.5475,-97.6195,43.04,50.8,2.53,US Census ACS,2023,https://data.census.gov
73107,Oklahoma City,35.5533,-97.6583,43.06,51.6,2.29,US Census ACS,2023,https://data.census.gov
73108,Oklahoma City,35.3279,-97.5559,41.28,46.2,2.44,US Census ACS,2023,https://data.census.gov
73109,Oklahoma City,35.4958,-97.3883,48.61,49.4,2.37,US Census ACS,2023,https://data.census.gov
73110,Oklahoma City,35.4209,-97.4156,42.91,49.6,2.21,US Census ACS,2023,https://data.census.gov
73111,Oklahoma City,35.5567,-97.6376,41.44,61.6,2.42,US Census ACS,2023,https://data.census.gov
73112,Oklahoma City,35.3984,-97.5047,53.39,57.0,2.87,US Census ACS,2023,https://data.census.gov
73113,Oklahoma City,35.5518,-97.4942,53.45,56.8,2.24,US Census ACS,2023,https://data.census.gov
73114,Oklahoma City,35.3548,-97.4308,38.74,56.2,2.44,US Census ACS,2023,https://data.census.gov
73115,Oklahoma City,35.5467,-97.4573,42.99,50.5,2.9,US Census ACS,2023,https://data.census.gov
73116,Oklahoma City,35.4305,-97.5983,51.03,46.9,2.36,US Census ACS,2023,https://data.census.gov
73117,Oklahoma City,35.5923,-97.652,43.35,47.0,2.81,US Census ACS,2023,https://data.census.gov
73118,Oklahoma City,35.3641,-97.637,47.6,46.3,2.49,US Census ACS,2023,https://data.census.gov
73119,Oklahoma City,35.5716,-97.4115,42.72,50.3,2.73,US Census ACS,2023,https://data.census.gov
73120,Oklahoma City,35.4239,-97.5125,48.75,53.0,2.42,US Census ACS,2023,https://data.census.gov
73121,Oklahoma City,35.3321,-97.6073,39.24,54.0,2.47,US Census ACS,2023,https://data.census.gov
73122,Oklahoma City,35.3422,-97.6863,44.61,49.9,2.9,US Census ACS,2023,https://data.census.gov
73123,Oklahoma City,35.4703,-97.5255,40.78,47.1,2.32,US Census ACS,2023,https://data.census.gov
73124,Oklahoma City,35.4068,-97.4963,39.1,51.3,2.84,US Census ACS,2023,https://data.census.gov
73125,Oklahoma City,35.336,-97.5992,40.82,56.0,2.95,US Census ACS,2023,https://data.census.gov
20001,DC Metro,38.8522,-76.9887,56.56,40.7,2.84,US Census ACS,2023,https://data.census.gov
20002,DC Metro,39.0445,-77.0157,52.97,31.1,2.79,US Census ACS,2023,https://data.census.gov
20003,DC Metro,38.9831,-77.2136,51.37,42.2,2.91,US Census ACS,2023,https://data.census.gov
20004,DC Metro,38.9602,-77.0049,67.0,43.4,2.4,US Census ACS,2023,https://data.census.gov
20005,DC Metro,38.9425,-77.149,58.49,32.0,2.82,US Census ACS,2023,https://data.census.gov
20006,DC Metro,39.0088,-77.1003,50.79,39.9,2.8,US Census ACS,2023,https://data.census.gov
20007,DC Metro,38.872,-76.8676,53.89,45.1,2.2,US Census ACS,2023,https://data.census.gov
20008,DC Metro,38.9171,-76.9756,64.28,32.4,2.52,US Census ACS,2023,https://data.census.gov
20009,DC Metro,38.7857,-77.0455,65.24,32.4,2.39,US Census ACS,2023,https://data.census.gov
20010,DC Metro,38.7584,-76.9012,67.76,37.1,2.4,US Census ACS,2023,https://data.census.gov
20011,DC Metro,38.794,-77.2078,57.33,42.3,2.72,US Census ACS,2023,https://data.census.gov
20012,DC Metro,38.7665,-76.9568,67.35,34.8,2.85,US Census ACS,2023,https://data.census.gov
20013,DC Metro,38.9812,-76.995,61.51,44.6,2.39,US Census ACS,2023,https://data.census.gov
20014,DC Metro,39.0348,-77.0962,58.98,51.3,2.38,US Census ACS,2023,https://data.census.gov
20015,DC Metro,38.9911,-77.1869,51.15,43.8,2.37,US Census ACS,2023,https://data.census.gov
20016,DC Metro,38.8253,-76.9366,61.94,46.7,2.24,US Census ACS,2023,https://data.census.gov
20017,DC Metro,38.9662,-76.977,67.31,44.5,2.96,US Census ACS,2023,https://data.census.gov
20018,DC Metro,38.8646,-77.21,59.78,45.0,2.42,US Census ACS,2023,https://data.census.gov
20019,DC Metro,38.9553,-76.8956,57.13,36.4,2.57,US Census ACS,2023,https://data.census.gov
20020,DC Metro,38.7979,-77.1619,66.63,51.4,2.59,US Census ACS,2023,https://data.census.gov
20021,DC Metro,39.0079,-77.1623,48.99,37.8,2.65,US Census ACS,2023,https://data.census.gov
20022,DC Metro,38.9866,-77.0719,50.96,49.2,2.9,US Census ACS,2023,https://data.census.gov
20023,DC Metro,38.9536,-77.156,48.32,36.6,2.68,US Census ACS,2023,https://data.census.gov
20024,DC Metro,38.8401,-77.1032,61.59,49.6,2.51,US Census ACS,2023,https://data.census.gov
20025,DC Metro,38.7892,-77.0699,51.77,47.8,2.57,US Census ACS,2023,https://data.census.gov
20026,DC Metro,38.9616,-77.1038,64.35,37.4,2.41,US Census ACS,2023,https://data.census.gov
20027,DC Metro,38.8274,-77.1586,54.72,41.6,2.2,US Census ACS,2023,https://data.census.gov
20028,DC Metro,39.0115,-77.1344,57.18,36.5,2.26,US Census ACS,2023,https://data.census.gov
20029,DC Metro,38.8472,-76.9973,67.55,51.7,2.2,US Census ACS,2023,https://data.census.gov
20030,DC Metro,38.9185,-77.1125,65.89,44.7,2.54,US Census ACS,2023,https://data.census.gov
20031,DC Metro,38.7612,-77.1986,58.4,36.5,2.45,US Census ACS,2023,https://data.census.gov
20032,DC Metro,38.7593,-77.1012,61.53,50.5,2.34,US Census ACS,2023,https://data.census.gov
20033,DC Metro,38.7699,-77.1005,48.48,38.7,2.34,US Census ACS,2023,https://data.census.gov
20034,DC Metro,38.9067,-76.9561,56.5,51.9,2.3,US Census ACS,2023,https://data.census.gov
20035,DC Metro,38.7968,-76.9933,55.18,44.1,2.63,US Census ACS,2023,https://data.census.gov
20036,DC Metro,38.7817,-76.9203,54.83,31.5,2.56,US Census ACS,2023,https://data.census.gov
20037,DC Metro,38.8108,-76.8749,62.43,35.3,2.6,US Census ACS,2023,https://data.census.gov
20038,DC Metro,38.9192,-77.2011,50.07,33.6,2.51,US Census ACS,2023,https://data.census.gov
20039,DC Metro,38.8452,-77.1042,49.7,32.1,2.33,US Census ACS,2023,https://data.census.gov
20040,DC Metro,38.8013,-77.0232,65.15,49.8,2.16,US Census ACS,2023,https://data.census.gov
20041,DC Metro,38.7759,-77.015,53.94,36.6,2.52,US Census ACS,2023,https://data.census.gov
20042,DC Metro,38.8429,-77.0214,56.69,31.2,2.86,US Census ACS,2023,https://data.census.gov
20043,DC Metro,38.9096,-76.9566,51.37,31.7,2.13,US Census ACS,2023,https://data.census.gov
20044,DC Metro,38.9256,-77.0429,61.11,37.6,2.72,US Census ACS,2023,https://data.census.gov
20045,DC Metro,38.9869,-77.1316,63.59,33.2,2.33,US Census ACS,2023,https://data.census.gov
02101,Boston,42.2888,-71.2358,71.55,33.0,2.56,US Census ACS,2023,https://data.census.gov
02102,Boston,42.3949,-71.127,55.07,36.1,2.28,US Census ACS,2023,https://data.census.gov
02103,Boston,42.4624,-71.2124,54.46,31.0,2.66,US Census ACS,2023,https://data.census.gov
02104,Boston,42.3011,-70.971,71.36,44.5,2.96,US Census ACS,2023,https://data.census.gov
02105,Boston,42.3122,-70.9078,61.71,46.0,2.27,US Census ACS,2023,https://data.census.gov
02106,Boston,42.4218,-71.1243,58.88,43.1,2.13,US Census ACS,2023,https://data.census.gov
02107,Boston,42.2993,-71.057,63.05,28.6,2.23,US Census ACS,2023,https://data.census.gov
02108,Boston,42.4827,-70.9577,53.99,43.5,2.63,US Census ACS,2023,https://data.census.gov
02109,Boston,42.3871,-71.0184,73.02,40.6,2.15,US Census ACS,2023,https://data.census.gov
02110,Boston,42.2128,-71.1224,60.62,42.6,2.62,US Census ACS,2023,https://data.census.gov
02111,Boston,42.2683,-71.1002,66.35,26.3,2.54,US Census ACS,2023,https://data.census.gov
02112,Boston,42.229,-71.074,62.79,40.4,2.43,US Census ACS,2023,https://data.census.gov
02113,Boston,42.4654,-70.9379,59.02,32.0,2.65,US Census ACS,2023,https://data.census.gov
02114,Boston,42.2752,-71.0315,60.76,33.9,2.78,US Census ACS,2023,https://data.census.gov
02115,Boston,42.4287,-71.09,55.33,26.5,2.95,US Census ACS,2023,https://data.census.gov
02116,Boston,42.4749,-70.9787,66.15,36.5,2.75,US Census ACS,2023,https://data.census.gov
02117,Boston,42.4059,-71.1689,51.35,27.4,2.89,US Census ACS,2023,https://data.census.gov
02118,Boston,42.2179,-71.1725,69.44,40.3,2.87,US Census ACS,2023,https://data.census.gov
02119,Boston,42.2587,-70.8882,54.42,27.0,2.61,US Census ACS,2023,https://data.census.gov
02120,Boston,42.3015,-70.9349,68.03,36.7,2.52,US Census ACS,2023,https://data.census.gov
02121,Boston,42.4944,-71.2319,71.02,45.6,2.48,US Census ACS,2023,https://data.census.gov
02122,Boston,42.5039,-70.929,55.83,42.1,2.18,US Census ACS,2023,https://data.census.gov
02123,Boston,42.4874,-70.887,59.99,31.7,2.86,US Census ACS,2023,https://data.census.gov
02124,Boston,42.3576,-71.1333,51.78,35.4,2.25,US Census ACS,2023,https://data.census.gov
02125,Boston,42.2331,-71.1867,61.65,28.6,2.19,US Census ACS,2023,https://data.census.gov
02126,Boston,42.4779,-70.9171,69.4,39.0,2.89,US Census ACS,2023,https://data.census.gov
02127,Boston,42.4419,-71.1238,66.51,36.1,2.96,US Census ACS,2023,https://data.census.gov
02128,Boston,42.3162,-70.9911,69.3,34.2,2.22,US Census ACS,2023,https://data.census.gov
02129,Boston,42.3318,-71.0208,65.88,41.4,2.16,US Census ACS,2023,https://data.census.gov
02130,Boston,42.2201,-71.1511,62.76,43.9,2.46,US Census ACS,2023,https://data.census.gov
02131,Boston,42.2459,-71.0242,66.07,44.0,2.47,US Census ACS,2023,https://data.census.gov
02132,Boston,42.4292,-71.0688,58.51,31.1,2.16,US Census ACS,2023,https://data.census.gov
02133,Boston,42.3126,-70.8861,65.69,47.4,2.27,US Census ACS,2023,https://data.census.gov
02134,Boston,42.4447,-70.9739,72.86,35.2,2.23,US Census ACS,2023,https://data.census.gov
02135,Boston,42.2554,-71.0226,67.75,47.1,2.17,US Census ACS,2023,https://data.census.gov
02136,Boston,42.3511,-70.9958,62.04,38.0,2.55,US Census ACS,2023,https://data.census.gov
02137,Boston,42.4714,-71.1196,73.61,44.8,2.91,US Census ACS,2023,https://data.census.gov
02138,Boston,42.3347,-71.1223,56.05,37.0,2.71,US Census ACS,2023,https://data.census.gov
02139,Boston,42.4636,-70.9143,53.04,35.6,2.07,US Census ACS,2023,https://data.census.gov
02140,Boston,42.3181,-71.1547,52.39,39.4,2.62,US Census ACS,2023,https://data.census.gov
89101,Las Vegas,36.0881,-115.066,48.35,51.8,2.8,US Census ACS,2023,https://data.census.gov
89102,Las Vegas,36.1985,-115.2699,45.7,49.0,2.26,US Census ACS,2023,https://data.census.gov
89103,Las Vegas,36.1595,-115.116,52.84,50.6,2.17,US Census ACS,2023,https://data.census.gov
89104,Las Vegas,36.0799,-115.1755,53.08,55.6,2.82,US Census ACS,2023,https://data.census.gov
89105,Las Vegas,36.0909,-115.203,40.44,49.0,2.92,US Census ACS,2023,https://data.census.gov
89106,Las Vegas,36.2842,-115.2977,44.46,58.5,2.59,US Census ACS,2023,https://data.census.gov
89107,Las Vegas,36.0821,-114.966,53.56,52.0,2.87,US Census ACS,2023,https://data.census.gov
89108,Las Vegas,36.0827,-115.2645,52.65,44.3,2.11,US Census ACS,2023,https://data.census.gov
89109,Las Vegas,36.2104,-115.2103,43.16,50.8,2.68,US Census ACS,2023,https://data.census.gov
89110,Las Vegas,36.2844,-115.1276,42.79,47.7,2.87,US Census ACS,2023,https://data.census.gov
89111,Las Vegas,36.3006,-115.2032,42.58,44.5,2.11,US Census ACS,2023,https://data.census.gov
89112,Las Vegas,36.1278,-115.1449,43.43,58.6,2.41,US Census ACS,2023,https://data.census.gov
89113,Las Vegas,36.0502,-115.2217,43.09,54.0,2.54,US Census ACS,2023,https://data.census.gov
89114,Las Vegas,36.2666,-115.2042,48.01,46.8,2.22,US Census ACS,2023,https://data.census.gov
89115,Las Vegas,36.1032,-114.983,45.07,49.8,2.21,US Census ACS,2023,https://data.census.gov
89116,Las Vegas,36.1385,-114.975,39.42,58.1,2.62,US Census ACS,2023,https://data.census.gov
89117,Las Vegas,36.301,-115.2698,46.71,46.9,2.24,US Census ACS,2023,https://data.census.gov
89118,Las Vegas,36.2468,-115.2981,53.88,47.1,2.55,US Census ACS,2023,https://data.census.gov
89119,Las Vegas,36.1507,-115.0383,42.63,54.9,2.69,US Census ACS,2023,https://data.census.gov
89120,Las Vegas,36.1585,-115.102,40.81,53.3,2.91,US Census ACS,2023,https://data.census.gov
89121,Las Vegas,36.3044,-115.2709,41.69,55.1,2.08,US Census ACS,2023,https://data.census.gov
89122,Las Vegas,36.0702,-115.2357,52.42,49.3,2.61,US Census ACS,2023,https://data.census.gov
89123,Las Vegas,36.222,-115.2371,50.88,44.6,2.19,US Census ACS,2023,https://data.census.gov
89124,Las Vegas,36.0827,-115.0777,42.55,50.6,2.7,US Census ACS,2023,https://data.census.gov
89125,Las Vegas,36.103,-114.9972,51.0,53.9,2.71,US Census ACS,2023,https://data.census.gov
89126,Las Vegas,36.1679,-115.2606,42.53,54.8,2.96,US Census ACS,2023,https://data.census.gov
89127,Las Vegas,36.1609,-115.3072,55.43,58.2,2.87,US Census ACS,2023,https://data.census.gov
89128,Las Vegas,36.2017,-115.1096,40.74,56.5,2.87,US Census ACS,2023,https://data.census.gov
89129,Las Vegas,36.2464,-115.2331,39.92,44.4,2.12,US Census ACS,2023,https://data.census.gov
89130,Las Vegas,36.1026,-115.2511,40.75,46.7,2.3,US Census ACS,2023,https://data.census.gov
89131,Las Vegas,36.2754,-115.027,47.24,47.4,2.61,US Census ACS,2023,https://data.census.gov
89132,Las Vegas,36.1857,-115.0072,48.66,60.2,2.63,US Census ACS,2023,https://data.census.gov
89133,Las Vegas,36.13,-115.0453,54.01,44.0,2.36,US Census ACS,2023,https://data.census.gov
89134,Las Vegas,36.0332,-115.2496,51.03,46.2,2.4,US Census ACS,2023,https://data.census.gov
89135,Las Vegas,36.0297,-115.299,43.27,55.9,2.75,US Census ACS,2023,https://data.census.gov
38101,Memphis,35.0347,-90.0124,54.58,47.5,2.9,US Census ACS,2023,https://data.census.gov
38102,Memphis,35.294,-90.0607,56.52,41.9,2.84,US Census ACS,2023,https://data.census.gov
38103,Memphis,35.2591,-90.1138,56.05,47.2,2.5,US Census ACS,2023,https://data.census.gov
38104,Memphis,35.1223,-90.0692,49.41,54.4,2.79,US Census ACS,2023,https://data.census.gov
38105,Memphis,35.2454,-90.124,51.85,38.5,2.2,US Census ACS,2023,https://data.census.gov
38106,Memphis,35.0063,-89.9722,52.15,50.8,2.6,US Census ACS,2023,https://data.census.gov
38107,Memphis,35.1312,-90.0383,59.94,47.5,2.97,US Census ACS,2023,https://data.census.gov
38108,Memphis,35.299,-90.2098,51.25,49.7,2.53,US Census ACS,2023,https://data.census.gov
38109,Memphis,35.2124,-90.1748,52.95,46.9,2.12,US Census ACS,2023,https://data.census.gov
38110,Memphis,35.1476,-89.9807,51.8,43.8,2.08,US Census ACS,2023,https://data.census.gov
38111,Memphis,35.2569,-89.9095,49.67,40.3,2.91,US Census ACS,2023,https://data.census.gov
38112,Memphis,35.2609,-90.1995,59.02,54.3,2.82,US Census ACS,2023,https://data.census.gov
38113,Memphis,35.138,-90.0297,59.39,52.8,2.31,US Census ACS,2023,https://data.census.gov
38114,Memphis,35.0541,-90.0841,46.16,54.6,2.27,US Census ACS,2023,https://data.census.gov
38115,Memphis,35.2038,-90.1041,51.19,51.1,2.28,US Census ACS,2023,https://data.census.gov
38116,Memphis,35.0455,-89.971,56.28,49.8,2.13,US Census ACS,2023,https://data.census.gov
38117,Memphis,35.232,-90.0571,51.71,50.7,2.71,US Census ACS,2023,https://data.census.gov
38118,Memphis,35.2229,-90.0467,58.92,38.2,2.12,US Census ACS,2023,https://data.census.gov
38119,Memphis,35.0606,-90.0138,51.19,55.8,2.19,US Census ACS,2023,https://data.census.gov
38120,Memphis,35.0379,-90.2229,54.55,41.4,2.11,US Census ACS,2023,https://data.census.gov
38121,Memphis,35.2494,-90.1093,59.96,55.6,2.52,US Census ACS,2023,https://data.census.gov
38122,Memphis,35.2792,-89.8938,53.9,47.6,2.15,US Census ACS,2023,https://data.census.gov
38123,Memphis,35.1025,-90.0006,54.52,43.4,2.78,US Census ACS,2023,https://data.census.gov
38124,Memphis,35.1225,-89.9388,45.35,45.4,2.36,US Census ACS,2023,https://data.census.gov
38125,Memphis,35.0114,-90.0239,59.86,52.2,2.29,US Census ACS,2023,https://data.census.gov
40201,Louisville,38.2239,-85.7344,47.54,49.8,2.07,US Census ACS,2023,https://data.census.gov
40202,Louisville,38.1542,-85.7337,53.04,60.7,2.46,US Census ACS,2023,https://data.census.gov
40203,Louisville,38.3797,-85.6344,40.59,54.1,2.94,US Census ACS,2023,https://data.census.gov
40204,Louisville,38.1507,-85.5987,53.75,55.0,2.52,US Census ACS,2023,https://data.census.gov
40205,Louisville,38.3187,-85.8167,39.01,55.0,2.49,US Census ACS,2023,https://data.census.gov
40206,Louisville,38.1181,-85.7972,47.78,62.0,2.09,US Census ACS,2023,https://data.census.gov
40207,Louisville,38.3589,-85.6096,41.36,52.5,2.84,US Census ACS,2023,https://data.census.gov
40208,Louisville,38.238,-85.8908,39.63,55.5,2.49,US Census ACS,2023,https://data.census.gov
40209,Louisville,38.3919,-85.6878,39.46,49.5,2.07,US Census ACS,2023,https://data.census.gov
40210,Louisville,38.1672,-85.8342,48.07,51.2,2.59,US Census ACS,2023,https://data.census.gov
40211,Louisville,38.2952,-85.6491,39.47,55.8,2.45,US Census ACS,2023,https://data.census.gov
40212,Louisville,38.3548,-85.8855,38.82,48.1,2.71,US Census ACS,2023,https://data.census.gov
40213,Louisville,38.376,-85.6054,42.06,49.8,2.79,US Census ACS,2023,https://data.census.gov
40214,Louisville,38.2477,-85.7564,45.14,49.0,2.32,US Census ACS,2023,https://data.census.gov
40215,Louisville,38.1695,-85.6305,53.89,48.1,2.32,US Census ACS,2023,https://data.census.gov
40216,Louisville,38.1775,-85.8448,48.95,60.5,2.96,US Census ACS,2023,https://data.census.gov
40217,Louisville,38.1058,-85.6206,40.28,48.7,2.41,US Census ACS,2023,https://data.census.gov
40218,Louisville,38.2934,-85.7714,42.95,49.2,2.5,US Census ACS,2023,https://data.census.gov
40219,Louisville,38.1829,-85.781,43.72,50.4,2.82,US Census ACS,2023,https://data.census.gov
40220,Louisville,38.2687,-85.6054,47.96,54.6,2.28,US Census ACS,2023,https://data.census.gov
40221,Louisville,38.3321,-85.7819,53.3,61.4,2.57,US Census ACS,2023,https://data.census.gov
40222,Louisville,38.3324,-85.7193,42.91,53.7,2.59,US Census ACS,2023,https://data.census.gov
40223,Louisville,38.3881,-85.8208,42.81,55.8,2.61,US Census ACS,2023,https://data.census.gov
40224,Louisville,38.1365,-85.901,46.46,58.2,2.9,US Census ACS,2023,https://data.census.gov
40225,Louisville,38.2037,-85.937,54.28,62.0,2.3,US Census ACS,2023,https://data.census.gov
97201,Portland,45.5758,-122.7217,43.98,46.1,2.69,US Census ACS,2023,https://data.census.gov
97202,Portland,45.3654,-122.7149,55.05,46.1,2.4,US Census ACS,2023,https://data.census.gov
97203,Portland,45.4034,-122.6156,53.52,41.5,2.37,US Census ACS,2023,https://data.census.gov
97204,Portland,45.473,-122.5729,53.55,47.6,2.3,US Census ACS,2023,https://data.census.gov
97205,Portland,45.5416,-122.7433,44.3,55.2,2.88,US Census ACS,2023,https://data.census.gov
97206,Portland,45.6335,-122.5799,56.22,51.5,2.41,US Census ACS,2023,https://data.census.gov
97207,Portland,45.528,-122.6786,49.77,39.3,2.45,US Census ACS,2023,https://data.census.gov
97208,Portland,45.5849,-122.4972,53.93,53.6,2.76,US Census ACS,2023,https://data.census.gov
97209,Portland,45.5541,-122.8055,51.57,47.9,2.16,US Census ACS,2023,https://data.census.gov
97210,Portland,45.4677,-122.6188,51.82,52.8,2.32,US Census ACS,2023,https://data.census.gov
97211,Portland,45.5918,-122.6433,47.05,49.0,2.64,US Census ACS,2023,https://data.census.gov
97212,Portland,45.616,-122.6937,47.12,49.9,2.29,US Census ACS,2023,https://data.census.gov
97213,Portland,45.4458,-122.6381,56.23,56.0,2.65,US Census ACS,2023,https://data.census.gov
97214,Portland,45.6394,-122.8185,50.5,48.2,2.69,US Census ACS,2023,https://data.census.gov
97215,Portland,45.4166,-122.6499,57.87,40.8,2.5,US Census ACS,2023,https://data.census.gov
97216,Portland,45.3858,-122.7448,56.39,49.4,2.28,US Census ACS,2023,https://data.census.gov
97217,Portland,45.3892,-122.822,46.74,38.8,2.68,US Census ACS,2023,https://data.census.gov
97218,Portland,45.3887,-122.7348,46.89,53.9,2.42,US Census ACS,2023,https://data.census.gov
97219,Portland,45.5247,-122.5518,61.29,51.7,2.77,US Census ACS,2023,https://data.census.gov
97220,Portland,45.4349,-122.6732,43.27,52.6,2.72,US Census ACS,2023,https://data.census.gov
97221,Portland,45.6099,-122.6183,43.84,39.2,2.65,US Census ACS,2023,https://data.census.gov
