zip_code,metro,lat,lng,rent_control_status,regulatory_risk_score,data_source,as_of_date,source_url
02107,Boston,42.2993,-71.057,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02108,Boston,42.4827,-70.9577,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02109,Boston,42.3871,-71.0184,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02110,Boston,42.2128,-71.1224,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02111,Boston,42.2683,-71.1002,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02112,Boston,42.229,-71.074,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02113,Boston,42.4654,-70.9379,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02114,Boston,42.2752,-71.0315,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02115,Boston,42.4287,-71.09,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02116,Boston,42.4749,-70.9787,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02117,Boston,42.4059,-71.1689,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02118,Boston,42.2179,-71.1725,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02119,Boston,42.2587,-70.8882,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02120,Boston,42.3015,-70.9349,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02121,Boston,42.4944,-71.2319,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02122,Boston,42.5039,-70.929,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02123,Boston,42.4874,-70.887,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02124,Boston,42.3576,-71.1333,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02125,Boston,42.2331,-71.1867,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02126,Boston,42.4779,-70.9171,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02127,Boston,42.4419,-71.1238,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02128,Boston,42.3162,-70.9911,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02129,Boston,42.3318,-71.0208,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02130,Boston,42.2201,-71.1511,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02131,Boston,42.2459,-71.0242,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02132,Boston,42.4292,-71.0688,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02133,Boston,42.3126,-70.8861,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02134,Boston,42.4447,-70.9739,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02135,Boston,42.2554,-71.0226,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02136,Boston,42.3511,-70.9958,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02137,Boston,42.4714,-71.1196,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02138,Boston,42.3347,-71.1223,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02139,Boston,42.4636,-70.9143,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
02140,Boston,42.3181,-71.1547,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89101,Las Vegas,36.0881,-115.066,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89102,Las Vegas,36.1985,-115.2699,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89103,Las Vegas,36.1595,-115.116,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89104,Las Vegas,36.0799,-115.1755,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89105,Las Vegas,36.0909,-115.203,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89106,Las Vegas,36.2842,-115.2977,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89107,Las Vegas,36.0821,-114.966,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89108,Las Vegas,36.0827,-115.2645,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89109,Las Vegas,36.2104,-115.2103,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89110,Las Vegas,36.2844,-115.1276,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89111,Las Vegas,36.3006,-115.2032,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89112,Las Vegas,36.1278,-115.1449,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89113,Las Vegas,36.0502,-115.2217,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89114,Las Vegas,36.2666,-115.2042,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89115,Las Vegas,36.1032,-114.983,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89116,Las Vegas,36.1385,-114.975,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89117,Las Vegas,36.301,-115.2698,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89118,Las Vegas,36.2468,-115.2981,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89119,Las Vegas,36.1507,-115.0383,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89120,Las Vegas,36.1585,-115.102,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89121,Las Vegas,36.3044,-115.2709,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89122,Las Vegas,36.0702,-115.2357,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89123,Las Vegas,36.222,-115.2371,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89124,Las Vegas,36.0827,-115.0777,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89125,Las Vegas,36.103,-114.9972,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89126,Las Vegas,36.1679,-115.2606,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89127,Las Vegas,36.1609,-115.3072,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89128,Las Vegas,36.2017,-115.1096,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89129,Las Vegas,36.2464,-115.2331,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89130,Las Vegas,36.1026,-115.2511,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89131,Las Vegas,36.2754,-115.027,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89132,Las Vegas,36.1857,-115.0072,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89133,Las Vegas,36.13,-115.0453,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89134,Las Vegas,36.0332,-115.2496,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
89135,Las Vegas,36.0297,-115.299,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38101,Memphis,35.0347,-90.0124,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38102,Memphis,35.294,-90.0607,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38103,Memphis,35.2591,-90.1138,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38104,Memphis,35.1223,-90.0692,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38105,Memphis,35.2454,-90.124,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38106,Memphis,35.0063,-89.9722,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38107,Memphis,35.1312,-90.0383,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38108,Memphis,35.299,-90.2098,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38109,Memphis,35.2124,-90.1748,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38110,Memphis,35.1476,-89.9807,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38111,Memphis,35.2569,-89.9095,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38112,Memphis,35.2609,-90.1995,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38113,Memphis,35.138,-90.0297,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38114,Memphis,35.0541,-90.0841,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38115,Memphis,35.2038,-90.1041,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38116,Memphis,35.0455,-89.971,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38117,Memphis,35.232,-90.0571,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38118,Memphis,35.2229,-90.0467,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38119,Memphis,35.0606,-90.0138,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38120,Memphis,35.0379,-90.2229,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38121,Memphis,35.2494,-90.1093,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38122,Memphis,35.2792,-89.8938,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38123,Memphis,35.1025,-90.0006,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38124,Memphis,35.1225,-89.9388,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
38125,Memphis,35.0114,-90.0239,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40201,Louisville,38.2239,-85.7344,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40202,Louisville,38.1542,-85.7337,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40203,Louisville,38.3797,-85.6344,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40204,Louisville,38.1507,-85.5987,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40205,Louisville,38.3187,-85.8167,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40206,Louisville,38.1181,-85.7972,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40207,Louisville,38.3589,-85.6096,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40208,Louisville,38.238,-85.8908,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40209,Louisville,38.3919,-85.6878,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40210,Louisville,38.1672,-85.8342,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40211,Louisville,38.2952,-85.6491,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40212,Louisville,38.3548,-85.8855,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40213,Louisville,38.376,-85.6054,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40214,Louisville,38.2477,-85.7564,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40215,Louisville,38.1695,-85.6305,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40216,Louisville,38.1775,-85.8448,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40217,Louisville,38.1058,-85.6206,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40218,Louisville,38.2934,-85.7714,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40219,Louisville,38.1829,-85.781,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40220,Louisville,38.2687,-85.6054,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40221,Louisville,38.3321,-85.7819,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40222,Louisville,38.3324,-85.7193,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40223,Louisville,38.3881,-85.8208,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40224,Louisville,38.1365,-85.901,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
40225,Louisville,38.2037,-85.937,No,2,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97201,Portland,45.5758,-122.7217,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97202,Portland,45.3654,-122.7149,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97203,Portland,45.4034,-122.6156,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97204,Portland,45.473,-122.5729,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97205,Portland,45.5416,-122.7433,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97206,Portland,45.6335,-122.5799,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97207,Portland,45.528,-122.6786,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97208,Portland,45.5849,-122.4972,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97209,Portland,45.5541,-122.8055,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97210,Portland,45.4677,-122.6188,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97211,Portland,45.5918,-122.6433,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97212,Portland,45.616,-122.6937,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97213,Portland,45.4458,-122.6381,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97214,Portland,45.6394,-122.8185,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97215,Portland,45.4166,-122.6499,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97216,Portland,45.3858,-122.7448,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97217,Portland,45.3892,-122.822,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97218,Portland,45.3887,-122.7348,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97219,Portland,45.5247,-122.5518,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97220,Portland,45.4349,-122.6732,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97221,Portland,45.6099,-122.6183,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97222,Portland,45.5721,-122.6025,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97223,Portland,45.6546,-122.8095,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97224,Portland,45.4131,-122.658,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
97225,Portland,45.4825,-122.5811,Yes - Moderate,6,NMHC/Local Jurisdiction,2025,https://www.nmhc.org/research-insight/rent-control-tracker/
