zip_code,metro,lat,lng,gross_rent_multiplier,grm_class_a,grm_class_b,data_source,as_of_date,source_url
46222,Indianapolis,39.6397,-86.2797,8.43,9.4,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46223,Indianapolis,39.8894,-86.2675,8.87,11.2,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46224,Indianapolis,39.7344,-86.0993,10.68,9.0,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46225,Indianapolis,39.8196,-86.19,9.17,10.9,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46226,Indianapolis,39.7708,-86.2166,8.65,10.4,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46227,Indianapolis,39.8156,-86.3179,8.1,11.6,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46228,Indianapolis,39.6766,-86.1958,9.94,9.5,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46229,Indianapolis,39.8318,-86.2823,8.16,10.6,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
46230,Indianapolis,39.9109,-86.2648,8.66,12.5,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98101,Seattle,47.4979,-122.3808,17.13,17.9,13.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98102,Seattle,47.5801,-122.2696,16.82,21.0,14.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98103,Seattle,47.6485,-122.1809,13.65,20.3,16.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98104,Seattle,47.7062,-122.5068,13.99,20.1,16.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98105,Seattle,47.4843,-122.1605,15.84,19.1,15.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98106,Seattle,47.7263,-122.1912,17.31,16.7,13.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98107,Seattle,47.659,-122.3495,17.69,15.0,15.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98108,Seattle,47.6168,-122.4704,16.48,18.2,14.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98109,Seattle,47.7366,-122.4055,14.89,16.9,14.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98110,Seattle,47.6062,-122.2585,15.87,18.4,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98111,Seattle,47.4864,-122.2214,12.9,18.4,14.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98112,Seattle,47.5813,-122.3599,14.79,17.8,14.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98113,Seattle,47.7045,-122.3161,17.25,16.9,16.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98114,Seattle,47.7105,-122.4683,16.3,19.0,15.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98115,Seattle,47.4769,-122.3493,14.0,16.6,15.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98116,Seattle,47.6752,-122.3707,14.67,15.5,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98117,Seattle,47.5965,-122.2721,16.74,15.2,14.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98118,Seattle,47.5301,-122.153,17.31,15.1,13.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98119,Seattle,47.6787,-122.5039,12.81,15.8,15.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98120,Seattle,47.503,-122.4108,14.91,19.5,16.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98121,Seattle,47.6754,-122.3445,15.31,19.5,14.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98122,Seattle,47.5799,-122.1603,14.39,20.1,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98123,Seattle,47.4899,-122.3389,12.48,15.3,15.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98124,Seattle,47.5505,-122.3795,13.54,16.4,16.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98125,Seattle,47.6061,-122.2312,12.48,15.8,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98126,Seattle,47.6999,-122.3046,16.89,20.6,14.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98127,Seattle,47.457,-122.3199,12.86,19.0,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98128,Seattle,47.4624,-122.4788,14.28,18.7,14.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98129,Seattle,47.5938,-122.4359,12.94,17.5,14.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98130,Seattle,47.6215,-122.4707,13.24,18.1,16.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98131,Seattle,47.4666,-122.3512,15.66,17.4,16.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98132,Seattle,47.6181,-122.245,16.82,18.3,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98133,Seattle,47.4939,-122.4709,13.98,15.5,15.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98134,Seattle,47.5725,-122.3074,15.49,17.0,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98135,Seattle,47.7065,-122.4742,13.68,14.8,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98136,Seattle,47.6082,-122.3517,16.23,19.2,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98137,Seattle,47.6423,-122.509,17.37,17.1,14.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98138,Seattle,47.5649,-122.5058,16.96,19.9,15.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98139,Seattle,47.6434,-122.3681,15.03,19.7,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
98140,Seattle,47.6197,-122.3275,17.33,17.3,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80201,Denver,39.6256,-104.8904,14.53,17.4,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80202,Denver,39.7955,-105.1676,11.76,14.4,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80203,Denver,39.6205,-104.9694,11.45,13.0,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80204,Denver,39.6214,-104.8226,13.43,14.6,12.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80205,Denver,39.8852,-104.971,14.9,14.8,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80206,Denver,39.5892,-104.8225,12.14,16.7,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80207,Denver,39.7636,-105.0675,13.69,15.6,14.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80208,Denver,39.7129,-105.1077,11.36,13.0,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80209,Denver,39.7826,-105.024,12.14,17.6,11.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80210,Denver,39.7974,-104.8199,11.48,14.4,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80211,Denver,39.8421,-105.1424,10.6,16.7,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80212,Denver,39.7524,-105.0872,12.28,17.0,14.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80213,Denver,39.7777,-104.9079,13.27,16.5,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80214,Denver,39.6262,-105.0972,11.15,16.3,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80215,Denver,39.6144,-104.9171,11.79,15.1,11.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80216,Denver,39.8482,-105.1308,10.71,13.8,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80217,Denver,39.6421,-104.9933,10.55,13.1,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80218,Denver,39.87,-105.1205,13.92,12.8,14.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80219,Denver,39.7441,-104.9701,11.28,15.2,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80220,Denver,39.8626,-105.0258,14.14,15.9,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80221,Denver,39.6695,-104.8716,14.53,12.4,14.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80222,Denver,39.751,-105.0555,14.88,14.4,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80223,Denver,39.7075,-104.9194,13.7,17.3,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80224,Denver,39.6004,-104.9767,13.36,13.8,14.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80225,Denver,39.7674,-105.0961,13.17,13.3,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80226,Denver,39.8197,-104.8277,14.45,17.1,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80227,Denver,39.7255,-105.1182,12.29,12.5,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80228,Denver,39.7241,-104.8297,12.3,15.1,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80229,Denver,39.8002,-104.858,10.77,17.4,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80230,Denver,39.8066,-105.1441,12.31,14.5,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80231,Denver,39.7183,-105.0303,12.93,17.3,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80232,Denver,39.6139,-104.8504,12.77,14.9,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80233,Denver,39.8433,-104.9956,14.4,13.9,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80234,Denver,39.711,-104.9693,10.98,16.1,11.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80235,Denver,39.6442,-105.056,11.9,14.5,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80236,Denver,39.7299,-105.025,10.99,16.8,13.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80237,Denver,39.747,-105.0579,13.81,16.7,11.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80238,Denver,39.6272,-104.8347,11.01,16.8,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80239,Denver,39.7318,-104.8504,11.07,15.4,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
80240,Denver,39.8095,-105.1393,14.35,17.4,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37201,Nashville,36.0208,-86.6646,12.54,13.7,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37202,Nashville,36.0437,-86.8936,13.82,16.2,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37203,Nashville,36.2552,-86.9376,13.56,16.0,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37204,Nashville,36.061,-86.7206,12.57,15.8,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37205,Nashville,36.273,-86.7606,13.61,15.9,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37206,Nashville,36.0539,-86.9444,11.6,16.4,13.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37207,Nashville,36.1991,-86.8882,13.52,14.7,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37208,Nashville,36.1133,-86.8843,14.17,15.2,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37209,Nashville,36.0776,-86.7782,13.69,12.4,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37210,Nashville,36.0648,-86.7019,12.17,15.0,13.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37211,Nashville,36.1831,-86.7614,12.65,16.3,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37212,Nashville,36.2249,-86.8918,13.98,12.2,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37213,Nashville,36.1193,-86.6146,14.29,12.8,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37214,Nashville,36.2372,-86.9343,11.9,13.0,12.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37215,Nashville,36.1308,-86.804,10.4,15.1,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37216,Nashville,36.1976,-86.8175,14.29,12.3,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37217,Nashville,36.047,-86.7987,13.89,17.3,13.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37218,Nashville,36.0669,-86.7894,12.22,12.7,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37219,Nashville,36.2677,-86.8998,10.92,14.4,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37220,Nashville,36.0888,-86.7075,11.23,15.4,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37221,Nashville,36.0932,-86.8885,11.23,14.0,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37222,Nashville,36.0957,-86.7309,13.36,13.8,13.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37223,Nashville,36.1804,-86.9233,10.78,16.8,11.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37224,Nashville,36.1991,-86.8106,14.15,16.0,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37225,Nashville,36.0932,-86.9133,12.49,16.0,13.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37226,Nashville,36.0599,-86.712,12.02,12.4,13.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37227,Nashville,36.2288,-86.9448,14.33,15.8,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37228,Nashville,36.032,-86.7091,13.19,13.4,11.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37229,Nashville,36.0883,-86.6111,14.09,16.7,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37230,Nashville,36.1872,-86.8513,12.7,16.4,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37231,Nashville,36.2605,-86.9274,11.94,13.7,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37232,Nashville,36.2478,-86.6341,11.29,12.4,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37233,Nashville,36.3052,-86.6856,12.41,13.1,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37234,Nashville,36.0397,-86.6274,13.11,12.6,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
37235,Nashville,36.1547,-86.957,11.55,17.3,13.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73101,Oklahoma City,35.6037,-97.591,7.46,10.7,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73102,Oklahoma City,35.4681,-97.3571,9.35,10.4,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73103,Oklahoma City,35.4548,-97.6706,7.7,10.2,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73104,Oklahoma City,35.4168,-97.4255,8.54,9.3,6.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73105,Oklahoma City,35.4295,-97.4105,9.77,10.0,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73106,Oklahoma City,35.5475,-97.6195,7.79,10.4,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73107,Oklahoma City,35.5533,-97.6583,7.63,11.7,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73108,Oklahoma City,35.3279,-97.5559,7.76,11.4,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73109,Oklahoma City,35.4958,-97.3883,9.66,11.8,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73110,Oklahoma City,35.4209,-97.4156,7.21,9.8,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73111,Oklahoma City,35.5567,-97.6376,8.73,11.0,7.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73112,Oklahoma City,35.3984,-97.5047,8.18,9.8,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73113,Oklahoma City,35.5518,-97.4942,7.0,10.5,7.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73114,Oklahoma City,35.3548,-97.4308,9.46,9.5,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73115,Oklahoma City,35.5467,-97.4573,8.39,11.7,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73116,Oklahoma City,35.4305,-97.5983,8.47,11.5,7.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73117,Oklahoma City,35.5923,-97.652,8.09,11.2,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73118,Oklahoma City,35.3641,-97.637,9.06,8.6,7.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73119,Oklahoma City,35.5716,-97.4115,7.14,10.2,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73120,Oklahoma City,35.4239,-97.5125,7.64,10.9,6.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73121,Oklahoma City,35.3321,-97.6073,8.83,10.9,7.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73122,Oklahoma City,35.3422,-97.6863,7.4,9.9,7.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73123,Oklahoma City,35.4703,-97.5255,7.57,9.4,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73124,Oklahoma City,35.4068,-97.4963,9.77,8.7,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
73125,Oklahoma City,35.336,-97.5992,8.66,11.0,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20001,DC Metro,38.8522,-76.9887,15.05,16.4,16.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20002,DC Metro,39.0445,-77.0157,16.61,17.4,14.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20003,DC Metro,38.9831,-77.2136,17.9,18.0,13.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20004,DC Metro,38.9602,-77.0049,13.86,15.2,15.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20005,DC Metro,38.9425,-77.149,16.92,16.8,15.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20006,DC Metro,39.0088,-77.1003,14.25,17.6,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20007,DC Metro,38.872,-76.8676,12.65,19.9,16.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20008,DC Metro,38.9171,-76.9756,17.89,21.1,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20009,DC Metro,38.7857,-77.0455,17.7,19.1,14.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20010,DC Metro,38.7584,-76.9012,17.59,19.7,12.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20011,DC Metro,38.794,-77.2078,13.83,16.0,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20012,DC Metro,38.7665,-76.9568,15.36,20.2,15.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20013,DC Metro,38.9812,-76.995,17.56,19.0,13.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20014,DC Metro,39.0348,-77.0962,13.78,20.7,14.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20015,DC Metro,38.9911,-77.1869,12.58,19.0,13.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20016,DC Metro,38.8253,-76.9366,16.16,14.9,16.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
20017,DC Metro,38.9662,-76.977,17.44,16.4,16.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
