zip_code,metro,lat,lng,composite_mf_score_100,market_tier,data_source,as_of_date,source_url
80207,Denver,39.7636,-105.0675,58.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80208,Denver,39.7129,-105.1077,61.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80209,Denver,39.7826,-105.024,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80210,Denver,39.7974,-104.8199,63.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80211,Denver,39.8421,-105.1424,60.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80212,Denver,39.7524,-105.0872,56.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80213,Denver,39.7777,-104.9079,60.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80214,Denver,39.6262,-105.0972,58.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80215,Denver,39.6144,-104.9171,59.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80216,Denver,39.8482,-105.1308,63.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80217,Denver,39.6421,-104.9933,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80218,Denver,39.87,-105.1205,54.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80219,Denver,39.7441,-104.9701,60.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80220,Denver,39.8626,-105.0258,63.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80221,Denver,39.6695,-104.8716,55.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80222,Denver,39.751,-105.0555,61.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80223,Denver,39.7075,-104.9194,61.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80224,Denver,39.6004,-104.9767,57.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80225,Denver,39.7674,-105.0961,57.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80226,Denver,39.8197,-104.8277,60.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80227,Denver,39.7255,-105.1182,63.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80228,Denver,39.7241,-104.8297,63.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80229,Denver,39.8002,-104.858,59.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80230,Denver,39.8066,-105.1441,59.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80231,Denver,39.7183,-105.0303,58.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80232,Denver,39.6139,-104.8504,57.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80233,Denver,39.8433,-104.9956,63.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80234,Denver,39.711,-104.9693,62.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80235,Denver,39.6442,-105.056,57.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80236,Denver,39.7299,-105.025,57.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80237,Denver,39.747,-105.0579,58.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80238,Denver,39.6272,-104.8347,55.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80239,Denver,39.7318,-104.8504,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
80240,Denver,39.8095,-105.1393,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37201,Nashville,36.0208,-86.6646,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37202,Nashville,36.0437,-86.8936,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37203,Nashville,36.2552,-86.9376,57.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37204,Nashville,36.061,-86.7206,58.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37205,Nashville,36.273,-86.7606,53.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37206,Nashville,36.0539,-86.9444,58.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37207,Nashville,36.1991,-86.8882,52.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37208,Nashville,36.1133,-86.8843,60.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37209,Nashville,36.0776,-86.7782,50.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37210,Nashville,36.0648,-86.7019,55.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37211,Nashville,36.1831,-86.7614,57.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37212,Nashville,36.2249,-86.8918,55.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37213,Nashville,36.1193,-86.6146,53.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37214,Nashville,36.2372,-86.9343,52.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37215,Nashville,36.1308,-86.804,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37216,Nashville,36.1976,-86.8175,55.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37217,Nashville,36.047,-86.7987,52.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37218,Nashville,36.0669,-86.7894,57.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37219,Nashville,36.2677,-86.8998,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37220,Nashville,36.0888,-86.7075,57.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37221,Nashville,36.0932,-86.8885,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37222,Nashville,36.0957,-86.7309,59.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37223,Nashville,36.1804,-86.9233,54.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37224,Nashville,36.1991,-86.8106,50.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37225,Nashville,36.0932,-86.9133,59.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37226,Nashville,36.0599,-86.712,58.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37227,Nashville,36.2288,-86.9448,53.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37228,Nashville,36.032,-86.7091,55.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37229,Nashville,36.0883,-86.6111,54.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37230,Nashville,36.1872,-86.8513,59.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37231,Nashville,36.2605,-86.9274,50.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37232,Nashville,36.2478,-86.6341,57.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37233,Nashville,36.3052,-86.6856,56.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37234,Nashville,36.0397,-86.6274,53.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
37235,Nashville,36.1547,-86.957,54.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73101,Oklahoma City,35.6037,-97.591,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73102,Oklahoma City,35.4681,-97.3571,63.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73103,Oklahoma City,35.4548,-97.6706,57.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73104,Oklahoma City,35.4168,-97.4255,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73105,Oklahoma City,35.4295,-97.4105,65.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73106,Oklahoma City,35.5475,-97.6195,58.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73107,Oklahoma City,35.5533,-97.6583,64.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73108,Oklahoma City,35.3279,-97.5559,60.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73109,Oklahoma City,35.4958,-97.3883,59.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73110,Oklahoma City,35.4209,-97.4156,65.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73111,Oklahoma City,35.5567,-97.6376,66.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73112,Oklahoma City,35.3984,-97.5047,63.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73113,Oklahoma City,35.5518,-97.4942,64.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73114,Oklahoma City,35.3548,-97.4308,65.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73115,Oklahoma City,35.5467,-97.4573,63.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73116,Oklahoma City,35.4305,-97.5983,63.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73117,Oklahoma City,35.5923,-97.652,64.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73118,Oklahoma City,35.3641,-97.637,64.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73119,Oklahoma City,35.5716,-97.4115,61.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73120,Oklahoma City,35.4239,-97.5125,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73121,Oklahoma City,35.3321,-97.6073,61.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73122,Oklahoma City,35.3422,-97.6863,64.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73123,Oklahoma City,35.4703,-97.5255,60.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73124,Oklahoma City,35.4068,-97.4963,58.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
73125,Oklahoma City,35.336,-97.5992,59.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20001,DC Metro,38.8522,-76.9887,59.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20002,DC Metro,39.0445,-77.0157,60.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20003,DC Metro,38.9831,-77.2136,64.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20004,DC Metro,38.9602,-77.0049,58.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20005,DC Metro,38.9425,-77.149,62.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20006,DC Metro,39.0088,-77.1003,64.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20007,DC Metro,38.872,-76.8676,63.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20008,DC Metro,38.9171,-76.9756,59.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20009,DC Metro,38.7857,-77.0455,64.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20010,DC Metro,38.7584,-76.9012,56.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20011,DC Metro,38.794,-77.2078,62.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20012,DC Metro,38.7665,-76.9568,62.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20013,DC Metro,38.9812,-76.995,59.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20014,DC Metro,39.0348,-77.0962,64.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20015,DC Metro,38.9911,-77.1869,60.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20016,DC Metro,38.8253,-76.9366,63.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20017,DC Metro,38.9662,-76.977,57.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20018,DC Metro,38.8646,-77.21,60.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20019,DC Metro,38.9553,-76.8956,60.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20020,DC Metro,38.7979,-77.1619,57.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20021,DC Metro,39.0079,-77.1623,58.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20022,DC Metro,38.9866,-77.0719,57.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20023,DC Metro,38.9536,-77.156,60.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20024,DC Metro,38.8401,-77.1032,59.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20025,DC Metro,38.7892,-77.0699,62.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20026,DC Metro,38.9616,-77.1038,62.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20027,DC Metro,38.8274,-77.1586,60.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20028,DC Metro,39.0115,-77.1344,56.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20029,DC Metro,38.8472,-76.9973,58.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20030,DC Metro,38.9185,-77.1125,58.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20031,DC Metro,38.7612,-77.1986,60.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20032,DC Metro,38.7593,-77.1012,60.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20033,DC Metro,38.7699,-77.1005,60.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20034,DC Metro,38.9067,-76.9561,61.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20035,DC Metro,38.7968,-76.9933,64.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20036,DC Metro,38.7817,-76.9203,63.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20037,DC Metro,38.8108,-76.8749,64.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20038,DC Metro,38.9192,-77.2011,62.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20039,DC Metro,38.8452,-77.1042,57.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20040,DC Metro,38.8013,-77.0232,63.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20041,DC Metro,38.7759,-77.015,57.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20042,DC Metro,38.8429,-77.0214,63.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20043,DC Metro,38.9096,-76.9566,55.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20044,DC Metro,38.9256,-77.0429,58.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
20045,DC Metro,38.9869,-77.1316,56.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02101,Boston,42.2888,-71.2358,65.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02102,Boston,42.3949,-71.127,61.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02103,Boston,42.4624,-71.2124,59.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02104,Boston,42.3011,-70.971,63.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02105,Boston,42.3122,-70.9078,66.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02106,Boston,42.4218,-71.1243,63.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02107,Boston,42.2993,-71.057,66.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02108,Boston,42.4827,-70.9577,59.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02109,Boston,42.3871,-71.0184,61.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02110,Boston,42.2128,-71.1224,66.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02111,Boston,42.2683,-71.1002,61.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02112,Boston,42.229,-71.074,61.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02113,Boston,42.4654,-70.9379,63.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02114,Boston,42.2752,-71.0315,63.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02115,Boston,42.4287,-71.09,58.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02116,Boston,42.4749,-70.9787,58.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02117,Boston,42.4059,-71.1689,61.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02118,Boston,42.2179,-71.1725,58.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02119,Boston,42.2587,-70.8882,58.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02120,Boston,42.3015,-70.9349,63.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02121,Boston,42.4944,-71.2319,60.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02122,Boston,42.5039,-70.929,58.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02123,Boston,42.4874,-70.887,65.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02124,Boston,42.3576,-71.1333,57.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02125,Boston,42.2331,-71.1867,58.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02126,Boston,42.4779,-70.9171,62.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02127,Boston,42.4419,-71.1238,64.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02128,Boston,42.3162,-70.9911,63.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02129,Boston,42.3318,-71.0208,59.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02130,Boston,42.2201,-71.1511,66.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02131,Boston,42.2459,-71.0242,58.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02132,Boston,42.4292,-71.0688,58.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02133,Boston,42.3126,-70.8861,60.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02134,Boston,42.4447,-70.9739,63.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02135,Boston,42.2554,-71.0226,57.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02136,Boston,42.3511,-70.9958,64.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02137,Boston,42.4714,-71.1196,62.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02138,Boston,42.3347,-71.1223,66.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02139,Boston,42.4636,-70.9143,61.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
02140,Boston,42.3181,-71.1547,63.3,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89101,Las Vegas,36.0881,-115.066,56.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89102,Las Vegas,36.1985,-115.2699,57.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89103,Las Vegas,36.1595,-115.116,58.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89104,Las Vegas,36.0799,-115.1755,58.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89105,Las Vegas,36.0909,-115.203,60.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89106,Las Vegas,36.2842,-115.2977,62.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89107,Las Vegas,36.0821,-114.966,57.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89108,Las Vegas,36.0827,-115.2645,55.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89109,Las Vegas,36.2104,-115.2103,61.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89110,Las Vegas,36.2844,-115.1276,59.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89111,Las Vegas,36.3006,-115.2032,62.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89112,Las Vegas,36.1278,-115.1449,57.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89113,Las Vegas,36.0502,-115.2217,55.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89114,Las Vegas,36.2666,-115.2042,63.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89115,Las Vegas,36.1032,-114.983,60.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89116,Las Vegas,36.1385,-114.975,56.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89117,Las Vegas,36.301,-115.2698,62.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89118,Las Vegas,36.2468,-115.2981,61.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89119,Las Vegas,36.1507,-115.0383,60.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89120,Las Vegas,36.1585,-115.102,61.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
89121,Las Vegas,36.3044,-115.2709,56.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
