zip_code,metro,lat,lng,hard_cost_per_sf,total_dev_cost_per_unit,construction_cost_yoy_chg_pct,data_source,as_of_date,source_url
98136,Seattle,47.6082,-122.3517,178.45,427598.72,3.25,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
98137,Seattle,47.6423,-122.509,203.07,413909.83,3.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
98138,Seattle,47.5649,-122.5058,179.45,441330.71,4.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
98139,Seattle,47.6434,-122.3681,183.84,348194.53,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
98140,Seattle,47.6197,-122.3275,153.65,354270.5,3.69,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80201,Denver,39.6256,-104.8904,172.44,265368.91,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80202,Denver,39.7955,-105.1676,168.91,282551.85,3.16,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80203,Denver,39.6205,-104.9694,166.98,344173.41,3.14,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80204,Denver,39.6214,-104.8226,157.9,307028.11,3.22,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80205,Denver,39.8852,-104.971,154.52,347491.49,3.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80206,Denver,39.5892,-104.8225,161.65,307986.9,2.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80207,Denver,39.7636,-105.0675,147.77,347523.81,3.23,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80208,Denver,39.7129,-105.1077,154.87,344981.39,4.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80209,Denver,39.7826,-105.024,147.42,298625.17,3.19,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80210,Denver,39.7974,-104.8199,164.51,253249.29,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80211,Denver,39.8421,-105.1424,154.22,290793.2,3.97,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80212,Denver,39.7524,-105.0872,178.59,256524.28,2.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80213,Denver,39.7777,-104.9079,180.67,331579.77,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80214,Denver,39.6262,-105.0972,137.12,314095.19,4.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80215,Denver,39.6144,-104.9171,173.01,303279.1,3.2,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80216,Denver,39.8482,-105.1308,136.94,271057.06,3.8,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80217,Denver,39.6421,-104.9933,162.13,287550.52,3.44,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80218,Denver,39.87,-105.1205,164.89,333885.2,3.46,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80219,Denver,39.7441,-104.9701,129.28,261738.41,3.45,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80220,Denver,39.8626,-105.0258,157.55,251924.21,3.67,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80221,Denver,39.6695,-104.8716,166.31,279826.28,3.6,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80222,Denver,39.751,-105.0555,145.82,257106.02,3.77,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80223,Denver,39.7075,-104.9194,140.33,318899.95,3.81,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80224,Denver,39.6004,-104.9767,137.12,265390.46,3.93,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80225,Denver,39.7674,-105.0961,131.33,265724.42,3.25,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80226,Denver,39.8197,-104.8277,138.44,317219.36,3.93,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80227,Denver,39.7255,-105.1182,178.94,287345.84,3.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80228,Denver,39.7241,-104.8297,132.95,327044.34,3.57,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80229,Denver,39.8002,-104.858,141.11,281776.19,3.82,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80230,Denver,39.8066,-105.1441,150.35,246322.25,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80231,Denver,39.7183,-105.0303,128.09,282508.76,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80232,Denver,39.6139,-104.8504,158.28,336287.57,3.88,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80233,Denver,39.8433,-104.9956,172.39,339228.6,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80234,Denver,39.711,-104.9693,131.87,309171.93,3.02,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80235,Denver,39.6442,-105.056,148.52,296836.85,3.17,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80236,Denver,39.7299,-105.025,181.39,347146.76,3.33,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80237,Denver,39.747,-105.0579,163.96,338345.22,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80238,Denver,39.6272,-104.8347,142.0,316723.81,3.42,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80239,Denver,39.7318,-104.8504,149.29,298248.11,4.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
80240,Denver,39.8095,-105.1393,160.17,258915.89,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37201,Nashville,36.0208,-86.6646,133.68,203658.84,3.15,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37202,Nashville,36.0437,-86.8936,171.96,211917.2,4.07,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37203,Nashville,36.2552,-86.9376,178.59,274752.13,3.82,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37204,Nashville,36.061,-86.7206,146.44,214460.19,4.11,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37205,Nashville,36.273,-86.7606,181.87,268101.22,3.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37206,Nashville,36.0539,-86.9444,182.11,278689.95,2.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37207,Nashville,36.1991,-86.8882,165.67,248429.16,3.5,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37208,Nashville,36.1133,-86.8843,166.63,246600.58,3.56,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37209,Nashville,36.0776,-86.7782,170.36,212231.88,3.77,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37210,Nashville,36.0648,-86.7019,159.26,270312.52,3.41,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37211,Nashville,36.1831,-86.7614,172.0,215906.04,3.54,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37212,Nashville,36.2249,-86.8918,181.28,230305.01,3.62,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37213,Nashville,36.1193,-86.6146,150.06,208880.91,3.11,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37214,Nashville,36.2372,-86.9343,161.16,228586.99,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37215,Nashville,36.1308,-86.804,153.73,231521.22,3.81,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37216,Nashville,36.1976,-86.8175,128.46,271860.43,4.04,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37217,Nashville,36.047,-86.7987,132.9,226545.8,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37218,Nashville,36.0669,-86.7894,140.24,221068.58,3.57,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37219,Nashville,36.2677,-86.8998,177.02,270950.4,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37220,Nashville,36.0888,-86.7075,127.46,196684.74,3.39,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37221,Nashville,36.0932,-86.8885,159.7,235697.17,3.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37222,Nashville,36.0957,-86.7309,134.79,227796.03,3.96,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37223,Nashville,36.1804,-86.9233,180.15,223960.28,4.09,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37224,Nashville,36.1991,-86.8106,142.77,244797.53,3.25,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37225,Nashville,36.0932,-86.9133,174.25,219954.42,3.05,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37226,Nashville,36.0599,-86.712,171.74,205359.84,3.71,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37227,Nashville,36.2288,-86.9448,154.21,231342.61,3.51,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37228,Nashville,36.032,-86.7091,179.64,253021.86,2.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37229,Nashville,36.0883,-86.6111,148.32,234795.64,3.28,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37230,Nashville,36.1872,-86.8513,135.6,232176.1,2.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37231,Nashville,36.2605,-86.9274,157.65,255837.01,3.29,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37232,Nashville,36.2478,-86.6341,167.2,269929.8,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37233,Nashville,36.3052,-86.6856,138.47,250359.8,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37234,Nashville,36.0397,-86.6274,165.38,261696.96,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
37235,Nashville,36.1547,-86.957,150.39,203888.48,3.38,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73101,Oklahoma City,35.6037,-97.591,135.68,112530.43,2.95,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73102,Oklahoma City,35.4681,-97.3571,176.53,147342.72,3.82,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73103,Oklahoma City,35.4548,-97.6706,178.75,155776.05,3.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73104,Oklahoma City,35.4168,-97.4255,177.53,135783.78,3.74,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73105,Oklahoma City,35.4295,-97.4105,167.12,131017.96,4.06,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73106,Oklahoma City,35.5475,-97.6195,151.68,156893.72,3.31,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73107,Oklahoma City,35.5533,-97.6583,176.51,156985.65,2.94,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73108,Oklahoma City,35.3279,-97.5559,165.03,144202.6,3.74,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73109,Oklahoma City,35.4958,-97.3883,174.74,156966.3,4.13,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73110,Oklahoma City,35.4209,-97.4156,182.72,116691.46,3.48,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73111,Oklahoma City,35.5567,-97.6376,152.75,118133.3,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73112,Oklahoma City,35.3984,-97.5047,156.82,112264.32,3.72,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73113,Oklahoma City,35.5518,-97.4942,127.32,142997.84,3.43,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73114,Oklahoma City,35.3548,-97.4308,135.62,151794.05,3.34,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73115,Oklahoma City,35.5467,-97.4573,128.1,115926.99,3.26,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73116,Oklahoma City,35.4305,-97.5983,170.22,120281.55,3.53,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73117,Oklahoma City,35.5923,-97.652,158.41,139446.45,3.18,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73118,Oklahoma City,35.3641,-97.637,166.61,131579.21,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73119,Oklahoma City,35.5716,-97.4115,148.07,152224.67,4.0,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73120,Oklahoma City,35.4239,-97.5125,143.07,150231.24,3.38,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73121,Oklahoma City,35.3321,-97.6073,128.26,123823.26,2.98,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73122,Oklahoma City,35.3422,-97.6863,179.71,122744.29,3.79,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73123,Oklahoma City,35.4703,-97.5255,162.69,123861.96,3.23,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73124,Oklahoma City,35.4068,-97.4963,151.93,156748.57,3.44,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
73125,Oklahoma City,35.336,-97.5992,137.81,151474.71,3.06,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20001,DC Metro,38.8522,-76.9887,175.24,403122.47,2.9,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20002,DC Metro,39.0445,-77.0157,179.25,396026.65,2.89,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20003,DC Metro,38.9831,-77.2136,214.77,333212.88,3.42,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20004,DC Metro,38.9602,-77.0049,194.96,374121.55,3.35,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20005,DC Metro,38.9425,-77.149,207.86,354471.6,3.99,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20006,DC Metro,39.0088,-77.1003,161.7,399287.28,3.71,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20007,DC Metro,38.872,-76.8676,203.19,373460.81,3.64,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20008,DC Metro,38.9171,-76.9756,183.61,360389.57,3.83,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20009,DC Metro,38.7857,-77.0455,152.58,412315.43,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20010,DC Metro,38.7584,-76.9012,187.62,407532.22,2.91,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20011,DC Metro,38.794,-77.2078,185.91,349645.3,3.22,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20012,DC Metro,38.7665,-76.9568,184.99,455565.43,3.02,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20013,DC Metro,38.9812,-76.995,207.6,353035.2,3.71,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20014,DC Metro,39.0348,-77.0962,163.83,445568.09,3.61,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20015,DC Metro,38.9911,-77.1869,171.79,377884.92,3.28,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20016,DC Metro,38.8253,-76.9366,176.2,419655.43,3.01,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20017,DC Metro,38.9662,-76.977,174.48,344804.63,3.92,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20018,DC Metro,38.8646,-77.21,194.99,381231.73,3.58,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20019,DC Metro,38.9553,-76.8956,191.35,386733.14,3.69,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20020,DC Metro,38.7979,-77.1619,172.61,352647.37,3.76,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
20021,DC Metro,39.0079,-77.1623,170.43,350262.95,3.65,Turner Construction Cost Index,2025-Q4,https://www.turnerconstruction.com/cost-index
