zip_code,metro,lat,lng,primary_hazard,hazard_severity,composite_hazard_score_1_10,data_source,as_of_date,source_url
43226,Columbus,39.8909,-83.0486,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43227,Columbus,40.0849,-83.0658,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43228,Columbus,39.9456,-82.8252,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43229,Columbus,39.9931,-83.1476,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43230,Columbus,39.8566,-83.1024,Low,Low,3.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43231,Columbus,39.926,-83.0788,Low,Low,3.29,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43232,Columbus,39.9156,-82.9289,Low,Low,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43233,Columbus,40.0732,-83.1598,Low,Low,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43234,Columbus,39.9025,-83.1296,Low,Low,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
43235,Columbus,40.0553,-83.0767,Low,Low,3.21,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28201,Charlotte,35.114,-80.9609,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28202,Charlotte,35.2349,-80.7388,Low,Low,3.16,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28203,Charlotte,35.3304,-81.0086,Low,Low,2.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28204,Charlotte,35.2807,-80.8843,Low,Low,3.78,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28205,Charlotte,35.2993,-80.8051,Low,Low,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28206,Charlotte,35.1703,-80.9353,Low,Low,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28207,Charlotte,35.0789,-80.9889,Low,Low,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28208,Charlotte,35.2953,-80.8903,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28209,Charlotte,35.1328,-80.8814,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28210,Charlotte,35.2871,-80.8476,Low,Low,2.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28211,Charlotte,35.1844,-80.7765,Low,Low,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28212,Charlotte,35.0849,-80.767,Low,Low,3.79,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28213,Charlotte,35.1226,-80.9349,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28214,Charlotte,35.0786,-80.9486,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28215,Charlotte,35.1748,-80.8935,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28216,Charlotte,35.3338,-80.7734,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28217,Charlotte,35.146,-80.7171,Low,Low,3.34,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28218,Charlotte,35.3371,-80.9789,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28219,Charlotte,35.2189,-80.8338,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28220,Charlotte,35.3229,-81.0049,Low,Low,3.75,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28221,Charlotte,35.1368,-80.6844,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28222,Charlotte,35.3012,-80.9534,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28223,Charlotte,35.1556,-80.7174,Low,Low,4.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28224,Charlotte,35.1506,-80.9397,Low,Low,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28225,Charlotte,35.0836,-80.702,Low,Low,3.7,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28226,Charlotte,35.3561,-81.0101,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28227,Charlotte,35.1523,-81.0029,Low,Low,3.21,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28228,Charlotte,35.3138,-80.9725,Low,Low,2.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28229,Charlotte,35.1326,-80.6913,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28230,Charlotte,35.1131,-80.7382,Low,Low,2.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28231,Charlotte,35.2488,-80.91,Low,Low,2.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28232,Charlotte,35.1105,-80.9699,Low,Low,2.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28233,Charlotte,35.2,-80.9636,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28234,Charlotte,35.1898,-80.8272,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28235,Charlotte,35.3317,-80.9685,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28236,Charlotte,35.132,-80.9687,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28237,Charlotte,35.0896,-80.7634,Low,Low,3.56,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28238,Charlotte,35.0773,-80.8534,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28239,Charlotte,35.2769,-80.8749,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
28240,Charlotte,35.2606,-81.0069,Low,Low,3.79,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46201,Indianapolis,39.818,-86.2891,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46202,Indianapolis,39.7269,-86.2056,Low,Low,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46203,Indianapolis,39.6224,-86.0448,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46204,Indianapolis,39.7655,-86.087,Low,Low,3.78,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46205,Indianapolis,39.6699,-86.0599,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46206,Indianapolis,39.9067,-86.0748,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46207,Indianapolis,39.6444,-86.2115,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46208,Indianapolis,39.6796,-86.0884,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46209,Indianapolis,39.7959,-86.2879,Low,Low,3.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46210,Indianapolis,39.7777,-86.026,Low,Low,3.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46211,Indianapolis,39.7722,-86.1321,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46212,Indianapolis,39.7517,-86.2824,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46213,Indianapolis,39.6656,-86.1348,Low,Low,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46214,Indianapolis,39.7742,-86.0613,Low,Low,3.41,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46215,Indianapolis,39.8959,-86.0608,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46216,Indianapolis,39.8445,-86.27,Low,Low,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46217,Indianapolis,39.7732,-86.0725,Low,Low,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46218,Indianapolis,39.7687,-85.9884,Low,Low,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46219,Indianapolis,39.6651,-86.1852,Low,Low,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46220,Indianapolis,39.7833,-86.0479,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46221,Indianapolis,39.773,-85.9968,Low,Low,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46222,Indianapolis,39.6397,-86.2797,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46223,Indianapolis,39.8894,-86.2675,Low,Low,3.51,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46224,Indianapolis,39.7344,-86.0993,Low,Low,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46225,Indianapolis,39.8196,-86.19,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46226,Indianapolis,39.7708,-86.2166,Low,Low,2.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46227,Indianapolis,39.8156,-86.3179,Low,Low,3.84,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46228,Indianapolis,39.6766,-86.1958,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46229,Indianapolis,39.8318,-86.2823,Low,Low,3.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
46230,Indianapolis,39.9109,-86.2648,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98101,Seattle,47.4979,-122.3808,Low,Low,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98102,Seattle,47.5801,-122.2696,Low,Low,2.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98103,Seattle,47.6485,-122.1809,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98104,Seattle,47.7062,-122.5068,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98105,Seattle,47.4843,-122.1605,Low,Low,3.75,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98106,Seattle,47.7263,-122.1912,Low,Low,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98107,Seattle,47.659,-122.3495,Low,Low,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98108,Seattle,47.6168,-122.4704,Low,Low,3.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98109,Seattle,47.7366,-122.4055,Low,Low,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98110,Seattle,47.6062,-122.2585,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98111,Seattle,47.4864,-122.2214,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98112,Seattle,47.5813,-122.3599,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98113,Seattle,47.7045,-122.3161,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98114,Seattle,47.7105,-122.4683,Low,Low,2.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98115,Seattle,47.4769,-122.3493,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98116,Seattle,47.6752,-122.3707,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98117,Seattle,47.5965,-122.2721,Low,Low,4.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98118,Seattle,47.5301,-122.153,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98119,Seattle,47.6787,-122.5039,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98120,Seattle,47.503,-122.4108,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98121,Seattle,47.6754,-122.3445,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98122,Seattle,47.5799,-122.1603,Low,Low,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98123,Seattle,47.4899,-122.3389,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98124,Seattle,47.5505,-122.3795,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98125,Seattle,47.6061,-122.2312,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98126,Seattle,47.6999,-122.3046,Low,Low,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98127,Seattle,47.457,-122.3199,Low,Low,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98128,Seattle,47.4624,-122.4788,Low,Low,3.11,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98129,Seattle,47.5938,-122.4359,Low,Low,3.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98130,Seattle,47.6215,-122.4707,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98131,Seattle,47.4666,-122.3512,Low,Low,3.62,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98132,Seattle,47.6181,-122.245,Low,Low,3.72,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98133,Seattle,47.4939,-122.4709,Low,Low,3.68,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98134,Seattle,47.5725,-122.3074,Low,Low,3.46,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98135,Seattle,47.7065,-122.4742,Low,Low,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98136,Seattle,47.6082,-122.3517,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98137,Seattle,47.6423,-122.509,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98138,Seattle,47.5649,-122.5058,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98139,Seattle,47.6434,-122.3681,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
98140,Seattle,47.6197,-122.3275,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80201,Denver,39.6256,-104.8904,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80202,Denver,39.7955,-105.1676,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80203,Denver,39.6205,-104.9694,Low,Low,3.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80204,Denver,39.6214,-104.8226,Low,Low,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80205,Denver,39.8852,-104.971,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80206,Denver,39.5892,-104.8225,Low,Low,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80207,Denver,39.7636,-105.0675,Low,Low,3.34,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80208,Denver,39.7129,-105.1077,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80209,Denver,39.7826,-105.024,Low,Low,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80210,Denver,39.7974,-104.8199,Low,Low,3.8,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80211,Denver,39.8421,-105.1424,Low,Low,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80212,Denver,39.7524,-105.0872,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80213,Denver,39.7777,-104.9079,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80214,Denver,39.6262,-105.0972,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80215,Denver,39.6144,-104.9171,Low,Low,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80216,Denver,39.8482,-105.1308,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80217,Denver,39.6421,-104.9933,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80218,Denver,39.87,-105.1205,Low,Low,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80219,Denver,39.7441,-104.9701,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80220,Denver,39.8626,-105.0258,Low,Low,3.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80221,Denver,39.6695,-104.8716,Low,Low,3.44,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80222,Denver,39.751,-105.0555,Low,Low,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80223,Denver,39.7075,-104.9194,Low,Low,3.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80224,Denver,39.6004,-104.9767,Low,Low,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80225,Denver,39.7674,-105.0961,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80226,Denver,39.8197,-104.8277,Low,Low,3.72,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80227,Denver,39.7255,-105.1182,Low,Low,3.39,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80228,Denver,39.7241,-104.8297,Low,Low,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80229,Denver,39.8002,-104.858,Low,Low,3.95,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80230,Denver,39.8066,-105.1441,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80231,Denver,39.7183,-105.0303,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80232,Denver,39.6139,-104.8504,Low,Low,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80233,Denver,39.8433,-104.9956,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80234,Denver,39.711,-104.9693,Low,Low,4.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80235,Denver,39.6442,-105.056,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80236,Denver,39.7299,-105.025,Low,Low,3.6,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80237,Denver,39.747,-105.0579,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80238,Denver,39.6272,-104.8347,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80239,Denver,39.7318,-104.8504,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
80240,Denver,39.8095,-105.1393,Low,Low,3.79,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37201,Nashville,36.0208,-86.6646,Low,Low,4.1,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37202,Nashville,36.0437,-86.8936,Low,Low,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37203,Nashville,36.2552,-86.9376,Low,Low,3.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37204,Nashville,36.061,-86.7206,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37205,Nashville,36.273,-86.7606,Low,Low,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37206,Nashville,36.0539,-86.9444,Low,Low,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37207,Nashville,36.1991,-86.8882,Low,Low,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37208,Nashville,36.1133,-86.8843,Low,Low,3.7,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37209,Nashville,36.0776,-86.7782,Low,Low,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37210,Nashville,36.0648,-86.7019,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37211,Nashville,36.1831,-86.7614,Low,Low,3.19,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37212,Nashville,36.2249,-86.8918,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37213,Nashville,36.1193,-86.6146,Low,Low,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37214,Nashville,36.2372,-86.9343,Low,Low,3.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37215,Nashville,36.1308,-86.804,Low,Low,3.83,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37216,Nashville,36.1976,-86.8175,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37217,Nashville,36.047,-86.7987,Low,Low,3.78,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37218,Nashville,36.0669,-86.7894,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37219,Nashville,36.2677,-86.8998,Low,Low,3.75,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37220,Nashville,36.0888,-86.7075,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37221,Nashville,36.0932,-86.8885,Low,Low,3.77,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37222,Nashville,36.0957,-86.7309,Low,Low,4.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37223,Nashville,36.1804,-86.9233,Low,Low,3.21,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37224,Nashville,36.1991,-86.8106,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37225,Nashville,36.0932,-86.9133,Low,Low,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37226,Nashville,36.0599,-86.712,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37227,Nashville,36.2288,-86.9448,Low,Low,3.31,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37228,Nashville,36.032,-86.7091,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37229,Nashville,36.0883,-86.6111,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37230,Nashville,36.1872,-86.8513,Low,Low,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37231,Nashville,36.2605,-86.9274,Low,Low,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37232,Nashville,36.2478,-86.6341,Low,Low,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
37233,Nashville,36.3052,-86.6856,Low,Low,3.63,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
