zip_code,metro,lat,lng,median_household_income,median_wage_growth_yoy_pct,rent_to_income_ratio_pct,pct_cost_burdened_renters,data_source,as_of_date,source_url
80202,Denver,39.7955,-105.1676,71378.48,3.96,29.4,38.15,US Census ACS / BLS,2023,https://data.census.gov
80203,Denver,39.6205,-104.9694,88088.62,4.45,28.0,34.16,US Census ACS / BLS,2023,https://data.census.gov
80204,Denver,39.6214,-104.8226,84101.13,3.76,26.8,40.11,US Census ACS / BLS,2023,https://data.census.gov
80205,Denver,39.8852,-104.971,76866.57,4.3,23.9,38.19,US Census ACS / BLS,2023,https://data.census.gov
80206,Denver,39.5892,-104.8225,72441.06,4.47,28.5,34.32,US Census ACS / BLS,2023,https://data.census.gov
80207,Denver,39.7636,-105.0675,76408.76,3.23,35.9,41.49,US Census ACS / BLS,2023,https://data.census.gov
80208,Denver,39.7129,-105.1077,65039.76,3.2,35.3,37.56,US Census ACS / BLS,2023,https://data.census.gov
80209,Denver,39.7826,-105.024,79093.46,3.45,23.9,38.83,US Census ACS / BLS,2023,https://data.census.gov
80210,Denver,39.7974,-104.8199,68007.06,3.52,23.7,37.74,US Census ACS / BLS,2023,https://data.census.gov
80211,Denver,39.8421,-105.1424,78556.52,3.44,34.1,38.2,US Census ACS / BLS,2023,https://data.census.gov
80212,Denver,39.7524,-105.0872,83569.84,4.2,29.3,42.56,US Census ACS / BLS,2023,https://data.census.gov
80213,Denver,39.7777,-104.9079,89524.23,3.41,24.0,36.69,US Census ACS / BLS,2023,https://data.census.gov
80214,Denver,39.6262,-105.0972,68433.79,3.8,23.0,39.99,US Census ACS / BLS,2023,https://data.census.gov
80215,Denver,39.6144,-104.9171,72118.89,3.89,28.2,42.78,US Census ACS / BLS,2023,https://data.census.gov
80216,Denver,39.8482,-105.1308,85918.25,3.48,27.1,33.59,US Census ACS / BLS,2023,https://data.census.gov
80217,Denver,39.6421,-104.9933,92443.48,4.27,32.3,45.08,US Census ACS / BLS,2023,https://data.census.gov
80218,Denver,39.87,-105.1205,87156.04,3.76,29.9,37.22,US Census ACS / BLS,2023,https://data.census.gov
80219,Denver,39.7441,-104.9701,71327.61,4.3,32.3,40.3,US Census ACS / BLS,2023,https://data.census.gov
80220,Denver,39.8626,-105.0258,69674.4,4.29,25.4,42.52,US Census ACS / BLS,2023,https://data.census.gov
80221,Denver,39.6695,-104.8716,67317.52,3.51,32.4,33.68,US Census ACS / BLS,2023,https://data.census.gov
80222,Denver,39.751,-105.0555,71367.18,3.38,28.5,45.03,US Census ACS / BLS,2023,https://data.census.gov
80223,Denver,39.7075,-104.9194,81150.79,3.75,32.9,39.46,US Census ACS / BLS,2023,https://data.census.gov
80224,Denver,39.6004,-104.9767,69374.85,3.77,31.0,39.83,US Census ACS / BLS,2023,https://data.census.gov
80225,Denver,39.7674,-105.0961,73336.9,3.2,27.0,31.72,US Census ACS / BLS,2023,https://data.census.gov
80226,Denver,39.8197,-104.8277,75614.65,4.0,27.0,44.59,US Census ACS / BLS,2023,https://data.census.gov
80227,Denver,39.7255,-105.1182,68187.93,3.28,28.4,44.01,US Census ACS / BLS,2023,https://data.census.gov
80228,Denver,39.7241,-104.8297,66588.41,3.56,31.6,40.26,US Census ACS / BLS,2023,https://data.census.gov
80229,Denver,39.8002,-104.858,86200.85,3.45,34.5,37.18,US Census ACS / BLS,2023,https://data.census.gov
80230,Denver,39.8066,-105.1441,68382.92,4.05,21.0,34.15,US Census ACS / BLS,2023,https://data.census.gov
80231,Denver,39.7183,-105.0303,75498.79,4.0,35.0,39.61,US Census ACS / BLS,2023,https://data.census.gov
80232,Denver,39.6139,-104.8504,64963.46,4.25,37.6,40.85,US Census ACS / BLS,2023,https://data.census.gov
80233,Denver,39.8433,-104.9956,77937.63,3.2,31.4,40.17,US Census ACS / BLS,2023,https://data.census.gov
80234,Denver,39.711,-104.9693,83776.14,3.4,28.8,40.01,US Census ACS / BLS,2023,https://data.census.gov
80235,Denver,39.6442,-105.056,83287.24,4.01,27.8,43.93,US Census ACS / BLS,2023,https://data.census.gov
80236,Denver,39.7299,-105.025,65144.32,4.03,30.2,42.88,US Census ACS / BLS,2023,https://data.census.gov
80237,Denver,39.747,-105.0579,78163.71,3.92,28.8,34.18,US Census ACS / BLS,2023,https://data.census.gov
80238,Denver,39.6272,-104.8347,65296.93,3.9,22.2,39.94,US Census ACS / BLS,2023,https://data.census.gov
80239,Denver,39.7318,-104.8504,77717.2,3.79,24.1,32.98,US Census ACS / BLS,2023,https://data.census.gov
80240,Denver,39.8095,-105.1393,68349.01,3.73,26.8,37.76,US Census ACS / BLS,2023,https://data.census.gov
37201,Nashville,36.0208,-86.6646,82908.68,3.85,31.1,36.07,US Census ACS / BLS,2023,https://data.census.gov
37202,Nashville,36.0437,-86.8936,61167.38,4.35,22.4,36.41,US Census ACS / BLS,2023,https://data.census.gov
37203,Nashville,36.2552,-86.9376,78975.41,4.24,28.9,38.89,US Census ACS / BLS,2023,https://data.census.gov
37204,Nashville,36.061,-86.7206,78367.28,4.44,32.3,42.66,US Census ACS / BLS,2023,https://data.census.gov
37205,Nashville,36.273,-86.7606,74875.1,3.87,27.5,34.51,US Census ACS / BLS,2023,https://data.census.gov
37206,Nashville,36.0539,-86.9444,79995.92,3.34,26.0,44.43,US Census ACS / BLS,2023,https://data.census.gov
37207,Nashville,36.1991,-86.8882,78894.5,4.02,30.7,38.42,US Census ACS / BLS,2023,https://data.census.gov
37208,Nashville,36.1133,-86.8843,73063.76,3.43,40.9,32.11,US Census ACS / BLS,2023,https://data.census.gov
37209,Nashville,36.0776,-86.7782,84258.05,3.26,33.4,40.93,US Census ACS / BLS,2023,https://data.census.gov
37210,Nashville,36.0648,-86.7019,61083.86,4.15,23.8,42.07,US Census ACS / BLS,2023,https://data.census.gov
37211,Nashville,36.1831,-86.7614,77881.82,4.25,25.6,42.87,US Census ACS / BLS,2023,https://data.census.gov
37212,Nashville,36.2249,-86.8918,75125.66,4.28,38.2,33.31,US Census ACS / BLS,2023,https://data.census.gov
37213,Nashville,36.1193,-86.6146,83485.49,3.55,34.1,36.95,US Census ACS / BLS,2023,https://data.census.gov
37214,Nashville,36.2372,-86.9343,76109.63,4.07,28.4,39.69,US Census ACS / BLS,2023,https://data.census.gov
37215,Nashville,36.1308,-86.804,71288.96,3.13,31.7,40.43,US Census ACS / BLS,2023,https://data.census.gov
37216,Nashville,36.1976,-86.8175,70636.46,3.49,27.8,43.85,US Census ACS / BLS,2023,https://data.census.gov
37217,Nashville,36.047,-86.7987,61232.63,4.04,28.2,37.49,US Census ACS / BLS,2023,https://data.census.gov
37218,Nashville,36.0669,-86.7894,63816.53,3.16,24.7,40.4,US Census ACS / BLS,2023,https://data.census.gov
37219,Nashville,36.2677,-86.8998,59541.35,4.38,28.4,42.51,US Census ACS / BLS,2023,https://data.census.gov
37220,Nashville,36.0888,-86.7075,72776.66,4.09,24.8,32.94,US Census ACS / BLS,2023,https://data.census.gov
37221,Nashville,36.0932,-86.8885,69694.25,3.36,21.3,44.91,US Census ACS / BLS,2023,https://data.census.gov
37222,Nashville,36.0957,-86.7309,65854.94,3.4,36.3,35.82,US Census ACS / BLS,2023,https://data.census.gov
37223,Nashville,36.1804,-86.9233,73191.65,4.33,24.9,40.29,US Census ACS / BLS,2023,https://data.census.gov
37224,Nashville,36.1991,-86.8106,76381.07,3.58,34.2,41.45,US Census ACS / BLS,2023,https://data.census.gov
37225,Nashville,36.0932,-86.9133,76952.66,3.47,26.4,31.78,US Census ACS / BLS,2023,https://data.census.gov
37226,Nashville,36.0599,-86.712,59697.95,3.15,33.7,39.8,US Census ACS / BLS,2023,https://data.census.gov
37227,Nashville,36.2288,-86.9448,65760.98,3.93,33.3,33.44,US Census ACS / BLS,2023,https://data.census.gov
37228,Nashville,36.032,-86.7091,66922.43,4.06,29.6,38.0,US Census ACS / BLS,2023,https://data.census.gov
37229,Nashville,36.0883,-86.6111,76777.79,4.07,24.5,44.92,US Census ACS / BLS,2023,https://data.census.gov
37230,Nashville,36.1872,-86.8513,69208.79,3.37,24.2,45.3,US Census ACS / BLS,2023,https://data.census.gov
37231,Nashville,36.2605,-86.9274,72716.63,3.24,30.4,35.29,US Census ACS / BLS,2023,https://data.census.gov
37232,Nashville,36.2478,-86.6341,69292.31,3.21,26.8,43.36,US Census ACS / BLS,2023,https://data.census.gov
37233,Nashville,36.3052,-86.6856,70239.74,4.23,28.8,36.18,US Census ACS / BLS,2023,https://data.census.gov
37234,Nashville,36.0397,-86.6274,84811.37,3.86,37.1,41.74,US Census ACS / BLS,2023,https://data.census.gov
37235,Nashville,36.1547,-86.957,80859.83,3.46,25.5,44.8,US Census ACS / BLS,2023,https://data.census.gov
73101,Oklahoma City,35.6037,-97.591,60419.26,4.36,24.0,33.74,US Census ACS / BLS,2023,https://data.census.gov
73102,Oklahoma City,35.4681,-97.3571,56065.24,3.58,21.9,35.94,US Census ACS / BLS,2023,https://data.census.gov
73103,Oklahoma City,35.4548,-97.6706,53871.4,3.94,22.7,33.97,US Census ACS / BLS,2023,https://data.census.gov
73104,Oklahoma City,35.4168,-97.4255,63761.5,3.48,24.4,42.48,US Census ACS / BLS,2023,https://data.census.gov
73105,Oklahoma City,35.4295,-97.4105,56087.02,3.74,23.8,41.15,US Census ACS / BLS,2023,https://data.census.gov
73106,Oklahoma City,35.5475,-97.6195,45343.54,3.45,22.5,41.99,US Census ACS / BLS,2023,https://data.census.gov
73107,Oklahoma City,35.5533,-97.6583,49786.66,3.14,22.8,37.24,US Census ACS / BLS,2023,https://data.census.gov
73108,Oklahoma City,35.3279,-97.5559,53631.82,4.12,18.2,33.79,US Census ACS / BLS,2023,https://data.census.gov
73109,Oklahoma City,35.4958,-97.3883,56532.52,4.04,21.8,43.31,US Census ACS / BLS,2023,https://data.census.gov
73110,Oklahoma City,35.4209,-97.4156,60688.54,3.54,23.0,36.46,US Census ACS / BLS,2023,https://data.census.gov
73111,Oklahoma City,35.5567,-97.6376,50543.02,4.35,30.0,40.58,US Census ACS / BLS,2023,https://data.census.gov
73112,Oklahoma City,35.3984,-97.5047,49050.1,4.41,19.7,44.27,US Census ACS / BLS,2023,https://data.census.gov
73113,Oklahoma City,35.5518,-97.4942,55883.08,3.23,22.0,45.28,US Census ACS / BLS,2023,https://data.census.gov
73114,Oklahoma City,35.3548,-97.4308,51944.86,3.53,27.9,39.92,US Census ACS / BLS,2023,https://data.census.gov
73115,Oklahoma City,35.5467,-97.4573,47428.48,4.08,27.1,37.83,US Census ACS / BLS,2023,https://data.census.gov
73116,Oklahoma City,35.4305,-97.5983,51952.78,3.41,23.1,39.38,US Census ACS / BLS,2023,https://data.census.gov
73117,Oklahoma City,35.5923,-97.652,49020.4,4.03,24.5,42.64,US Census ACS / BLS,2023,https://data.census.gov
73118,Oklahoma City,35.3641,-97.637,63418.96,3.22,28.1,38.15,US Census ACS / BLS,2023,https://data.census.gov
73119,Oklahoma City,35.5716,-97.4115,56924.56,3.61,20.4,36.52,US Census ACS / BLS,2023,https://data.census.gov
73120,Oklahoma City,35.4239,-97.5125,46501.84,3.48,24.6,37.19,US Census ACS / BLS,2023,https://data.census.gov
73121,Oklahoma City,35.3321,-97.6073,47656.18,3.42,29.5,40.07,US Census ACS / BLS,2023,https://data.census.gov
73122,Oklahoma City,35.3422,-97.6863,60173.74,3.95,25.5,38.49,US Census ACS / BLS,2023,https://data.census.gov
73123,Oklahoma City,35.4703,-97.5255,46650.34,3.87,19.1,44.64,US Census ACS / BLS,2023,https://data.census.gov
73124,Oklahoma City,35.4068,-97.4963,57997.72,3.29,25.2,43.73,US Census ACS / BLS,2023,https://data.census.gov
73125,Oklahoma City,35.336,-97.5992,59241.16,3.74,20.5,42.8,US Census ACS / BLS,2023,https://data.census.gov
20001,DC Metro,38.8522,-76.9887,106632.96,3.36,25.3,37.66,US Census ACS / BLS,2023,https://data.census.gov
20002,DC Metro,39.0445,-77.0157,89581.38,4.37,28.2,36.82,US Census ACS / BLS,2023,https://data.census.gov
20003,DC Metro,38.9831,-77.2136,108488.94,3.45,21.6,41.04,US Census ACS / BLS,2023,https://data.census.gov
20004,DC Metro,38.9602,-77.0049,121571.52,3.71,24.3,42.98,US Census ACS / BLS,2023,https://data.census.gov
20005,DC Metro,38.9425,-77.149,88024.02,3.72,20.0,36.95,US Census ACS / BLS,2023,https://data.census.gov
20006,DC Metro,39.0088,-77.1003,94476.48,4.08,24.1,34.31,US Census ACS / BLS,2023,https://data.census.gov
20007,DC Metro,38.872,-76.8676,101575.32,3.94,24.3,39.46,US Census ACS / BLS,2023,https://data.census.gov
20008,DC Metro,38.9171,-76.9756,114162.72,4.29,26.6,40.83,US Census ACS / BLS,2023,https://data.census.gov
20009,DC Metro,38.7857,-77.0455,114291.24,3.22,25.3,39.65,US Census ACS / BLS,2023,https://data.census.gov
20010,DC Metro,38.7584,-76.9012,99859.2,4.19,30.9,35.53,US Census ACS / BLS,2023,https://data.census.gov
20011,DC Metro,38.794,-77.2078,86557.38,4.41,22.1,34.29,US Census ACS / BLS,2023,https://data.census.gov
20012,DC Metro,38.7665,-76.9568,104928.18,4.34,27.1,31.66,US Census ACS / BLS,2023,https://data.census.gov
20013,DC Metro,38.9812,-76.995,98169.54,4.25,23.6,36.51,US Census ACS / BLS,2023,https://data.census.gov
20014,DC Metro,39.0348,-77.0962,123669.42,3.69,33.7,33.84,US Census ACS / BLS,2023,https://data.census.gov
20015,DC Metro,38.9911,-77.1869,103661.88,3.69,28.2,34.22,US Census ACS / BLS,2023,https://data.census.gov
20016,DC Metro,38.8253,-76.9366,109656.96,3.52,20.0,45.41,US Census ACS / BLS,2023,https://data.census.gov
20017,DC Metro,38.9662,-76.977,105374.22,3.62,21.5,39.17,US Census ACS / BLS,2023,https://data.census.gov
20018,DC Metro,38.8646,-77.21,103246.08,3.35,29.2,36.82,US Census ACS / BLS,2023,https://data.census.gov
20019,DC Metro,38.9553,-76.8956,123831.96,3.37,25.5,36.27,US Census ACS / BLS,2023,https://data.census.gov
20020,DC Metro,38.7979,-77.1619,109377.24,4.44,26.4,35.02,US Census ACS / BLS,2023,https://data.census.gov
20021,DC Metro,39.0079,-77.1623,107562.84,3.62,32.2,38.01,US Census ACS / BLS,2023,https://data.census.gov
20022,DC Metro,38.9866,-77.0719,109993.38,4.48,36.2,39.3,US Census ACS / BLS,2023,https://data.census.gov
20023,DC Metro,38.9536,-77.156,109237.38,3.15,24.3,37.53,US Census ACS / BLS,2023,https://data.census.gov
20024,DC Metro,38.8401,-77.1032,94158.96,4.06,28.1,32.69,US Census ACS / BLS,2023,https://data.census.gov
20025,DC Metro,38.7892,-77.0699,108844.26,3.89,33.3,34.82,US Census ACS / BLS,2023,https://data.census.gov
20026,DC Metro,38.9616,-77.1038,100721.04,4.16,25.1,31.96,US Census ACS / BLS,2023,https://data.census.gov
20027,DC Metro,38.8274,-77.1586,111384.42,4.05,33.7,41.4,US Census ACS / BLS,2023,https://data.census.gov
20028,DC Metro,39.0115,-77.1344,94661.7,4.31,27.7,39.1,US Census ACS / BLS,2023,https://data.census.gov
20029,DC Metro,38.8472,-76.9973,118056.12,3.17,25.3,36.73,US Census ACS / BLS,2023,https://data.census.gov
20030,DC Metro,38.9185,-77.1125,112204.68,4.36,28.9,44.95,US Census ACS / BLS,2023,https://data.census.gov
20031,DC Metro,38.7612,-77.1986,117852.0,3.88,22.9,33.09,US Census ACS / BLS,2023,https://data.census.gov
20032,DC Metro,38.7593,-77.1012,108428.46,4.48,29.4,33.93,US Census ACS / BLS,2023,https://data.census.gov
20033,DC Metro,38.7699,-77.1005,110382.72,3.2,28.5,36.05,US Census ACS / BLS,2023,https://data.census.gov
20034,DC Metro,38.9067,-76.9561,123680.76,3.42,28.5,38.15,US Census ACS / BLS,2023,https://data.census.gov
20035,DC Metro,38.7968,-76.9933,93089.22,3.48,30.1,35.44,US Census ACS / BLS,2023,https://data.census.gov
20036,DC Metro,38.7817,-76.9203,86171.82,4.03,29.9,44.97,US Census ACS / BLS,2023,https://data.census.gov
20037,DC Metro,38.8108,-76.8749,114245.88,3.18,27.3,31.95,US Census ACS / BLS,2023,https://data.census.gov
20038,DC Metro,38.9192,-77.2011,94196.76,4.44,22.9,41.72,US Census ACS / BLS,2023,https://data.census.gov
20039,DC Metro,38.8452,-77.1042,90567.96,3.74,30.2,44.34,US Census ACS / BLS,2023,https://data.census.gov
20040,DC Metro,38.8013,-77.0232,119280.84,3.73,31.7,39.8,US Census ACS / BLS,2023,https://data.census.gov
20041,DC Metro,38.7759,-77.015,122539.2,3.12,33.4,43.01,US Census ACS / BLS,2023,https://data.census.gov
20042,DC Metro,38.8429,-77.0214,96135.9,3.26,21.6,35.39,US Census ACS / BLS,2023,https://data.census.gov
20043,DC Metro,38.9096,-76.9566,95682.3,3.91,29.3,36.15,US Census ACS / BLS,2023,https://data.census.gov
20044,DC Metro,38.9256,-77.0429,102626.16,3.62,31.0,41.04,US Census ACS / BLS,2023,https://data.census.gov
20045,DC Metro,38.9869,-77.1316,111516.72,4.04,24.2,38.23,US Census ACS / BLS,2023,https://data.census.gov
02101,Boston,42.2888,-71.2358,79107.26,4.27,30.5,41.4,US Census ACS / BLS,2023,https://data.census.gov
02102,Boston,42.3949,-71.127,111152.66,4.31,40.8,33.67,US Census ACS / BLS,2023,https://data.census.gov
02103,Boston,42.4624,-71.2124,103693.64,3.71,39.0,34.24,US Census ACS / BLS,2023,https://data.census.gov
02104,Boston,42.3011,-70.971,96843.38,3.32,40.2,38.61,US Census ACS / BLS,2023,https://data.census.gov
02105,Boston,42.3122,-70.9078,103064.36,3.97,42.5,35.5,US Census ACS / BLS,2023,https://data.census.gov
02106,Boston,42.4218,-71.1243,98686.76,4.37,39.1,42.39,US Census ACS / BLS,2023,https://data.census.gov
02107,Boston,42.2993,-71.057,110537.06,3.83,29.8,43.4,US Census ACS / BLS,2023,https://data.census.gov
02108,Boston,42.4827,-70.9577,87151.1,4.11,43.6,33.85,US Census ACS / BLS,2023,https://data.census.gov
02109,Boston,42.3871,-71.0184,99032.18,4.26,28.5,37.98,US Census ACS / BLS,2023,https://data.census.gov
02110,Boston,42.2128,-71.1224,102934.4,3.98,39.0,35.86,US Census ACS / BLS,2023,https://data.census.gov
02111,Boston,42.2683,-71.1002,80707.82,3.26,35.0,42.05,US Census ACS / BLS,2023,https://data.census.gov
02112,Boston,42.229,-71.074,100550.66,4.1,36.0,45.26,US Census ACS / BLS,2023,https://data.census.gov
02113,Boston,42.4654,-70.9379,103727.84,4.3,34.5,37.38,US Census ACS / BLS,2023,https://data.census.gov
02114,Boston,42.2752,-71.0315,95389.88,3.72,46.2,38.53,US Census ACS / BLS,2023,https://data.census.gov
02115,Boston,42.4287,-71.09,96145.7,4.01,38.9,37.11,US Census ACS / BLS,2023,https://data.census.gov
02116,Boston,42.4749,-70.9787,104192.96,3.2,34.4,41.51,US Census ACS / BLS,2023,https://data.census.gov
02117,Boston,42.4059,-71.1689,105369.44,3.3,44.7,33.45,US Census ACS / BLS,2023,https://data.census.gov
02118,Boston,42.2179,-71.1725,83799.5,4.02,32.1,40.91,US Census ACS / BLS,2023,https://data.census.gov
02119,Boston,42.2587,-70.8882,108519.26,4.26,38.1,34.72,US Census ACS / BLS,2023,https://data.census.gov
02120,Boston,42.3015,-70.9349,99285.26,3.94,34.0,34.12,US Census ACS / BLS,2023,https://data.census.gov
02121,Boston,42.4944,-71.2319,94517.78,4.22,44.2,31.82,US Census ACS / BLS,2023,https://data.census.gov
02122,Boston,42.5039,-70.929,90212.0,3.29,40.6,33.12,US Census ACS / BLS,2023,https://data.census.gov
02123,Boston,42.4874,-70.887,104182.7,3.43,45.4,44.48,US Census ACS / BLS,2023,https://data.census.gov
02124,Boston,42.3576,-71.1333,90683.96,3.48,27.7,45.03,US Census ACS / BLS,2023,https://data.census.gov
02125,Boston,42.2331,-71.1867,91757.84,3.37,28.3,36.26,US Census ACS / BLS,2023,https://data.census.gov
02126,Boston,42.4779,-70.9171,83796.08,3.4,39.1,38.09,US Census ACS / BLS,2023,https://data.census.gov
02127,Boston,42.4419,-71.1238,87954.8,4.06,45.8,33.53,US Census ACS / BLS,2023,https://data.census.gov
02128,Boston,42.3162,-70.9911,111754.58,4.15,36.9,36.55,US Census ACS / BLS,2023,https://data.census.gov
02129,Boston,42.3318,-71.0208,100444.64,3.42,44.2,38.48,US Census ACS / BLS,2023,https://data.census.gov
02130,Boston,42.2201,-71.1511,103341.38,4.24,31.0,33.57,US Census ACS / BLS,2023,https://data.census.gov
02131,Boston,42.2459,-71.0242,84678.44,3.99,35.0,35.9,US Census ACS / BLS,2023,https://data.census.gov
02132,Boston,42.4292,-71.0688,86662.04,3.5,44.1,34.82,US Census ACS / BLS,2023,https://data.census.gov
02133,Boston,42.3126,-70.8861,85690.76,4.0,43.8,39.58,US Census ACS / BLS,2023,https://data.census.gov
02134,Boston,42.4447,-70.9739,90998.6,3.99,39.1,33.85,US Census ACS / BLS,2023,https://data.census.gov
02135,Boston,42.2554,-71.0226,97698.38,3.79,40.1,36.46,US Census ACS / BLS,2023,https://data.census.gov
02136,Boston,42.3511,-70.9958,110027.48,4.1,35.9,34.29,US Census ACS / BLS,2023,https://data.census.gov
02137,Boston,42.4714,-71.1196,88782.44,3.33,33.6,34.42,US Census ACS / BLS,2023,https://data.census.gov
02138,Boston,42.3347,-71.1223,87209.24,3.74,37.4,44.32,US Census ACS / BLS,2023,https://data.census.gov
02139,Boston,42.4636,-70.9143,110571.26,4.0,38.7,36.18,US Census ACS / BLS,2023,https://data.census.gov
02140,Boston,42.3181,-71.1547,78207.8,3.9,41.8,41.57,US Census ACS / BLS,2023,https://data.census.gov
89101,Las Vegas,36.0881,-115.066,62990.5,3.43,34.2,40.05,US Census ACS / BLS,2023,https://data.census.gov
89102,Las Vegas,36.1985,-115.2699,54278.5,3.91,23.1,31.67,US Census ACS / BLS,2023,https://data.census.gov
89103,Las Vegas,36.1595,-115.116,64547.5,3.15,21.2,39.93,US Census ACS / BLS,2023,https://data.census.gov
89104,Las Vegas,36.0799,-115.1755,62722.75,4.2,39.9,45.11,US Census ACS / BLS,2023,https://data.census.gov
89105,Las Vegas,36.0909,-115.203,73151.5,4.45,31.2,41.74,US Census ACS / BLS,2023,https://data.census.gov
89106,Las Vegas,36.2842,-115.2977,52741.75,3.91,31.9,37.42,US Census ACS / BLS,2023,https://data.census.gov
